material_id,Name,Coeff_C,unscaled_Coeff_C
mp-1206489,CsScI3,-2.6642150749593725,-0.11454732757090766
mp-998415,CsSeBr3,-2.1444160958311045,-0.09494006179306025
mp-1147745,CsSiI3,-2.6986559855265,-0.115846468420036
mp-1213166,CsSmBr3,-1.9394470961499337,-0.08720845435568489
mp-567939,CsSmCl3,-1.5503344456117247,-0.07253078959878154
mp-1205876,CsSmI3,-2.8055684915087227,-0.11987930034918809
mp-1184022,CsSmO3,0.17506073393099086,-0.007447395410809022
mp-27214,CsSnBr3,-2.2973500165990117,-0.10070886117772519
mp-1247749,CsSnBr3,-2.075454568747432,-0.09233877351765152
mp-27394,CsSnCl3,-1.3994740294382382,-0.06684020459565036
mp-1070375,CsSnCl3,-1.6648662023265501,-0.076851026236563
mp-998457,CsSnF3,-0.3360860782408963,-0.026728293989258356
mp-1105915,CsSnF3,-0.4111023729862495,-0.029557973322619495
mp-27381,CsSnI3,-2.9169433587810545,-0.12408045639463353
mp-616378,CsSnI3,-3.0549516743005256,-0.12928624907718428
mp-614013,CsSnI3,-3.1644792639464754,-0.1334177242174331
mp-568570,CsSnI3,-2.975485844329512,-0.12628872943774225
mp-984745,CsSnO3,0.6081589800054417,0.008889443943786593
mp-561710,CsSnS3,-0.8472251777572524,-0.04600890163968951
mp-1542038,CsSnSe3,-1.7760578820763726,-0.08104527229067476
mp-613162,CsSnSe3,-1.7055850325192523,-0.07838697562817258
mp-1068320,CsSO3,0.33220380280562267,-0.0015198233295041687
mp-561681,CsSO3,-0.015318818233367892,-0.014628676305616277
mp-998297,CsSrBr3,-2.117416123579005,-0.09392159955439014
mp-1213104,CsSrBr3,-1.8458643199368794,-0.08367843132925377
mp-998433,CsSrBr3,-1.8634836538896593,-0.0843430478012218
mp-1213642,CsSrCl3,-1.5565029454623982,-0.0727634707329877
mp-1213084,CsSrCl3,-1.2916729763924195,-0.0627738559049585
mp-1080233,CsSrCl3,-1.50089705329043,-0.07066596852461751
mp-1213645,CsSrCl3,-1.4903219878854657,-0.07026706793739246
mp-998561,CsSrCl3,-1.3044302274564643,-0.06325507041720503
mp-8397,CsSrF3,-0.52440697616629,-0.03383192067074689
mp-1080232,CsSrI3,-2.697090138624617,-0.115787403324479
mp-998417,CsSrI3,-2.9519329614995513,-0.12540029438491468
mp-1183972,CsSrO3,-0.0592324778720581,-0.016285137419213922
mp-1185552,CsTaO3,0.7290710960190268,0.013450353236867876
mp-1225870,CsTaS3,-1.0615832970473207,-0.0540946747660787
mp-685607,CsTaSe3,-1.8060784201508682,-0.08217767287716259
mp-1225880,CsTaSe3,-1.7965719887457112,-0.08181908208602177
mp-1185551,CsTbO3,0.2699787464391079,-0.0038670061197934175
mp-1183997,CsThO3,0.05609572697147769,-0.011934858071144572
mp-22962,CsTiBr3,-1.7206367400756335,-0.07895473901809562
mp-28283,CsTiCl3,-1.0514117116338184,-0.053710993792100876
mp-567698,CsTiI3,-2.600299819883844,-0.11213638902765294
mp-1183977,CsTiO3,0.9805175391870193,0.022935129925651332
mp-1112177,CsTlBr3,-2.329759629128773,-0.10193137971305166
mp-1080231,CsTlCl3,-1.6883285637805443,-0.07773604674502164
mp-1395579,CsTlCl3,-1.6770423198943263,-0.07731031989214901
mp-1112176,CsTlCl3,-1.7069995123482613,-0.07844033102719876
mp-1078203,CsTlF3,-0.7953411178024794,-0.044051790152335145
mp-998240,CsTlF3,-0.3101656464830853,-0.025750552949050307
mp-2695837,CsTlF3,-0.7427498405990605,-0.042068001820443436
mp-998235,CsTlF3,-0.7218617911304932,-0.0412800865802137
mp-998234,CsTlF3,-0.6846979403992464,-0.039878234079776226
mp-1112542,CsTlI3,-3.1823278906381347,-0.13409098980925832
mp-1185544,CsTlO3,0.29252810025144527,-0.0030164250469742783
mp-1206103,CsTmBr3,-2.021710836062937,-0.09031151357111275
mp-579768,CsTmCl3,-1.4174335742408175,-0.06751765411427751
mp-1207081,CsTmH3,0.029229261561542597,-0.01294828431658926
mp-1213177,CsTmI3,-2.7516727500923253,-0.11784630650218657
mp-2647024,CsUBr3,-2.311709574773033,-0.10125051609602202
mp-865424,CsUO3,0.365819782334313,-0.0002517995905828539
mp-23038,CsVBr3,-1.7326542876602389,-0.0794080512771625
mp-22977,CsVCl3,-1.204404743077646,-0.05948202288243976
mp-22991,CsVI3,-2.6405857183186754,-0.11365600785998656
mp-504651,CsVO3,0.45296269311307924,0.003035306157797008
mp-568005,CsYbBr3,-2.1153810810552045,-0.09384483599533064
mp-1070599,CsYbCl3,-1.451897447365809,-0.06881766113089186
mp-8398,CsYbF3,-0.27692819325017126,-0.02449680754845439
mp-1206323,CsYbH3,0.028983285082641252,-0.012957562761508497
mp-1185576,CsYbI3,-2.7935067356667673,-0.11942432051652789
mp-1185564,CsYbO3,0.23850973467415315,-0.005054044383078301
mp-1188802,CuAgF3,0.7080183981128698,0.012656227315576118
mp-998414,CuAgF3,0.7653152437960102,0.014817513748700143
mp-998422,CuAgF3,0.7405330004988855,0.013882706158825872
mp-776320,CuAsO3,1.0524873384632656,0.025649892822558584
mp-1178368,CuAsO3,0.7362808331484416,0.013722310739212198
mp-1184051,CuBiO3,0.9456389229596311,0.02161947844153176
mp-1184042,CuBO3,1.2715109597084506,0.03391165270631782
mp-1178374,CuCO3,0.9649629627461422,0.022348397887720833
mp-1080068,CuCO3,0.4687975995206557,0.0036326124838336245
mp-758727,CuCO3,0.3995025495530058,0.0010187434376044049
mp-27249,CuCO3,1.0423837754902365,0.025268777713699328
mp-760595,CuCO3,0.6718741754245912,0.011292836064267212
mp-760536,CuCO3,0.682868051345281,0.011707534545336079
mp-1096939,CuGeI3,-1.9629849789791933,-0.08809632359554971
mp-1096949,CuGeI3,-1.4233198407762302,-0.06773968916442832
mp-554874,CuGeO3,0.9664067245414572,0.02240285782776942
mp-1202570,CuGeO3,0.33669444919860325,-0.0013504322747368708
mp-1181636,CuGeO3,0.8563435921140581,0.01825118155194145
mp-561216,CuGeO3,0.3139897883532399,-0.0022068716627816707
mp-554624,CuGeO3,0.32441253129672987,-0.001813716810169383
mp-21344,CuGeO3,0.8627469508062404,0.01849272176419632
mp-1181557,CuGeO3,0.8431103389798977,0.01775201183109637
mp-1096790,CuPbBr3,-1.5695186616550245,-0.07325443477278985
mp-1184117,CuPbO3,0.9932876850122057,0.02341683083940882
mp-1184073,CuPdO3,1.0463045148292167,0.025416671382890388
mp-772255,CuPO3,0.43525670655003523,0.0023674210746388678
mp-772192,CuPO3,0.5902770870407608,0.008214923519453477
mp-766856,CuPO3,0.5386073510696292,0.006265896517599399
mp-1105187,CuPS3,-0.04062781577408714,-0.015583353519842422
mp-554440,CuSeO3,0.3947404424765182,0.0008391126517420504
mp-560049,CuSeO3,0.5426862323793671,0.006419755438312266
mp-22688,CuSeO3,0.48404741258389095,0.004207848584325385
mp-22414,CuSeO3,0.6964446604259251,0.012219655948599624
mp-16053,CuSiO3,0.9438992527935852,0.02155385658254185
mp-556982,CuSiO3,0.6782783414133178,0.011534406728443964
mp-754936,DyAlO3,1.3973446569424937,0.038658208287505734
mp-984723,DyAlO3,1.3102933790515294,0.03537455901067982
mp-756630,DyAlO3,1.3822861804242734,0.038090189566504444
mp-1207000,DyBiO3,-0.11341747463416141,-0.01832904222731512
mp-753318,DyBO3,0.9870450670783271,0.023181353907183233
mp-10792,DyBO3,0.5121437907188806,0.005267668198460683
mp-12315,DyBO3,1.0524087908193565,0.02564692993768926
mp-22137,DyCoO3,1.0749015784666085,0.026495377285977575
mp-19381,DyCrO3,1.0129162816916732,0.02415723843425622
mp-1225651,DyCrS3,-0.20138292168115868,-0.02164717475310453
mp-1212890,DyCrSe3,-0.8838507877732695,-0.047390451236158856
mp-1183771,DyCuO3,1.139637143082723,0.028937258612554702
mp-772188,DyErO3,0.4439300340569048,0.0026945864682506575
mp-22283,DyFeO3,1.048228280455362,0.025489237481402888
mp-755612,DyGaO3,1.0718162117727275,0.026378994593401886
mp-769015,DyGaO3,0.8348857618235002,0.01744177368771574
mp-1225852,DyGaSe3,-0.9637636807573813,-0.0504048344780111
mp-768145,DyHoO3,0.43888412924422937,0.0025042505870264044
mp-1183823,DyInO3,0.5765092897045179,0.007695590330304139
mp-768149,DyInO3,0.692522742810354,0.012071717833799385
mp-1178360,DyInO3,0.856212796723753,0.018246247837018552
mp-756469,DyLuO3,0.6186748834415994,0.009286112890525793
mp-1232195,DyMgS3,-0.05405205310978545,-0.01608972732947814
mp-1232163,DyMgS3,-0.09832998211470567,-0.01775992899772323
mp-1238023,DyMgSe3,-0.8596234599208401,-0.04647657553542877
mp-1232192,DyMgSe3,-1.0082996422308383,-0.052084769353501814
mp-1232257,DyMgSe3,-0.9324540729733144,-0.04922380907035852
mp-1188804,DyMnO3,0.6367503054855774,0.00996793339863338
mp-22103,DyMnO3,0.9851158496479684,0.02310858216191406
mp-542479,DyMnO3,0.6940836028293234,0.01213059481983209
mp-19265,DyNiO3,0.977874638687581,0.022835437439521787
mp-1183790,DyPaO3,0.4033350908657667,0.0011633102011827153
mp-1183821,DyRhO3,0.661405584048623,0.010897951769241234
mp-1212884,DyRhO3,0.8603890641373937,0.01840378024555838
mp-1207184,DySbO3,0.19660854982618048,-0.006634593211971207
mp-31120,DyScO3,0.915185111537312,0.020470734410700353
mp-1184176,DyScS3,-0.11957671686883486,-0.018561374156261797
mp-769393,DySeO3,0.1511168166064749,-0.008350580622007253
mp-1184153,DySnO3,0.41487688332364314,0.001598676566568544
mp-779599,DyTiO3,0.9997029011068435,0.023658818323110377
mp-752435,DyTmO3,0.6285074839468621,0.0096570070614174
mp-22789,DyVO3,0.9739354334692507,0.022686847221436303
mp-768333,DyYO3,0.35472069012337215,-0.0006704669208606445
mp-1184150,ErAlO3,1.3243251112999133,0.03590384805233791
mp-754184,ErAlO3,1.1198109722462277,0.028189398350112277
mp-756458,ErAlO3,1.4063522446868433,0.03899798226554805
mp-1184148,ErBeO3,1.3458056211699159,0.0367141114098596
mp-754636,ErBiO3,0.43425139278770075,0.0023294997725207354
mp-754943,ErBiO3,0.42683366675743173,0.002049696749462369
mp-10791,ErBO3,0.5440397203714724,0.006470810172649838
mp-760405,ErBO3,1.0238821458383995,0.024570880287053266
mp-1194043,ErBO3,0.7955131847932648,0.015956606126430295
mp-562779,ErCoO3,1.1005431810987716,0.027462600651098325
mp-19063,ErCrO3,1.0373215069825505,0.025077824579786898
mp-1184157,ErCuO3,1.1479983486747187,0.029252650498357215
mp-19935,ErFeO3,1.0732088355405267,0.026431525562950114
mp-1184164,ErGaO3,0.9501333129542218,0.021789010708180352
mp-1213088,ErGaO3,0.8630206169638086,0.01850304468767501
mp-1213082,ErGaO3,1.0920167544217065,0.027140976483477
mp-754208,ErInO3,0.8648379911869597,0.018571597610712476
mp-772217,ErInO3,0.721064111317844,0.013148322868554075
mp-1184162,ErIrO3,0.3922969078923302,0.0007469404198729435
mp-778151,ErLuO3,0.6360575887222808,0.009941803524908916
mp-1232164,ErMgS3,-0.1871842238160184,-0.02111158762438787
mp-1232145,ErMgSe3,-1.0017915148566203,-0.05183927717620593
mp-1232210,ErMgSe3,-0.8904511407341147,-0.047639422242119527
mp-19319,ErMnO3,0.9884445236104966,0.023234142614496224
mp-19217,ErMnO3,0.7042301013677843,0.012513329495247931
mp-18983,ErNiO3,1.0035207218073197,0.023802829812497955
mp-1189736,ErNiO3,1.0071775677070605,0.023940769193573873
mp-1213022,ErRhO3,0.8802915737854846,0.01915452007381032
mp-1212985,ErScO3,0.9079276252864474,0.020196975770315144
mp-1184204,ErTaO3,0.45559705272540896,0.003134676474298973
mp-756296,ErTiO3,1.0215664124290242,0.024483528825716402
mp-1184219,ErTlO3,0.4714963308421716,0.003734410956721555
mp-19205,ErVO3,0.9648617859192541,0.022344581410553677
mp-1184207,ErZnO3,0.8363313096911043,0.01749630099995142
mp-1077622,EuAgO3,0.7967942930869754,0.016004930636122704
mp-973892,EuAlO3,1.2896492739190535,0.03459584556118996
mp-21455,EuAlO3,1.3506914742796425,0.0368984100028168
mp-983564,EuAsO3,0.5684270779686358,0.007390722333364167
mp-1184383,EuAuO3,0.3261439361565408,-0.0017484067256588222
mp-1184325,EuBeO3,1.2910274282627938,0.034647830731583965
mp-22030,EuBO3,0.9485298812785459,0.021728527882542023
mp-1225223,EuBO3,0.9994558151238948,0.023649498026741614
mp-1183878,EuCdO3,0.36361859985862566,-0.000334830091909967
mp-554518,EuCO3,0.3470941894394173,-0.0009581451039075151
mp-1075975,EuCoO3,0.9564159763152702,0.022025998188454764
mp-1212757,EuCoO3,0.9841825392434203,0.023073376888548783
mp-1189762,EuCrO3,1.0017420835335429,0.023735738042877555
mp-754941,EuCrO3,0.9155528294124906,0.020484605046079407
mp-1075902,EuCuO3,1.1264766555318033,0.028440833672263972
mp-1338333,EuCuO3,1.059292646444021,0.025906594908627616
mp-1183905,EuErO3,0.2329602940581026,-0.005263374069065302
mp-1011260,EuFeO3,0.9894759250146308,0.023273047964961553
mp-1075904,EuFeO3,0.914214595428291,0.020434125706075404
mp-504703,EuFeO3,1.05780506546688,0.02585048207125
mp-1206706,EuGaO3,0.7625851500502563,0.014714532258122364
mp-1212729,EuGaO3,1.0338042704901227,0.024945151385956786
mp-865181,EuGeO3,0.7155499679297463,0.0129403246244465
mp-581575,EuGeS3,-0.677877927160921,-0.03962097729870955
mp-644246,EuPdH3,0.030354890815108337,-0.012905824610379375
mp-753781,EuHfO3,0.40741632817076834,0.0013172579920687887
mp-1190059,EuHfS3,-0.47205524496229145,-0.03185716822054262
mp-1212795,EuInO3,0.8546418762646226,0.018186991362506656
mp-1212980,EuInO3,0.6284729175545181,0.009655703187287428
mp-1184304,EuInO3,0.5459939864175567,0.006544526773306613
mp-1184445,EuIrO3,0.3779539159513092,0.00020591039417194174
mp-1184309,EuLuO3,0.2407174832899841,-0.004970766201282199
mp-972931,EuMgO3,1.0021442091070867,0.023750906566312832
mp-20614,EuMnO3,0.9734951139498662,0.022670237989424677
mp-1099619,EuMnO3,0.8551137138201739,0.018204789482024274
mp-1184411,EuMoO3,0.5703853741237026,0.007464590953207411
mp-1078341,EuNbO3,0.6341247201959277,0.009868894057150053
mp-755572,EuNbO3,0.5234858600288135,0.005695500834460807
mp-977412,EuNiO3,0.8801401194244818,0.019148807084695997
mp-20718,EuNiO3,0.9460128536692878,0.0216335834303854
mp-1213363,EuNpO3,0.3101497859090614,-0.002351719866671681
mp-977370,EuOsO3,0.4035365140023828,0.0011709080556072515
mp-1184348,EuPbO3,0.23354142848165793,-0.00524145317742674
mp-1184369,EuPdO3,0.5500997253150786,0.006699398785393216
mp-20217,EuPS3,-0.4166632116061919,-0.02976773295114317
mp-20742,EuPSe3,-1.2071166307192698,-0.05958431762306844
mp-976258,EuPtO3,0.21944817905290392,-0.00577306270018205
mp-976320,EuReO3,0.5162594159764922,0.005422913132576064
mp-19801,EuRhO3,0.8182295280253697,0.016813486184178113
mp-866036,EuRuO3,0.614005842110771,0.009109992624851486
mp-976284,EuSbO3,0.265399571728949,-0.004039736539033287
mp-22487,EuScO3,0.8853666120783146,0.019345954895031305
mp-755177,EuSeO3,0.36144794093769406,-0.00041670921842756545
mp-866030,EuSiO3,0.9986434278951606,0.023618854079854618
mp-862606,EuSnO3,0.46787302438053757,0.0035977367121761087
mp-1184447,EuTcO3,0.6478374693219848,0.010386150780336499
mp-22246,EuTiO3,0.8483760646738574,0.01795063954554063
mp-1079111,EuTiO3,0.8762168965757837,0.019000819735376547
mp-1178346,EuTmO3,0.6108552542118559,0.008991149732173824
mp-1184353,EuTmO3,0.2693925787003195,-0.0038891168724234006
mp-1213318,EuUO3,0.35029355045787725,-0.0008374624470976998
mp-756315,EuVO3,0.8200719233871041,0.016882982926141668
mp-1178351,EuVO3,0.9422831797372169,0.021492896913121624
mp-1184400,EuWO3,0.4318243650683371,0.0022379501938286552
mp-1106293,EuZrO3,0.6754325491806412,0.011427060991158753
mp-1178354,EuZrO3,0.3467266862367069,-0.0009720076416559302
mp-771055,EuZrO3,0.4309200504399655,0.002203838666147295
mp-1189927,EuZrS3,-0.3799231246653676,-0.02838186518634288
mp-1106192,EuZrSe3,-1.274505644877479,-0.06212628935476181
mp-1184234,FeAgO3,1.176974144989913,0.030345642524677814
mp-1184215,FeAsO3,0.6355630385099289,0.009923148664388917
mp-1193035,FeBiO3,0.32218900496917513,-0.0018975901408587233
mp-655631,FeBiO3,0.40103143645421824,0.0010764143700610542
mp-654759,FeBiO3,0.5542518791296516,0.006856021608180151
mp-1181635,FeBiO3,0.18306826983103974,-0.007145344250798626
mp-1181670,FeBiO3,-0.48930258236765667,-0.03250775266192482
mp-1181856,FeBiO3,0.4037547730484903,0.0011791409750574328
mp-1069079,FeBiO3,0.5929787400043551,0.008316832199200293
mp-555351,FeBiO3,0.6167086176246812,0.009211943648164323
mp-547069,FeBiO3,0.661196707926365,0.010890072781770678
mp-22949,FeBiO3,0.7193583654050713,0.013083980661654589
mp-1181394,FeBiO3,0.5675268743355559,0.007356765875970615
mp-23501,FeBiO3,0.64595531638696,0.01031515434842069
mp-645159,FeBiO3,0.5736612841859596,0.0075881611059666915
mp-548231,FeBiO3,0.6943032653539944,0.012138880679704077
mp-551451,FeBiO3,0.527907742243201,0.005862298045107959
mp-1274711,FeBO3,0.9965424690451528,0.023539604100123013
mp-19097,FeBO3,1.144070495642893,0.029104488494537034
mp-849295,FeBO3,1.0209735160331093,0.024461164262336674
mp-1199904,FeBO3,0.5752374574728378,0.0076476157216713875
mp-18969,FeCO3,0.7137581389596335,0.012872735290384378
mp-675126,FeCO3,1.0210654233860623,0.02446463108695282
mp-22334,FeGeO3,0.775345936686449,0.01519588013519946
mp-1096837,FeGeS3,-0.11223277436914714,-0.018284354311609363
mp-768499,FeNiO3,1.225755520757673,0.032185718088680586
mp-1272388,FeNiO3,1.1286984459058544,0.028524641521290035
mp-973579,FePbO3,0.7606081289461031,0.014639957317050806
mp-5864,FePS3,-0.17427747215231193,-0.02062473382058977
mp-1232490,FePS3,-0.10739708216880217,-0.018101947831413813
mp-2928,FePSe3,-0.9449998912249384,-0.04969704815457661
mp-1184349,FeRhO3,0.6192293467442482,0.009307027724482051
mp-973648,FeRhO3,0.9965841168970542,0.023541175093014684
mp-21939,FeSiO3,0.5447568920636741,0.006497862507383023
mp-18269,FeSiO3,0.5456539065735342,0.006531698668298362
mp-561362,FeSiO3,0.8938487814423866,0.01966590963863813
mp-650392,FeSiO3,0.5267672135820476,0.005819276320394319
mp-1199561,FeSiO3,0.5720605299663362,0.007527779276279753
mp-1178214,FeSnO3,0.8037954866271093,0.01626902169442715
mp-1178212,FeSnO3,0.8581702898834465,0.018320086167183794
mp-1207083,FeSnO3,0.4824040969269845,0.00414586130051829
mp-540655,FeSO3,0.4407246415872237,0.0025736762998991355
mp-558285,GaBiO3,0.342386269882752,-0.001135731889789762
mp-755568,GaBiO3,0.6493954972068536,0.010444920935828437
mp-22979,GaBiO3,0.640494257206683,0.010109158486412995
mp-1078259,GaBO3,1.1853667189003545,0.030662217650504767
mp-1184023,GaBO3,1.146945066818887,0.02921291979838371
mp-1096988,GaCuBr3,-0.9316067122871914,-0.049191845894497
mp-1184033,GaFeO3,0.833722048093648,0.017397877402215517
mp-861324,GaFeO3,0.6124265226518446,0.009050419332823809
mp-649086,GaFeO3,0.6793553862510748,0.011575033788589364
mp-1184032,GaFeO3,1.124142948624808,0.028352804235096174
mp-868005,GaFeO3,0.6675724231379832,0.011130570258098377
mp-1183980,GaGeO3,0.6803706247088712,0.011613329458779577
mp-1246681,GaMoN3,0.7023138662694919,0.012441047454740525
mp-1183983,GaNiO3,0.8551432050950893,0.018205901918347957
mp-1184206,GaSiO3,0.9890433793951274,0.023256731971157817
mp-1184243,GaSnO3,0.8918392755064701,0.019590109341696887
mp-5223,GdAlO3,1.3474986202348305,0.036777972794664736
mp-1178268,GdAlO3,1.2933082455649014,0.03473386512724233
mp-753953,GdAsO3,0.5881820124009778,0.008135895497206216
mp-1184468,GdBeO3,1.3089538498801403,0.03532403081509803
mp-29762,GdBO3,0.6685363843243408,0.011166931705387366
mp-1224628,GdBO3,0.9351538406983195,0.021223972096088554
mp-561949,GdBO3,0.6935644639885368,0.012111012455041805
mp-1194303,GdBO3,0.7473583901871734,0.014140165744221897
mp-1184471,GdCdO3,0.361266252261089,-0.00042356267200108905
mp-20951,GdCoO3,0.9229335232653284,0.020763011183467774
mp-18331,GdCrO3,1.000026799408431,0.023671036046382696
mp-1147577,GdCrO3,0.8684862767912591,0.018709214090061772
mp-1184481,GdCuO3,1.1280540123752303,0.028500332932742407
mp-1184486,GdErO3,0.27133126037853117,-0.0038159881275630567
mp-766236,GdErO3,0.10405442060891801,-0.010125814786595126
mp-600576,GdFeO3,1.009353993611171,0.024022865855670546
mp-18656,GdGaO3,1.0408711887501454,0.02521172163737776
mp-1212640,GdInO3,0.6633207829552816,0.010970194723706582
mp-1212778,GdInO3,0.8587873507245831,0.01834336223427719
mp-756424,GdLuO3,0.5929600853567649,0.008316128529805044
mp-510575,GdMnO3,0.9556277056867657,0.021996263940527075
mp-505604,GdNiO3,0.9661407967176956,0.02239282680091561
mp-1184503,GdRhO3,0.649496271324324,0.010448722222449051
mp-5690,GdScO3,0.8883542789419607,0.019458652265752233
mp-510490,GdScS3,-0.1008932882245972,-0.017856619114835257
mp-1184484,GdSiO3,0.970466985664757,0.022556014378991414
mp-1184491,GdThO3,-0.22978777852944177,-0.022718630450343523
mp-510278,GdTiO3,0.9736457797367848,0.02267592123284446
mp-756030,GdTmO3,0.6109554012616627,0.008994927365261371
mp-541177,GdVO3,0.9203115254074987,0.020664107163006575
mp-1184599,GdZrO3,0.43779177193516716,0.002463045927257589
mp-1184562,GeBiO3,0.6476260135628991,0.010378174486740067
mp-973738,GeBO3,1.1008370039753004,0.02747368390339977
mp-28369,GeClH3,0.02949440150077054,-0.012938283009419547
mp-553898,GePbO3,0.19838936870195312,-0.0065674191881629285
mp-554699,GePbO3,0.2343841044910846,-0.005209666711610371
mp-1017566,GePbO3,0.8559501376138883,0.018236340108871943
mp-624190,GePbS3,-0.2671153356421314,-0.0241266580966727
mp-1184557,GePdO3,0.9936186293809328,0.02342931434641031
mp-541785,GePdS3,-0.2537881338579382,-0.02362394455172517
mp-1078197,CBrH3,0.03063997952344577,-0.012895070818434632
mp-1078233,CClH3,0.030277903498272085,-0.012908728638365854
mp-1096983,CIH3,0.03033766228698065,-0.012906474485318582
mp-1181198,CIH3,0.02890606183988753,-0.01296047568882405
mp-554676,CSH3,0.029059641012080473,-0.012954682549999154
mp-559204,CSH3,0.029484912593203294,-0.01293864093919641
mp-1200055,CSeH3,0.029096725765421105,-0.012953283681120507
mp-1184563,HfBeO3,1.4550356094941321,0.040834360771595225
mp-1184625,HfBO3,1.2632306698520779,0.03359931303184637
mp-1017446,HfCdO3,0.6844014476117195,0.011765375574938028
mp-1212404,HfCdO3,0.7228547233503946,0.013215866298681834
mp-753534,HfCoO3,0.954387838843445,0.021949495093910837
mp-756322,HfCrO3,1.0010618155653788,0.023710077748441583
mp-753790,HfFeO3,1.0716140309003208,0.026371368156529844
mp-753856,HfFeO3,0.9958448544647922,0.023513289476514924
mp-1016825,HfMgO3,1.105820036725902,0.02766164819622046
mp-754657,HfMnO3,0.9378823012213502,0.021326891980096692
mp-1178219,HfNiO3,0.9821067954191562,0.02299507804133418
mp-1184669,HfNpO3,0.5203135177039826,0.005575837346076145
mp-755790,HfPbO3,0.4991833283467031,0.004778788380417854
mp-22734,HfPbO3,0.24036524681201854,-0.004984052865006906
mp-669414,HfPbO3,0.23915913918858678,-0.005029548284734306
mp-1181854,HfPbO3,0.1878536391777743,-0.006964835992040706
mp-22535,HfPbO3,0.506729073435622,0.005063420392774713
mp-22147,HfPbS3,-0.4504596100188678,-0.031042562245965306
mp-776083,HfSnO3,0.6161923727337353,0.00919247044565783
mp-8725,HfSnS3,-0.32633052617882186,-0.026360306152091943
mp-1184597,HfThO3,0.5466616509492042,0.006569711655247718
mp-1016819,HfZnO3,0.8823004667816576,0.019230297250135822
mp-4891,HoAlO3,1.3974206773773972,0.03866107584387186
mp-1184610,HoBeO3,1.3370087516753415,0.03638228590592648
mp-754300,HoBiO3,0.4289397891337785,0.002129141501860608
mp-1178162,HoBiO3,0.42865623983612977,0.0021184457778146617
mp-770830,HoBiO3,0.3024400846745152,-0.0026425364462406894
mp-753056,HoBO3,1.0071459888999925,0.02393957801373707
mp-780393,HoBO3,0.5237893605053614,0.005706949134181129
mp-754409,HoBO3,0.9667856642113861,0.022417151758924357
mp-752713,HoBO3,0.7813376610923228,0.01542189314717306
mp-850193,HoBO3,1.0738440152940711,0.026455485091045644
mp-1184546,HoBO3,1.2124236772734776,0.03168282945480588
mp-1188609,HoCoO3,0.7103241100917899,0.012743200759913522
mp-20570,HoCoO3,1.0875424234444608,0.026972200860261968
mp-756834,HoCrO3,1.0489241089359211,0.025515484731786102
mp-1184736,HoCuO3,1.1504699089290966,0.029345879882675785
mp-1184778,HoErO3,0.26024170230715526,-0.004234295821874023
mp-770415,HoErO3,0.4639652698120358,0.0034503328397258257
mp-19785,HoFeO3,1.0629158645356824,0.026043265819781482
mp-755416,HoGaO3,1.081461638418773,0.026742828404901303
mp-769045,HoGaO3,0.8477206998445581,0.017925918618979603
mp-982558,HoGeO3,0.626946571049757,0.009598128080775816
mp-768267,HoInO3,0.7075558447717754,0.012638779404634698
mp-776984,HoInO3,0.860186541756093,0.018396140926676324
mp-770472,HoLuO3,0.6359780701183126,0.009938804014588786
mp-1232153,HoMgS3,-0.03265237506235508,-0.015282513018014874
mp-1232139,HoMgS3,-0.1458015778679851,-0.019550598529999085
mp-1232140,HoMgSe3,-0.9800808516947654,-0.05102033223802673
mp-1232172,HoMgSe3,-0.9103450396680728,-0.048389837266808323
mp-1181443,HoMnO3,0.6407143132823876,0.010117459191369376
mp-19056,HoMnO3,0.690324689661395,0.011988805373375261
mp-22081,HoMnO3,0.9959507817583244,0.023517285145380797
mp-1193069,HoMnO3,0.7190782805719778,0.013073415620199492
mp-18974,HoNiO3,0.9894381154541065,0.023271621755730852
mp-1212108,HoRhO3,0.8751549980702293,0.018960764007944338
mp-1184833,HoRhO3,0.6654611059346962,0.01105092955234783
mp-1207180,HoSbO3,0.19965792709268726,-0.0065195680716340805
mp-31121,HoScO3,0.9254431785809629,0.020857677546350893
mp-1184813,HoSiO3,0.9807331960578267,0.022943264688805025
mp-973977,HoSnO3,0.5350403293044792,0.006131345380346388
mp-755236,HoTiO3,1.011844829752249,0.02411682234305936
mp-1178178,HoTmO3,0.6440546685640243,0.010243460273382516
mp-19024,HoVO3,0.9550225199510578,0.021973435812651786
mp-1184913,InAsO3,0.5392913559866201,0.006291697772967944
mp-561102,InBiO3,0.4054407074893902,0.0012427358761520606
mp-556892,InBiO3,0.4230335949435471,0.0019063547633840234
mp-545379,InBiO3,0.42372580468264687,0.0019324655117185143
mp-1078776,InBiS3,-0.6068933078664713,-0.036943376240354764
mp-1223842,InBiSe3,-1.5929736664995744,-0.07413917778359577
mp-7027,InBO3,1.0190568630658277,0.02438886645945062
mp-755167,InCoO3,1.074515691521924,0.02648082129762739
mp-975443,InCuO3,1.0898278438641,0.027058408889483444
mp-1224030,InCuO3,1.1924207173887567,0.030928300556997947
mp-617426,InFeBr3,-1.4326706628660304,-0.06809241023799326
mp-21094,InFeO3,0.7297046240230998,0.013474250459548845
mp-8098,InGaO3,0.8351627047160264,0.01745222021246297
mp-504951,InGaS3,0.012888675736974164,-0.013564665306342948
mp-1224507,InGaS3,-0.3309170530408778,-0.026533313900842015
mp-19885,InGaS3,-0.01616779492439946,-0.014660700438576618
mp-1224212,InGaS3,-0.17623431609456475,-0.02069854766171325
