material_id,Name,Coeff_D,unscaled_Coeff_D
mp-1264966,AlFeO3,0.9245778558573896,36.14161006779002
mp-756686,AlGaO3,0.9924182924475105,36.87120606235118
mp-772187,AlGaO3,0.8128986740406443,34.9405463980254
mp-772898,AlGaO3,0.8144194102997151,34.95690129105336
mp-1178550,AlInO3,0.6677319516639777,33.379338002072785
mp-1183160,AlInO3,0.5960475899520574,32.608402173730745
mp-754157,AlInO3,0.6784264916974649,33.49435338175332
mp-504482,AlInS3,0.12118176014397974,27.501415473819293
mp-862787,AlInSe3,-0.18938565787642503,24.16139062112127
mp-1183133,AlIrO3,0.7469253044475082,34.231029941141855
mp-1246835,AlMoN3,0.999283564428108,36.945039238998895
mp-1433892,AlMoO3,0.5641278242896348,32.26511822178127
mp-1389151,AlMoO3,0.7203636552772572,33.94537032841502
mp-1248370,AlMoO3,0.7936232049166083,34.733246655083704
mp-1373731,AlMoO3,0.753812127619387,34.305094891988375
mp-1416557,AlNiO3,0.932152288906078,36.223069980065986
mp-1400395,AlNiO3,0.9935745163096286,36.88364077446416
mp-1333178,AlNiO3,1.0046256631419865,37.00249131360367
mp-1376903,AlNiO3,1.0219256537546606,37.188545597617384
mp-1183176,AlNiO3,1.0132089178343051,37.094800687755395
mp-1183154,AlPbO3,0.27699900939310496,29.17716590600702
mp-776116,AlPdO3,0.7369238126978281,34.12346801072135
mp-1178574,AlPdO3,0.7437988742060782,34.1974064697128
mp-1178547,AlRhO3,0.8266267588448208,35.088186304098485
mp-1371447,AlSbO3,0.74139586860354,34.17156313274974
mp-1374707,AlSbO3,0.8107788507078482,34.91774856990808
mp-1261047,AlSbO3,0.8484093685984107,35.322449313390834
mp-1183134,AlSbO3,0.6905430336923324,33.62466180769695
mp-1384267,AlSbO3,0.6783625804731805,33.49366604282113
mp-1421511,AlSbO3,0.5551238892596224,32.16828460361228
mp-1079481,AlSBr3,-0.40595471136457917,21.832279519942595
mp-1183132,AlSiO3,1.391846360140221,41.16689065625519
mp-1406914,AlSnO3,0.5734108653729209,32.364953510764344
mp-1248301,AlSnO3,0.724701831498411,33.99202562949713
mp-1340379,AlSnO3,0.675774455460207,33.46583182273352
mp-1426094,AlSnO3,0.43365141647228356,30.86189811717879
mp-768539,AlTlO3,0.46933764039178527,31.245688778639135
mp-765647,AlVO3,0.69137806471206,33.63364222288809
mp-1395974,AlVO3,0.7021147631331139,33.74911099868829
mp-1248251,AlVO3,0.8464734641700637,35.30162945744991
mp-1178549,AlVO3,0.7531905450325489,34.298410026907305
mp-802021,AlVO3,0.8253191674893472,35.074123696847884
mp-1183128,AlVO3,0.8190653277659017,35.00686622266002
mp-1384488,AlVO3,0.8182403585612974,34.997994018152376
mp-756082,AlVO3,0.85857540364767,35.43178083932603
mp-1246403,AlWN3,0.9482972750641281,36.3967026661928
mp-1417649,AlWO3,0.523848810356867,31.83193399262052
mp-1400236,AlWO3,0.66840672518628,33.386594913788755
mp-1251647,AlWO3,0.7447371870708057,34.20749763866985
mp-1046804,AlWO3,0.6811031480682779,33.523139720183906
mp-755240,AsAuO3,0.613148510519288,32.79231554127793
mp-27274,AsCF3,1.2561747908337928,39.707798726469306
mp-1183283,BaAlO3,0.2865580935519816,29.279969924738896
mp-1183287,BaAuO3,-0.32961868445532616,22.653242094375884
mp-1183282,BaBeO3,0.8143351963600622,34.955995604767345
mp-545783,BaBiO3,-0.4812001244667634,21.02304604846391
mp-644369,BaBiO3,-0.21347318942591542,23.902339125866995
mp-1227955,BaBiO3,-0.5746295611916636,20.018250881527752
mp-23438,BaBiO3,-0.4766030070857852,21.072486155224333
mp-559051,BaBiO3,-0.18555263993105697,24.20261315270546
mp-22942,BaBiO3,-0.505931758980541,20.757067490731128
mp-23482,BaBiO3,-0.4909288164240877,20.918417967614904
mp-1182285,BaBiO3,-0.23880049083524568,23.62995441565448
mp-27365,BaBiSe3,-0.571954827137894,20.04701654622913
mp-1214407,BaBO3,1.1438656195135763,38.49995977869276
mp-1183285,BaCaO3,-0.31881086547515736,22.769475742539367
mp-1183292,BaCdO3,-0.3659902799328236,22.26208054368437
mp-4900,BaCeO3,-0.743090784173603,18.20651971197341
mp-3316,BaCeO3,-0.761399328940481,18.009618842822707
mp-3187,BaCeO3,-0.268555950360291,23.309946686091003
mp-5663,BaCeO3,-0.82420494382119,17.334170285058136
mp-1080782,BaClO3,0.5596936761676687,32.21743078237661
mp-1182237,BaClO3,0.7049940637066427,33.78007669217692
mp-1182337,BaClO3,0.6871948407278836,33.58865336938694
mp-2626703,BaCO3,1.8825253935418331,46.44394185726543
mp-675324,BaCO3,1.8305783603104366,45.88527287929365
mp-674478,BaCO3,1.7758879917931054,45.29710045858242
mp-762225,BaCO3,1.7897332010045517,45.44599998948554
mp-1227982,BaCO3,1.939079829190426,47.0521615533322
mp-4559,BaCO3,1.91826642020391,46.82832189968326
mp-5504,BaCO3,1.523930509647613,42.587401361512704
mp-676020,BaCO3,1.822028792350416,45.793325792093334
mp-2506699,BaCO3,1.7887600085849726,45.43553370526111
mp-34195,BaCO3,1.8142135031338604,45.709275570789686
mp-545643,BaCO3,1.8484203811768225,46.07715647576342
mp-18965,BaCoO3,0.25176266483364174,28.905759399306696
mp-1283250,BaCoO3,0.5199291031787112,31.789779153990672
mp-1076782,BaCoO3,0.13746825161079812,27.676569991344543
mp-557081,BaCrO3,0.37239463706547227,30.20310664794119
mp-540926,BaCrO3,0.5794120170116557,32.42949342852502
mp-19271,BaCrO3,0.5005917750523565,31.58181414292001
mp-1076800,BaCuO3,0.04636376405132836,26.696778696492892
mp-1183286,BaDyO3,-0.7702379819224774,17.914562765104016
mp-1183291,BaErO3,-0.7259691739006229,18.390655588796797
mp-1183310,BaEuO3,-0.7783769904789821,17.82703107543636
mp-19035,BaFeO3,0.04285909919120101,26.65908746729758
mp-705845,BaFeO3,0.36438935370668446,30.117013117777365
mp-1192651,BaFeO3,0.5231938554039779,31.824890221467736
mp-676865,BaGeO3,0.572061276339852,32.35043923576373
mp-1016823,BaGeO3,0.2242863615829549,28.61026305811764
mp-13863,BaGeO3,0.5046706378089105,31.625680634339076
mp-1195469,BaGeS3,0.15093129202587008,27.82135945401852
mp-998552,BaHfO3,-0.5252654169895656,20.54914195026293
mp-1383356,BaHfS3,-1.0617895532519128,14.779045522855844
mp-998419,BaHfS3,-0.5506281719733721,20.276375951438034
mp-998361,BaHfS3,-0.9711559089723067,15.75377309187787
mp-998352,BaHfS3,-1.0555650684457802,14.845987296980901
mp-1105549,BaHfS3,-0.696128171040332,18.711583301749148
mp-1183288,BaInO3,-0.3471352994958252,22.464858103732773
mp-1227991,BaInO3,-0.1080811072306318,25.0357876249195
mp-5660,BaIrO3,0.09957013168519069,27.26899129803248
mp-542897,BaIrO3,0.4718174757553566,31.272358388084076
mp-4307,BaIrO3,0.4652423982488578,31.201646133656023
mp-10250,BaLiF3,-0.4388168266393464,21.478860985475666
mp-23818,BaLiH3,0.19932268698522737,28.341789004713885
mp-632808,BaLiH3,0.19932267895561484,28.341788918358706
mp-1183284,BaLiO3,0.19632677879197757,28.30956924423277
mp-1016852,BaMnO3,-0.02395207293413293,25.940560788746133
mp-19156,BaMnO3,0.11061664198616938,27.387791973183887
mp-19267,BaMnO3,0.4822794428988999,31.384872541984304
mp-18840,BaMnO3,0.2606685377982991,29.001538400293118
mp-557535,BaMnO3,0.577285085983215,32.40661916006425
mp-675227,BaMnO3,0.5506895754760919,32.12059538258562
mp-35078,BaMnO3,0.4376730519990062,30.90514915327706
mp-1205336,BaMnO3,0.11266939092980266,27.409868443831666
mp-757501,BaMnO3,0.5873179350645081,32.51451832568982
mp-19322,BaMoO3,-0.0515090271955998,25.644197079105755
mp-3020,BaNbO3,-0.19466288748504823,24.10463618706458
mp-35143,BaNbS3,-0.7182585270095352,18.473580424926645
mp-754307,BaNdO3,-0.7538357529990769,18.090961991375075
mp-755877,BaNdO3,-0.7987444379839133,17.607987554109783
mp-1096852,BaNiCl3,-0.9559323923841561,15.917495751756322
mp-19138,BaNiO3,0.28758090075573506,29.29096979556189
mp-19241,BaNiO3,0.28850383349711706,29.300895557617785
mp-1120765,BaNiO3,0.16022127603450897,27.921269411308316
mp-8558,BaNpO3,-0.9641283026521634,15.829352107583613
mp-781625,BaOsO3,0.28762281804802825,29.291420598801036
mp-8557,BaPaO3,-0.8796906087377039,16.73744477865793
mp-22230,BaPbO3,-0.5572447311392992,20.20521757882313
mp-21280,BaPbO3,-0.6339217666950567,19.380587596644467
mp-20461,BaPbO3,-0.5630082102995928,20.143233730819723
mp-561598,BaPbO3,-0.4915547766614381,20.91168602270298
mp-20991,BaPbO3,-0.5361665833180638,20.431904389759442
mp-1178510,BaPdO3,-0.13810939115351673,24.71284578116267
mp-6910,BaPrO3,-0.7639933911472241,17.981720770657915
mp-4783,BaPrO3,-0.8207691768500283,17.371120545793488
mp-6909,BaPrO3,-0.7839904342376727,17.766660796471623
mp-22705,BaPrO3,-0.33818768172307045,22.561086052961755
mp-11006,BaPS3,-0.07670978732206635,25.373173268347376
mp-11008,BaPSe3,-0.46479934040863924,21.199429735803157
mp-1183290,BaPtO3,-0.12685908026301362,24.833838247836653
mp-1214788,BaPtO3,0.42392879524685334,30.757335324554575
mp-7143,BaPuO3,-0.9637113055653757,15.833836739752215
mp-505025,BaPuO3,-0.21812423530012026,23.852319040341275
mp-989637,BaReN3,0.5201467054348008,31.7921193767609
mp-1183298,BaReO3,0.029376204053676247,26.514084475249348
mp-1016850,BaRhO3,-0.023944777176236443,25.94063925162176
mp-7685,BaRhO3,0.33396944544560725,29.78985951532794
mp-1017591,BaRuO3,0.08353638509103334,27.096554947665457
mp-3598,BaRuO3,0.5492900942874002,32.105544537970594
mp-5773,BaRuO3,0.28970539682343244,29.3138178770213
mp-3597,BaRuO3,0.4155650373673758,30.667386548351757
mp-1183289,BaScO3,-0.24871771722409974,23.52329872453356
mp-6989,BaSeO3,0.17697312154782452,28.101428620215916
mp-7339,BaSiO3,0.8869943276319354,35.73741467882991
mp-12958,BaSiO3,0.8403139330921157,35.23538623395774
mp-776076,BaSiO3,0.7141132574094993,33.87814986996953
mp-1016821,BaSiO3,0.6483090622969598,33.170452815047845
mp-18407,BaSiO3,0.8681746731956181,35.53501703539018
mp-776084,BaSiO3,0.7913253196434944,34.70853384403041
mp-3163,BaSnO3,-0.37425847726736805,22.173159481840802
mp-1178513,BaSnO3,-0.2799364402592559,23.18755419772017
mp-1183370,BaSnS3,-0.7244553789640484,18.406935830756098
mp-768307,BaSO3,0.5047526761114014,31.6265629225422
mp-754678,BaTaO3,-0.2648866265998464,23.349408754039402
mp-4001,BaTaS3,-0.7826959793683947,17.78058212621588
mp-1078588,BaTaSe3,-1.14023939655646,13.935349722447583
mp-548824,BaTbO3,-0.7042054061140988,18.624715960482547
mp-20129,BaTbO3,-0.2441474228684335,23.57245036068835
mp-5735,BaTbO3,-0.7213751979840204,18.440061910399862
mp-2929,BaTbO3,-0.7927967903677526,17.671952058112456
mp-2939,BaTbO3,-0.6808368855809093,18.876034787966596
mp-1182811,BaTbO3,-0.7249262925545601,18.40187134876437
mp-555174,BaTcO3,0.4983380194795206,31.55757592864383
mp-1189614,BaThO3,-0.31888457617203514,22.768683014309694
mp-8037,BaThO3,-0.9130458756884323,16.378722600736193
mp-558125,BaTiO3,0.5051218810118279,31.630533569402136
mp-5933,BaTiO3,0.49493074749837795,31.5209321198069
mp-1076932,BaTiO3,0.12694246449999724,27.563369479943916
mp-2998,BaTiO3,-0.11042767593314906,25.010551243605168
mp-5020,BaTiO3,-0.09384650752192059,25.188874890474768
mp-19990,BaTiO3,0.37135062654732565,30.19187874419226
mp-5986,BaTiO3,-0.09089029066388576,25.220667786969635
mp-995191,BaTiO3,0.3702412103847621,30.17994742963722
mp-644497,BaTiO3,-0.04869821247793382,25.674426235380984
mp-5777,BaTiO3,-0.0840789741005672,25.293920695294947
mp-504715,BaTiO3,-0.040622421862451574,25.7612780420928
mp-7073,BaTiS3,-0.6795288882112978,18.89010176173227
mp-1079893,BaTiSe3,-1.082855159530471,14.552493591053027
mp-1183393,BaTlO3,-0.5985050288833129,19.761480045848337
mp-1183394,BaTmO3,-0.7429196616978722,18.208360063821775
mp-1183212,BAuO3,0.7068936801055372,33.80050628528537
mp-35730,BaUO3,-0.24715061597466104,23.540152253964248
mp-3601,BaUS3,-0.979268976415387,15.666520388216203
mp-19150,BaVO3,0.5202626721426427,31.79336655100972
mp-1017465,BaVO3,0.03108438185562079,26.532455224981202
mp-555857,BaVS3,-0.6029942131336696,19.71320071551773
mp-3451,BaVS3,-0.6047727585360079,19.694073191183957
mp-4227,BaVS3,-0.5866118678142307,19.889386101805776
mp-542818,BaVS3,-0.26740522064067207,23.322322310961003
mp-27363,BaVSe3,-1.0091998037700023,15.34462664976982
mp-676597,BaVSe3,-1.0155288096503128,15.276560794478714
mp-989622,BaWN3,0.5763027335837094,32.39605436402296
mp-989636,BaWN3,0.5684419074135612,32.31151441151156
mp-1183395,BaWO3,0.06126673608713418,26.85705403154232
mp-1183406,BaYbO3,-0.7626095991831221,17.996602884115035
mp-1183405,BaZnO3,-0.04700524082307567,25.69263344925481
mp-1019544,BaZrO3,-0.29531742439759867,23.022138039101613
mp-3834,BaZrO3,-0.41293249151032896,21.757236364250275
mp-540771,BaZrS3,-0.6489243088033341,19.219241426416133
mp-1079300,BaZrSe3,-1.2148634904052358,13.132798284007233
mp-998427,BaZrSe3,-0.8775176229599779,16.760814347006168
mp-998350,BaZrSe3,-1.2534776352261687,12.71751903742792
mp-1183417,BeAgO3,0.7770354079866522,34.554851721221326
mp-1183414,BeAuO3,0.7203555204008829,33.945282841165266
mp-1183403,BeBiO3,0.5598837042279463,32.21947445601141
mp-1183422,BeBO3,1.997196945762525,47.677187240042215
mp-1183418,BeCdO3,0.6147338281638355,32.80936498054609
mp-1183426,BeCuO3,1.1251611745404588,38.29880116564717
mp-984722,BeGaO3,1.1501034333948361,38.56704490153892
mp-1183415,BeGeO3,1.296293468708324,40.139258607265674
mp-1183436,BeInO3,0.7916200644253735,34.711703702938834
mp-1183431,BeOsO3,1.0573132380665484,37.56912451292036
mp-1183499,BePbO3,0.5714860611450732,32.34425303291458
mp-1183447,BePdO3,0.9436199875169429,36.34640036226668
mp-1183451,BePtO3,0.8586621831187742,35.43271411684766
mp-1183476,BeReO3,0.8753796013901649,35.612503074927375
mp-1183443,BeSbO3,0.9038913021333599,35.91913469031693
mp-1183445,BeSiO3,1.5647652117971909,43.02656178890548
mp-1183449,BeVO3,1.0470499355673866,37.45874691556497
mp-984552,BeZnO3,1.027437698134385,37.2478253679642
mp-31250,BiBO3,1.259765422581161,39.746414494180996
mp-1178485,BiCO3,1.6460655291007704,43.900913264849265
mp-1183479,BiMoO3,0.1928259157641854,28.271918902180634
mp-1183469,BiPtO3,0.13690999088710853,27.670566126859036
mp-573119,BiRhO3,0.374065279321961,30.22107371831904
mp-1183221,BIrO3,0.9334354189742946,36.23686951623242
mp-755382,BiSbO3,0.2217732017117129,28.583235057298186
mp-1227486,BiSbS3,-0.30595277596708925,22.90775920700872
mp-1227508,BiSbSe3,-0.5992391915669408,19.75358442812749
mp-1246423,BMoN3,1.0412414902533005,37.39627947507091
mp-984553,BOsO3,1.0467659735136614,37.455693020463194
mp-984554,BPbO3,0.46258644903859647,31.17308249222087
mp-1183242,BPdO3,0.8767311388076102,35.627038304000635
mp-1183277,BPtO3,0.8027404202150876,34.83129855595091
mp-755829,BSbO3,0.83371888273944,35.16445917978336
mp-753806,BSbO3,0.8547413275915474,35.390546928195846
mp-1183211,BSbO3,0.8560222670147866,35.404322904876494
mp-984632,CaBeO3,1.1446887627589106,38.50881234575943
mp-1378965,CaBiO3,0.050397119355913844,26.740155773982046
mp-755893,CaBiO3,0.05375834115379874,26.77630433203725
mp-1178493,CaBiO3,0.0424449122795707,26.65463305740705
mp-867749,CaBiO3,-0.17191450579834822,24.349285676301236
mp-1189809,CaBO3,1.3229753465433518,40.426211229835346
mp-1084760,CaBO3,1.5181832663088493,42.52559212309249
mp-984628,CaBO3,1.4299260267069158,41.576421809026854
mp-756365,CaCeO3,-0.10370969902703919,25.082800322305314
mp-1079918,CaCO3,2.0289629405920984,48.01881744992624
mp-641635,CaCO3,1.743010511932372,44.94351668431246
mp-553939,CaCO3,1.6723075415897881,44.1831353165275
mp-556235,CaCO3,1.6861286327001217,44.33177546717229
mp-4626,CaCO3,1.7028013283747754,44.511083452117305
mp-560265,CaCO3,0.3159683326951259,29.596264951074982
mp-1197230,CaCO3,0.8154562678177335,34.968052267227755
mp-3205,CaCO3,1.9984619789132658,47.69079215130397
mp-1194399,CaCO3,1.3306674333589523,40.508936459986586
mp-1197939,CaCO3,0.3161503682575537,29.598222668682514
mp-561412,CaCO3,1.888966333682287,46.5132115194888
mp-1188902,CaCO3,1.7210916645181698,44.70778849501116
mp-548403,CaCO3,2.0713977282087086,48.475186138444386
mp-3953,CaCO3,1.9792431600393101,47.48410165850316
mp-2717324,CaCO3,1.8900979432727603,46.525381515233434
mp-696740,CaCO3,2.0592374934348285,48.344407814632156
mp-1099934,CaCoO3,0.4522037565563366,31.061420904699187
mp-1368304,CaCoO3,0.6824711076040018,33.53785156238528
mp-1399298,CaCoO3,0.5538026011265629,32.154074693151856
mp-20772,CaCrO3,0.6705777615842585,33.409943517359544
mp-1099873,CaCuO3,0.3764762711743579,30.247002944114804
mp-19115,CaFeO3,0.6183263152796883,32.84800070198277
mp-1272846,CaFeO3,0.6181173357019922,32.84575321257239
mp-1278982,CaFeO3,0.6227895561987076,32.89600102245465
mp-1001571,CaFeO3,0.350714128940286,29.96994169967065
mp-554549,CaGeO3,0.38808672937989286,30.371868647042955
mp-1016884,CaGeO3,0.5565415959019866,32.1835314554859
mp-776074,CaGeO3,0.7371949687499431,34.12638418254259
mp-776086,CaGeO3,0.7555755009666534,34.324059247109716
mp-17761,CaGeO3,0.7346047195556942,34.09852711775898
mp-8130,CaGeO3,0.7996916141960853,34.79850990110929
mp-1207169,CaPdH3,0.19932268752373838,28.34178901050535
mp-754853,CaHfO3,0.24560798112906568,28.839568307321542
mp-1016873,CaHfO3,-0.31146348854967343,22.84849375959241
mp-1190098,CaHfS3,-0.4512056728839049,21.345624039318096
mp-1183539,CaHoO3,-0.5104772850691539,20.70818222710197
mp-28534,CaInBr3,-1.1481660959089055,13.850101330952457
mp-1206105,CaInI3,-1.257304585115044,12.676361765295677
mp-1183543,CaInO3,-0.00031934362455032783,26.194721072958256
mp-1016872,CaIrO3,0.22208344901602217,28.586571639459574
mp-1079054,CaIrO3,0.36546937186787076,30.128628268918206
mp-20198,CaIrO3,0.5164787413223344,31.75267193126732
mp-555735,CaIrO3,0.47717480121038847,31.3299742200276
mp-4243,CaIrO3,0.39565229468155394,30.453233190346715
mp-1183562,CaLaO3,-0.5459296067239059,20.326907088301233
mp-1183532,CaMgO3,0.46810652695422306,31.232448659942335
mp-1188497,CaMnO3,0.6538295681437134,33.22982358499259
mp-19201,CaMnO3,0.603057308838995,32.683788817448985
mp-1017467,CaMnO3,0.29805459314333405,29.403610049639656
mp-989401,CaMoN3,0.801128681031603,34.81396496389795
mp-989649,CaMoN3,0.7670395275312138,34.447350137962616
mp-989635,CaMoN3,0.7664157319489036,34.44064147302539
mp-607467,CaMoO3,0.49468789871706065,31.51832038104107
mp-19012,CaMoO3,0.49311705385992255,31.501426590649224
mp-1045305,CaMoO3,0.49139603712473345,31.48291776347063
mp-4957,CaNbO3,0.45266135988235234,31.06634224027042
mp-1207078,CaNiH3,0.19932270961644072,28.34178924810328
mp-1368210,CaNiO3,0.6934543152095429,33.65597144308197
mp-754103,CaNiO3,0.5461290668763787,32.07154898821149
mp-1016900,CaOsO3,0.3633203319228926,30.105516228152887
mp-1213970,CaOsO3,0.5822207514113096,32.45970021183561
mp-20079,CaPbO3,0.045753499210313464,26.69021554911346
mp-756708,CaPrO3,-0.15519171757149053,24.529132386043468
mp-9789,CaPS3,0.24051479878215787,28.784793225870864
mp-11007,CaPSe3,-0.14071288620117883,24.68484626267327
mp-4784,CaPtO3,0.2563327512539466,28.95490879920219
mp-989606,CaReN3,0.6473260075240539,33.1598804652695
mp-1016833,CaRhO3,0.21551752386424283,28.51595781484241
mp-1181917,CaRhO3,0.5093334147821302,31.675826883010014
mp-1078659,CaRhO3,0.40919178031263925,30.59884478987903
mp-1193602,CaRhO3,0.5970923199832008,32.61963781554604
mp-1016835,CaRuO3,0.28624768774954745,29.27663163799536
mp-20947,CaRuO3,0.5780809504171813,32.415178354733705
mp-1377563,CaSbO3,0.3748908532087505,30.2299524259349
mp-1340624,CaSbO3,0.4014670803288354,30.515768818516683
mp-1183534,CaScO3,0.01744085578771859,26.385724713339982
mp-557997,CaSeO3,0.6648856336783133,33.34872702275178
mp-754140,CaSeO3,0.647593719729386,33.162759599934944
mp-5893,CaSiO3,0.9538111318753515,36.456001928494985
mp-4428,CaSiO3,0.9163541468198346,36.05316745928371
mp-3387,CaSiO3,0.7889466637583009,34.682952378262996
mp-4356,CaSiO3,1.0370200668120404,37.35087980211924
mp-3382,CaSiO3,1.0670110627772793,37.67342062922713
mp-17552,CaSiO3,0.8929707024140825,35.801688131688046
mp-560885,CaSiO3,1.0955534678862477,37.980382457442694
mp-649676,CaSiO3,0.5481561759906723,32.0933497130397
mp-5096,CaSiO3,1.0947450596292043,37.971688359114985
mp-4429,CaSiO3,0.8964682061979126,35.83930234645294
mp-5733,CaSiO3,0.5138924360871453,31.724857282141354
mp-561086,CaSiO3,0.5110433992754739,31.694217062964825
mp-4853,CaSiO3,1.0371491081379745,37.3522675885084
mp-1181886,CaSiO3,1.037122212966846,37.35197834200418
mp-1182670,CaSnO3,0.3309957760144435,29.75787892358685
mp-546910,CaSnO3,0.06091311956324574,26.85325103126096
mp-7986,CaSnO3,-0.03209127564625547,25.853027011014657
mp-4438,CaSnO3,0.32361320927371295,29.678482454543463
mp-4190,CaSnO3,0.06749692878743474,26.924057191721644
mp-866917,CaSnS3,-0.40581273088290004,21.833806461630264
mp-866826,CaSnS3,-0.5807030245390763,19.952933281080124
mp-1100379,CaSnS3,0.21519085091865797,28.512444581664532
mp-1100357,CaSnS3,-0.34816226201162337,22.453813544237708
mp-866894,CaSnS3,-0.32775389342534567,22.673297154964416
