RbPbBr3,0.0,5.8380683
RbPbBr3,10.0,5.82883585
RbPbBr3,20.0,5.72532575
RbPbBr3,30.0,5.439157325
RbPbBr3,40.0,4.946064125
RbPbBr3,50.0,4.2523555
RbPbBr3,60.0,3.37391665
RbPbBr3,70.0,2.32804065
RbPbBr3,80.0,1.13073055
RbPbBr3,90.0,-0.203966875
RbPbBr3,100.0,-1.6639347
RbPbBr3,110.0,-3.238755875
RbPbBr3,120.0,-4.91945115
RbPbBr3,130.0,-6.698240075
RbPbBr3,140.0,-8.56833895
RbPbBr3,150.0,-10.523794825
RbPbBr3,160.0,-12.55935055
RbPbBr3,170.0,-14.670335375
RbPbBr3,180.0,-16.852575925
RbPbBr3,190.0,-19.102323525
RbPbBr3,200.0,-21.416194375
RbPbBr3,210.0,-23.7911202
RbPbBr3,220.0,-26.224307025
RbPbBr3,230.0,-28.7132008
RbPbBr3,240.0,-31.255458275
RbPbBr3,250.0,-33.8489224
RbPbBr3,260.0,-36.491601325
RbPbBr3,270.0,-39.181650375
RbPbBr3,280.0,-41.917356525
RbPbBr3,290.0,-44.69712495
RbPbBr3,300.0,-47.519467375
RbPbBr3,310.0,-50.3829918
RbPbBr3,320.0,-53.286393525
RbPbBr3,330.0,-56.228447375
RbPbBr3,340.0,-59.20800055
RbPbBr3,350.0,-62.22396655
RbPbBr3,360.0,-65.275319625
RbPbBr3,370.0,-68.361089825
RbPbBr3,380.0,-71.48035865
RbPbBr3,390.0,-74.632255075
RbPbBr3,400.0,-77.8159519
RbPbBr3,410.0,-81.030662725
RbPbBr3,420.0,-84.2756388
RbPbBr3,430.0,-87.550166575
RbPbBr3,440.0,-90.853565175
RbPbBr3,450.0,-94.18518425
RbPbBr3,460.0,-97.544402025
RbPbBr3,470.0,-100.9306234
RbPbBr3,480.0,-104.343278275
RbPbBr3,490.0,-107.781820075
RbPbBr3,500.0,-111.245724275
RbPbBr3,510.0,-114.734487125
RbPbBr3,520.0,-118.2476244
RbPbBr3,530.0,-121.784670325
RbPbBr3,540.0,-125.345176575
RbPbBr3,550.0,-128.92871125
RbPbBr3,560.0,-132.534858025
RbPbBr3,570.0,-136.163215325
RbPbBr3,580.0,-139.81339555
RbPbBr3,590.0,-143.48502435
RbPbBr3,600.0,-147.17774
RbPbBr3,610.0,-150.891192725
RbPbBr3,620.0,-154.62504415
RbPbBr3,630.0,-158.3789667
RbPbBr3,640.0,-162.152643175
RbPbBr3,650.0,-165.945766225
RbPbBr3,660.0,-169.758037875
RbPbBr3,670.0,-173.58916915
RbPbBr3,680.0,-177.43887965
RbPbBr3,690.0,-181.306897125
RbPbBr3,700.0,-185.192957225
RbPbBr3,710.0,-189.096803125
RbPbBr3,720.0,-193.01818515
RbPbBr3,730.0,-196.95686055
RbPbBr3,740.0,-200.912593175
RbPbBr3,750.0,-204.8851533
RbPbBr3,760.0,-208.874317175
RbPbBr3,770.0,-212.879867025
RbPbBr3,780.0,-216.90159065
RbPbBr3,790.0,-220.939281275
RbPbBr3,800.0,-224.992737325
RbPbBr3,810.0,-229.061762275
RbPbBr3,820.0,-233.1461644
RbPbBr3,830.0,-237.2457567
RbPbBr3,840.0,-241.360356575
RbPbBr3,850.0,-245.489785775
RbPbBr3,860.0,-249.633870325
RbPbBr3,870.0,-253.79244015
RbPbBr3,880.0,-257.965329125
RbPbBr3,890.0,-262.15237495
RbPbBr3,900.0,-266.353418825
RbPbBr3,910.0,-270.568305625
RbPbBr3,920.0,-274.796883475
RbPbBr3,930.0,-279.0390039
RbPbBr3,940.0,-283.294521575
RbPbBr3,950.0,-287.563294225
RbPbBr3,960.0,-291.8451826
RbPbBr3,970.0,-296.140050325
RbPbBr3,980.0,-300.44776385
RbPbBr3,990.0,-304.768192325
RbPbBr3,1000.0,-309.101207525
