mp-id,energy_above_hull,k_voigt,k_reuss,k_vrh
mp-1183159,0.5752346087272713,,,
mp-1376082,0.5176722699166669,,,
mp-23080,0.12160923425000192,,,
mp-551918,0.05333506425000056,131.410649111323,124.83217012485726,128.12140961809013
mp-1413511,1.6650228942500016,,,
mp-1344602,0.23478957275000134,,,
mp-1392353,0.8655976372500014,,,
mp-775763,0.07829417875000022,,,
mp-8110,0.03289019562501316,210.34952736300136,198.68499027720296,204.51725882010214
mp-1435808,1.3282716538181791,,,
mp-1386773,0.28680172181818,,,
mp-1348445,0.2691716091515124,,,
mp-1378752,0.21236072431817998,,,
mp-1404938,5.104944227818179,,,
mp-1248478,0.2810460834848456,,,
mp-776216,0.13517791681818014,84.00681123201213,69.4743092110532,76.74056022153266
mp-1178576,0.061700133818179737,,,
mp-756947,0.13198388231818026,,,
mp-754022,0.14641343081818015,,,
mp-1385937,0.3749110195000025,,,
mp-1345463,0.17628546100000264,,,
mp-1383064,1.3427578775000022,,,
mp-1251690,0.35214237550000327,,,
mp-776172,0.11748381154544951,,,
mp-1504314,1.3243879295454493,,,
mp-1347317,0.2157328480454499,,,
mp-1412082,0.23550839854544847,,,
mp-1253258,0.20023726221211557,,,
mp-1178579,0.14355884054544976,,,
mp-1178577,0.0325528524999914,,,
mp-1254277,0.2802331709999928,,,
mp-1259818,0.2106262884999932,,,
mp-776154,0.08031608349999253,,,
mp-1421498,1.404294987499993,,,
mp-1398131,0.2655445504999925,,,
mp-21216,0.04395583499999223,178.3385683600451,178.01309495276303,178.17583165640406
mp-1264966,0.23604759199999226,,,
mp-756686,0.10753347699999871,,,
mp-772187,0.028743235249999444,,,
mp-772898,0.027670599999999546,,,
mp-1178550,0.06303376599999577,,,
mp-1183160,0.46780454749999656,,,
mp-754157,0.034660067499996394,184.2667012497366,184.2251802260723,184.24594073790445
mp-504482,0.0,,,
mp-862787,0.0,,,
mp-1183133,1.0826480700454537,,,
mp-1246835,0.20379740173333438,,,
mp-1433892,1.2197774297500015,,,
mp-1389151,0.5801917037500015,,,
mp-1248370,0.46363220375000047,,,
mp-1373731,0.17625915525000124,,,
mp-1416557,1.3615698659772733,,,
mp-1400395,0.420411245977272,,,
mp-1333178,0.40988360264393986,,,
mp-1376903,0.24297941147727364,,,
mp-1183176,0.8695998699772725,,,
mp-1183154,0.2562708705909085,,,
mp-776116,0.19357557327273245,,,
mp-1178574,0.15443915827273358,,,
mp-1178547,0.04323508413635846,,,
mp-1371447,0.3398680975000046,,,
mp-1374707,0.40610386500000395,,,
mp-1261047,0.06185240350000498,,,
mp-1183134,0.31959952600000463,,,
mp-1384267,0.8020277640000044,,,
mp-1421511,1.3185118980000041,,,
mp-1079481,0.3610600128750012,,,
mp-1183132,1.0357918927499945,,,
mp-1406914,0.6583729961250029,,,
mp-1248301,0.4299562094583367,,,
mp-1340379,0.23543624212500358,,,
mp-1426094,1.3186308561250035,,,
mp-768539,0.0889291161363639,,,
mp-765647,0.08873259612500028,,,
mp-1395974,1.2285736276249999,,,
mp-1248251,0.1516174861249997,,,
mp-1178549,0.019815870625000898,,,
mp-802021,2.0833725696250003,,,
mp-1183128,0.7093364996250013,,,
mp-1384488,0.32760301362500144,,,
mp-756082,0.0864430801250009,,,
mp-1246403,0.3205949189999995,,,
mp-1417649,1.1784392712499958,,,
mp-1400236,0.736896008249996,,,
mp-1251647,0.5481336065833293,,,
mp-1046804,0.28585166324999634,,,
mp-755240,0.11754279616666796,,,
mp-27274,0.4925155162500001,,,
mp-1183283,0.16936120075000005,,,
mp-1183287,0.1983195949999983,,,
mp-1183282,0.5173108549999998,,,
mp-545783,0.021211002000000256,,,
mp-644369,0.9469549079999995,,,
mp-1227955,0.02284919399999996,,,
mp-23438,0.024886167000000015,,,
mp-559051,0.0,106.6330710280785,106.07273793115506,106.35290447961678
mp-22942,7.233399999950763e-05,,,
mp-23482,0.0014100429999999164,,,
mp-1182285,0.6431988129999997,,,
mp-27365,0.0,,,
mp-1214407,1.253707967666669,,,
mp-1183285,0.34453105400000084,,,
mp-1183292,0.2028810380000019,,,
mp-4900,0.0027953380000003136,,,
mp-3316,0.0011827750000019677,,,
mp-3187,0.0,,,
mp-5663,0.040333895999999925,,,
mp-1080782,0.9169708651599979,,,
mp-1182237,0.4966395241599981,,,
mp-1182337,0.5310445151599978,,,
mp-2626703,0.043856836000000676,,,
mp-675324,0.07582380200000038,50.51257798501006,49.76813523323214,50.1403566091211
mp-674478,0.04990687100000013,53.510935782011124,51.59393597606203,52.55243587903658
mp-762225,0.013236833999999753,53.385445689190355,43.256234598624594,48.320840143907475
mp-1227982,0.04905046100000021,,,
mp-4559,0.02184473500000017,50.743973812453206,39.12718036085989,44.93557708665655
mp-5504,0.0,52.9491294735163,47.909201906619614,50.42916569006796
mp-676020,0.033765907999999456,,,
mp-2506699,0.004417386999999273,,,
mp-34195,0.03535958999999966,53.192032927670446,42.81689088421438,48.004461905942414
mp-545643,0.1044967950000002,,,
mp-18965,0.0,86.59655909859322,85.51185274492653,86.05420592175987
mp-1283250,0.0010551950000010635,,,
mp-1076782,0.22222526900000084,,,
mp-557081,0.08165205433928957,,,
mp-540926,0.08378661462500414,,,
mp-19271,0.29483622362500395,,,
mp-1076800,0.08273291958333662,,,
mp-1183286,0.10872087099999916,,,
mp-1183291,0.08670264150000051,,,
mp-1183310,0.03530904950000924,,,
mp-19035,0.006864233333332415,116.12301842832439,116.1230184283244,116.1230184283244
mp-705845,0.4609849973333331,,,
mp-1192651,0.0,,,
mp-676865,0.4511840061666659,,,
mp-1016823,0.23236340949999956,,,
mp-13863,0.0,,,
mp-1195469,0.0,,,
mp-998552,0.0,159.02154431001915,159.02154431001915,159.02154431001915
mp-1383356,0.028262704499999458,,,
mp-998419,0.007506210999999929,,,
mp-998361,1.5709275584999993,,,
mp-998352,0.02835506050000003,,,
mp-1105549,0.0,,,
mp-1183288,0.07720486475000055,,,
mp-1227991,0.09766280675000072,,,
mp-5660,0.14323426162500041,,,
mp-542897,0.016256119291666593,,,
mp-4307,0.04717741662499986,,,
mp-10250,0.021903220000001333,,,
mp-23818,0.0,,,
mp-632808,0.6205879219999999,,,
mp-1183284,0.3086951150000008,,,
mp-1016852,0.12611307899999957,,,
mp-19156,0.00014832349999949201,81.11472156922241,79.01017957492417,80.06245057207329
mp-19267,0.007349673999999418,,,
mp-18840,0.014897840333333079,,,
mp-557535,0.014676193249999692,,,
mp-675227,0.014667918999999863,,,
mp-35078,0.019951779000000336,,,
mp-1205336,0.0,,,
mp-757501,0.01841035399999935,,,
mp-19322,0.0,,,
mp-3020,0.0,167.45715176643,167.45715176643003,167.45715176643
mp-35143,0.003093184153842188,48.77920697759009,46.48514854671802,47.63217776215406
mp-754307,0.1158703012500073,,,
mp-755877,0.17852335125000796,,,
mp-1096852,0.29026104600000124,,,
mp-19138,0.00013964600000271332,85.41317843741419,84.39134284727936,84.90226064234677
mp-19241,0.0,85.22952185164478,85.12128995310191,85.17540590237334
mp-1120765,0.12419137700000249,,,
mp-8558,0.0,,,
mp-781625,0.08043483299999998,,,
mp-8557,0.0,,,
mp-22230,0.0,,,
mp-21280,0.02701866400000341,,,
mp-20461,5.1835000003386256e-05,,,
mp-561598,1.095172060000003,,,
mp-20991,0.0028414070000035707,,,
mp-1178510,0.028700658499997367,,,
mp-6910,0.11814818899999935,,,
mp-4783,0.1908281109999983,,,
mp-6909,0.11221457199999829,,,
mp-22705,0.10705341449999928,,,
mp-11006,0.0,,,
mp-11008,0.0,,,
mp-1183290,0.09931574226666395,,,
mp-1214788,0.004715041123806607,,,
mp-7143,0.0243402839999991,,,
mp-505025,0.0,,,
mp-989637,0.0,,,
mp-1183298,0.1361230296666438,,,
mp-1016850,0.09833617129629513,,,
mp-7685,0.015493725796296154,,,
mp-1017591,0.06676936933333266,,,
mp-3598,0.023979914999999963,,,
mp-5773,0.0,105.69650807268097,104.40766885997667,105.05208846632883
mp-3597,0.0066173323333345024,117.24649277960829,116.65784901451667,116.95217089706247
mp-1183289,0.026701069166676028,,,
mp-6989,0.0,,,
mp-7339,0.02203185050000034,56.520679970383625,54.9632506305179,55.74196530045076
mp-12958,0.2947010163333319,,,
mp-776076,0.03891986424999949,,,
mp-1016821,0.5612682649999998,,,
mp-18407,0.40856721899999915,,,
mp-776084,0.0,,,
mp-3163,0.0,133.95954237520775,133.95954237520777,133.95954237520777
mp-1178513,0.0006460229999989409,,,
mp-1183370,0.015674842611112183,,,
mp-768307,0.06942532749999941,,,
mp-754678,0.032191652800008796,,,
mp-4001,0.0,,,
mp-1078588,0.02914867500000007,,,
mp-548824,0.09317725975000801,,,
mp-20129,0.09080341975000827,,,
mp-5735,0.09176680975000817,,,
mp-2929,0.12044266375000845,,,
mp-2939,0.09739728475000753,,,
mp-1182811,0.10617699875000852,,,
mp-555174,0.0,,,
mp-1189614,0.0,,,
mp-8037,0.08340609000000043,,,
mp-558125,0.0033051979999996206,,,
mp-5933,0.008402945666665218,139.97827868838147,139.69126214368157,139.83477041603152
mp-1076932,0.9790153680000007,,,
mp-2998,0.014738590000000329,163.21127950924483,163.2112795092448,163.21127950924483
mp-5020,0.0,95.78140899813535,94.37644562335373,95.07892731074455
mp-19990,1.8074188739999997,96.97636149319182,94.13873858883301,95.5575500410124
mp-5986,0.00320737600000065,124.48311724439633,83.95748044736479,104.22029884588056
mp-995191,1.8066145519999992,33.11366723812185,13.083135048238217,23.098401143180034
mp-644497,0.7142316080000004,33.11643009976133,13.06038575791342,23.088407928837377
mp-5777,0.000473180000000184,106.93145432591687,87.61887338817733,97.2751638570471
mp-504715,3.077451098,,,
mp-7073,0.00623059700000006,44.851921492284504,44.32080310583603,44.58636229906027
mp-1079893,0.0,,,
mp-1183393,0.11923704625000386,,,
mp-1183394,0.07247181325000351,,,
mp-1183212,1.3272232336666665,,,
mp-35730,0.0,,,
mp-3601,0.0,,,
mp-19150,0.07513865899998429,,,
mp-1017465,0.11491591899998443,,,
mp-555857,0.0037891649999890475,,,
mp-3451,0.0,,,
mp-4227,0.01420689999998892,46.745186505539664,46.33761233228181,46.541399418910736
mp-542818,0.0013285314999889053,,,
mp-27363,0.03773150300000161,152.77936415658874,155.71043613296777,154.24490014477826
mp-676597,0.02266955300000184,,,
mp-989622,0.0,,,
mp-989636,0.010014474500007253,,,
mp-1183395,0.15841601650000214,,,
mp-1183406,0.2793235180000009,,,
mp-1183405,0.17429412799999966,,,
mp-1019544,0.00017572299999990548,143.32107955991947,142.63049791386283,142.97578873689116
mp-3834,0.0,148.86733355457406,148.8673335545741,148.8673335545741
mp-540771,0.0,41.94098425181376,309.6214944027624,175.78123932728806
mp-1079300,0.049314663500002354,,,
mp-998427,0.0,,,
mp-998350,0.0775039105000026,,,
mp-1183417,0.650462044166666,,,
mp-1183414,0.8418518291249999,,,
mp-1183403,0.48546160900000146,,,
mp-1183422,1.639444218791681,,,
mp-1183418,0.515953689249999,,,
mp-1183426,0.8353194197500002,,,
mp-984722,1.0846296827916664,,,
mp-1183415,1.3216731599999987,,,
mp-1183436,0.7102473781250005,,,
mp-1183431,1.3010016449999968,,,
mp-1183499,0.6288552019999987,,,
mp-1183447,0.8275869359999994,,,
mp-1183451,1.0812861789999992,,,
mp-1183476,1.3708954873333319,,,
mp-1183443,0.8179686867500031,,,
mp-1183445,1.2440033358333311,,,
mp-1183449,1.019277878000004,,,
mp-984552,0.7648593252500007,,,
mp-31250,0.0,,,
mp-1178485,0.07999996737500403,,,
mp-1183479,0.3506265830000004,,,
mp-1183469,0.5484297291250018,,,
mp-573119,0.06198417737499895,175.74214659245362,171.55418914274023,173.64816786759692
mp-1183221,1.6729221789166662,,,
mp-755382,0.08616196171428214,,,
mp-1227486,0.0023040867500006,,,
mp-1227508,0.015028588499999884,,,
mp-1246423,0.37851596173333313,,,
mp-984553,1.7791229256666616,,,
mp-984554,1.0795439214285585,,,
mp-1183242,1.2187017236666673,,,
mp-1183277,1.5070407601666673,,,
mp-755829,0.04718943866666603,,,
mp-753806,0.048014838166666074,,,
mp-1183211,1.0143130771666664,,,
mp-984632,0.3336114429999988,,,
mp-1378965,0.01581061150000007,,,
mp-755893,0.0,,,
mp-1178493,0.09955102399999927,,,
mp-867749,0.020840419499999818,,,
mp-1189809,0.10248906262500146,,,
mp-1084760,0.1007924086250016,,,
mp-984628,0.8974337456250012,,,
mp-756365,0.0590747670000038,,,
mp-1079918,0.016216014000001167,,,
mp-641635,1.3777728225000008,,,
mp-553939,0.01356830699999989,74.87272670714022,67.89360534790025,71.38316602752023
mp-556235,0.0019254220000011202,78.45271090289575,72.04145971731515,75.24708531010545
mp-4626,0.024354049500000308,70.31994838436825,67.0011067467503,68.66052756555928
mp-560265,0.008068315000000936,,,
mp-1197230,0.024398207800000904,,,
mp-3205,0.1688654740000004,81.33353898235175,50.78178093468205,66.0576599585169
mp-1194399,0.008605066666666161,,,
mp-1197939,0.00815612200000082,,,
mp-561412,0.007197419333333954,77.15747015435552,72.8638181879537,75.01064417115461
mp-1188902,0.019918454000000807,,,
mp-548403,0.30985261200000025,74.57112325712355,71.37974341952753,72.97543333832553
mp-3953,0.0,78.78558458693556,72.94666603255355,75.86612530974455
mp-2717324,0.0014116720000005856,,,
mp-696740,1.8727067799999997,,,
mp-1099934,0.16033285666666952,,,
mp-1368304,0.06518124666666836,,,
mp-1399298,0.4831187526666696,,,
mp-20772,0.055774703833336936,,,
mp-1099873,0.16247519337500105,,,
mp-19115,0.0,,,
mp-1272846,0.004620416999999932,,,
mp-1278982,0.05289072150000074,,,
mp-1001571,0.0521472515000001,,,
mp-554549,0.014406481708328478,,,
mp-1016884,0.1707720013333276,,,
mp-776074,0.030071428999994154,,,
mp-776086,0.02091152766666049,,,
mp-17761,0.0,,,
mp-8130,0.10737590583332768,,,
mp-1207169,0.0,,,
mp-754853,0.0,,,
mp-1016873,0.15431673800000034,,,
mp-1190098,0.037140437999998,,,
mp-1183539,0.4413417948750009,,,
mp-28534,0.0,,,
mp-1206105,0.021310371999998967,,,
mp-1183543,0.3578972494999997,,,
mp-1016872,0.3065528340000041,,,
mp-1079054,0.32333627200000414,,,
mp-20198,0.6539474590000038,,,
mp-555735,0.02449521900000473,,,
mp-4243,0.0,,,
mp-1183562,0.5927827366249998,,,
mp-1183532,0.3106700680000003,,,
mp-1188497,0.11974854383333788,,,
mp-19201,0.03507494383333665,146.87768582832862,146.60257634026036,146.7401310842945
mp-1017467,0.1165496273333364,,,
mp-989401,0.04688345500000146,,,
mp-989649,0.026769174000000007,,,
mp-989635,0.0,108.80761806398476,101.54753812002308,105.17757809200393
mp-607467,0.0,,,
mp-19012,0.006362272499998767,,,
mp-1045305,0.009694809499999124,,,
mp-4957,0.05893100075002344,,,
mp-1207078,0.0,,,
mp-1368210,0.05577943950000108,,,
mp-754103,0.07265099600000102,75.30303435847937,72.00288953334649,73.65296194591292
mp-1016900,0.2566206755999989,,,
mp-1213970,0.08730731009999904,,,
mp-20079,0.00245447299999757,,,
mp-756708,0.1753800013750002,,,
mp-9789,0.0,,,
mp-11007,0.0,,,
mp-4784,0.010547281666663189,147.3948458018983,144.9818979098394,146.18837185586887
mp-989606,0.0,,,
mp-1016833,0.257332476000002,,,
mp-1181917,0.01378273650000228,,,
mp-1078659,0.0,,,
mp-1193602,0.00023590800000139467,,,
mp-1016835,0.1652333975000131,,,
mp-20947,0.0,,,
mp-1377563,0.11908052879999875,,,
mp-1340624,0.11077784529999857,,,
mp-1183534,0.24047543449999953,,,
mp-557997,0.0,,,
mp-754140,0.011927684499999813,,,
mp-5893,0.2442035416666677,,,
mp-4428,0.022936994333333516,77.07788209510204,73.88323442809317,75.48055826159761
mp-3387,0.2413004256666671,,,
mp-4356,0.2436905986666673,,,
mp-3382,0.24371575166666748,,,
mp-17552,0.020313684333333804,,,
mp-560885,0.24122863316666798,,,
mp-649676,0.3503471248333332,,,
mp-5096,0.24110904666666855,,,
mp-4429,7.4300000010296685e-06,93.49656068199914,91.58281827222659,92.53968947711286
mp-5733,0.0,92.95339937252044,91.47391596842051,92.21365767047047
mp-561086,0.02021643500000092,,,
mp-4853,0.2437103321666676,,,
mp-1181886,0.24373227616666782,,,
mp-1182670,1.0720058309999994,,,
mp-546910,1.4348996779999998,,,
mp-7986,0.19521968200000117,,,
mp-4438,0.014019106499999268,143.54846560144244,143.03630226110081,143.29238393127162
mp-4190,0.0,,,
mp-866917,0.2950761572499978,,,
mp-866826,0.07237559924999815,,,
mp-1100379,0.1412063200833309,,,
mp-1100357,0.2552492576499983,,,
mp-866894,0.4950634892499979,,,
mp-1100323,0.45344086474999745,,,
mp-866845,0.16442570324999828,,,
mp-1054609,0.36914322524999754,,,
mp-1100340,0.11629963924999842,,,
mp-1100371,0.25126290124999784,,,
mp-866504,0.18230270424999873,,,
mp-1100358,0.15288884099999844,,,
mp-866505,0.16402798484999792,,,
mp-866816,0.48026473124999836,,,
mp-1100365,0.2599494997499976,,,
mp-867022,0.18594054291666495,,,
mp-866519,0.1960381902499977,,,
mp-867047,0.2127972230833306,,,
mp-866951,0.43513881058333137,,,
mp-866820,1.0052084332499973,,,
mp-867053,0.22153470358333216,,,
mp-1100375,0.10878590791666465,,,
mp-866936,0.21345044174999828,,,
mp-1331908,0.16352117234999763,,,
mp-1100345,0.10872301124999773,,,
mp-1238933,0.13306556074999776,,,
mp-1100335,0.09016324224999828,,,
mp-866629,0.18378675113888754,,,
mp-1100334,0.47527811724999847,,,
mp-1100328,0.2275631552499977,,,
mp-1100330,0.10897123658333108,,,
mp-1100389,2.873504526249998,,,
mp-866787,0.20175339749999832,,,
mp-866844,0.11151728124999849,,,
mp-866606,0.1758079255833307,,,
mp-1100343,0.30196447124999803,,,
mp-866495,0.1626893122499986,,,
mp-866471,0.31785674674999775,,,
mp-1100344,0.3770047742499978,,,
mp-1100381,0.06697506374999751,,,
mp-866565,0.23490716649999754,,,
mp-866811,0.07383773174999764,,,
mp-866941,0.0833630102499976,,,
mp-866850,0.08896677524999763,,,
mp-1100325,0.22514015324999814,,,
mp-1100329,0.16083837524999822,,,
mp-866833,0.38948552824999805,,,
mp-989638,0.0,,,
mp-989634,0.01209253250000053,,,
mp-998432,0.10903994649999937,,,
mp-1188853,0.0,,,
mp-998525,0.10895189449999965,,,
mp-998543,0.02948881950000004,,,
mp-4019,0.0,171.91103713951097,171.89100730790804,171.9010222237095
mp-556003,0.011072111500000759,,,
mp-754701,0.028352688500000056,137.68879529681126,132.8112695966112,135.25003244671123
mp-3442,0.0184837075000015,,,
mp-1205364,0.01266976700000022,,,
mp-5827,0.0644675975000002,174.76943198556475,174.7694319855647,174.76943198556472
mp-1205521,0.0,,,
mp-998787,0.0,,,
mp-998151,0.03875509699999924,,,
mp-998615,0.01128100649999908,,,
mp-1097061,0.01810233949999862,,,
mp-1206188,0.016393084999999363,,,
mp-1183538,0.40145595524999944,,,
mp-1016853,0.10623166291071406,,,
mp-1435359,0.008814690910712741,167.37766772792494,166.84518723291606,167.1114274804205
mp-22608,0.0011566264107134572,160.9556140355464,158.35071694212604,159.65316548883624
mp-989616,0.0,,,
mp-1431390,0.22053635283333684,,,
mp-1342410,0.053646282333335904,,,
mp-1183544,0.4779890828750002,,,
mp-1183540,0.2381676579999974,,,
mp-542112,0.19189308450000375,,,
mp-4571,0.0,148.6250245860704,147.88556568263922,148.2552951343548
mp-776024,0.025365376750004387,,,
mp-7781,0.036572482500002224,70.39719049055365,68.02998712039256,69.21358880547311
mp-755478,0.0,106.47327253974261,96.4221647676972,101.4477186537199
mp-1183631,1.021459680125,,,
mp-547864,3.2333036509999995,,,
mp-1198558,0.5671717884999996,,,
mp-654812,2.8887463209999997,,,
mp-4385,0.0,96.24692084215009,85.5701523621249,90.9085366021375
mp-768578,0.05211139212500626,,,
mp-770662,0.0659679526250061,,,
mp-752746,0.10592522862500608,,,
mp-776476,0.08501998412500544,,,
mp-1290304,0.09242938962500613,,,
mp-1639105,0.0998138501250061,,,
mp-2951,0.0012225431250074692,,,
mp-685935,0.0967024906250078,59.59195924411269,58.019545570901116,58.8057524075069
mp-13003,0.1180743071250081,,,
mp-8275,0.0220972476250072,,,
mp-1227040,0.7127611876250075,,,
mp-1016903,0.3024235816250078,,,
mp-7588,0.016826052750007037,,,
mp-505222,0.008099311000000053,,,
mp-1016828,0.4631984150000008,,,
mp-2647004,0.10773032233333435,,,
mp-1016882,0.35957308520000364,,,
mp-685257,0.0,,,
mp-5328,0.0,,,
mp-9330,0.00024807899999856886,,,
mp-1079559,0.0,,,
mp-1016875,0.4241038849999974,,,
mp-1016849,0.3339321009999958,,,
mp-9186,0.00997629225000285,,,
mp-559203,0.0,,,
mp-776023,0.026798932500000205,,,
mp-1016879,0.37450626650000096,,,
mp-560560,0.0,,,
mp-1016881,0.34630721799999975,,,
mp-1182642,0.07961097199999934,,,
mp-754329,0.0,,,
mp-849371,0.03038325249999918,,,
mp-18634,0.09906163908333099,,,
mp-556680,0.09623067274999819,,,
mp-8516,0.09627692974999746,,,
mp-1189706,0.11591081350000287,,,
mp-19843,0.0,,,
mp-4096,0.005600195999999613,189.3334500326356,188.88106939094868,189.10725971179215
mp-776167,0.0030753539999981427,,,
mp-3408,0.0006384559999990103,,,
mp-5323,0.017115028999999282,190.88481656764336,190.88481656764333,190.88481656764333
mp-1078398,0.15124746350000073,,,
mp-1195015,0.07822965525000214,,,
mp-1183685,0.41890689699997985,,,
mp-20882,0.002120123000000973,,,
mp-20178,0.0,,,
mp-1189296,0.012690893780001211,,,
mp-1213812,0.17782671750000212,,,
mp-780712,0.05296057640000029,,,
mp-20530,0.1834006763999998,,,
mp-21871,0.0,,,
mp-20170,0.0,,,
mp-977389,0.3992384580000037,,,
mp-20775,0.0,,,
mp-638813,0.015237820999999485,,,
mp-1202288,0.011651461583333855,,,
mp-756062,0.0797908600000028,145.0193881924473,139.3783550811369,142.1988716367921
mp-864636,0.376129136000003,,,
mp-22540,0.8752421889000006,,,
mp-33365,0.22402289890000038,,,
mp-1019598,0.11862591590000005,,,
mp-1213810,0.05702418275000021,,,
mp-1092225,0.01056984299999808,,,
mp-1205797,0.14504269399999803,,,
mp-1232253,0.07519842716666325,,,
mp-1232197,0.2605954664999972,,,
mp-1232259,0.25664510799999984,,,
mp-1232360,0.08852985533333246,,,
mp-1183706,0.3559639159999808,,,
mp-866095,0.44689075500000186,,,
mp-776207,0.09525672350000391,,,
mp-1214439,0.37668583431250013,,,
mp-1183759,0.5487905186250011,,,
mp-1213826,0.16923569100000257,,,
mp-38685,0.4580750086666674,,,
mp-777413,0.013483153500006395,155.52470291466867,154.49632833106665,155.01051562286767
mp-20953,0.0,,,
mp-1183701,0.3486056627187448,,,
mp-754524,0.08380945625000358,,,
mp-1213788,0.06684380087500053,,,
mp-683985,0.03147617675000003,,,
mp-541836,0.0,,,
mp-22593,0.26182354149999654,,,
mp-18769,0.0,,,
mp-556845,0.0775907566250007,,,
mp-1206915,1.056036592000003,,,
mp-1206910,0.26776489000000314,,,
mp-752700,0.4626637715000026,,,
mp-1273356,0.08221231950000085,,,
mp-753992,0.09311912850000148,118.03949543102385,103.76580973231133,110.90265258166758
mp-1183686,0.6210150759999893,,,
mp-1188346,0.08222879499999891,,,
mp-545522,0.0,-340.1364564212522,2.509773253944752,-168.81334158365374
mp-757083,0.17626007234721897,,,
mp-1183397,1.2265901213472175,,,
mp-765572,0.199309056847218,,,
mp-21434,0.0,120.43655543130944,111.31244844536788,115.87450193833865
mp-1181984,0.4215014770000032,,,
mp-22136,0.0013515145000067008,,,
mp-550220,0.0,,,
mp-1246547,0.3837145477333337,,,
mp-1183772,0.6738278065000056,,,
mp-1272234,0.0236176609999994,,,
mp-1279343,0.00036671099999896484,,,
mp-1178424,0.0,,,
mp-770488,0.1522265197500099,,,
mp-1178420,0.04938460400000988,,,
mp-755569,0.13891524800000976,,,
mp-676437,0.10317775235714244,,,
mp-1183715,0.7968873444999973,,,
mp-1183681,0.5800262838749939,,,
mp-22616,0.029257131125000058,,,
mp-562826,0.0,,,
mp-699575,0.020094985500000107,,,
mp-761574,0.034825417500000455,155.19696432492088,149.4748087654588,152.33588654518985
mp-752613,0.07626595650000034,,,
mp-1183692,0.6837517235000004,,,
mp-1247505,0.3160954605000015,,,
mp-559851,0.011202689999999293,,,
mp-1181841,1.946944696,,,
mp-546027,0.014705040999999142,,,
mp-23456,0.02268278799999912,,,
mp-19299,0.0,,,
mp-1206044,0.7630952300000002,,,
mp-1205501,0.780623853999999,,,
mp-1183696,1.5484374338749989,,,
mp-1245144,0.40775341674999943,,,
mp-1245204,0.38157279424999935,,,
mp-1245147,0.45844004424999873,,,
mp-1245260,0.4075171337499981,,,
mp-1245072,0.44737603662500014,,,
mp-1244905,0.4302508221249983,,,
mp-1078458,0.00998867799999914,,,
mp-1244876,0.7591282689999996,,,
mp-1245179,0.39901631574999996,,,
mp-8829,0.0,,,
mp-1183712,0.5708153227499979,,,
mp-28532,0.04999581583333157,,,
mp-756147,0.05128290449999806,,,
mp-1226313,0.44449728624999985,,,
mp-22364,0.15658225600001163,,,
mp-1101069,0.0415223989999971,,,
mp-1183719,0.9724235252499991,,,
mp-9130,0.0,,,
mp-15236,0.0,33.25073491067176,30.099420360487855,31.675077635579807
mp-1183695,0.6304814391249991,,,
mp-1226283,0.7269175708000013,,,
mp-1183923,0.21955930999999929,,,
mp-998344,1.9793999999961898e-05,26.190585030241646,26.190386935426957,26.190485982834304
mp-1399321,0.0,,,
mp-1946459,0.0024982200000001065,,,
mp-28610,0.0,14.152195987755952,9.802493492633296,11.977344740194624
mp-561920,0.0,,,
mp-1183911,0.7626517824999999,,,
mp-1178465,0.10051655749999977,,,
mp-776093,0.0,,,
