material_id,formula_pretty,crystal_system,space_group,number,nsites,volume,density,density,energy,energy_per_atom,A_site,B_site,X_site,energy_above_hull,k_voigt,k_reuss,k_vrh
mp-29750,CsMgBr3,Hexagonal,P6_3/mmc,194,10,329.791223604466,3.99710599079559,3.75860016668519,-31.42535277,-3.142535277,Cs,Mg,Br,0,11.0072368965848,10.3751754866422,10.6912061916135
mp-23004,CsMgCl3,Hexagonal,P6_3/mmc,194,10,284.729803359702,3.07426455873599,2.93354125374656,-35.61896068,-3.561896068,Cs,Mg,Cl,0,13.8546226886556,12.9567392861063,13.405680987381
mp-8401,CsMgF3,Cubic,Pm-3m,221,5,76.8907034334532,4.62600617921894,4.62600486493075,-23.973048,-4.7946096,Cs,Mg,F,0.0576306187500011,63.6287573484095,63.6287573484095,63.6287573484095
mp-23751,CsMgH3,Trigonal,R-3m,166,15,249.585096283294,3.19821101813081,3.15497586922502,-41.3153295,-2.7543553,Cs,Mg,H,0.00410364699999999,,,
mp-571020,CsMgH3,Orthorhombic,Pmmn,59,30,519.165584372844,3.07503358820956,3.0049430150761,-82.75497103,-2.75849903433333,Cs,Mg,H,0,,,
mp-29751,CsMgI3,Hexagonal,P6_3/mmc,194,10,419.419902417093,4.25942394432683,4.07493801636011,-26.83418062,-2.683418062,Cs,Mg,I,0,8.39087146771158,8.36843139098144,8.37965142934651
mp-984756,CsMgO3,Cubic,Pm-3m,221,5,79.0862279391302,4.30867664527557,4.30867744223999,-21.91358855,-4.38271771,Cs,Mg,O,0.4803329,,,
mp-23048,CsMnBr3,Hexagonal,P6_3/mmc,194,10,331.491542532425,4.2835035869585,4.02460790544706,-42.43394554,-4.243394554,Cs,Mn,Br,0,,,
mp-23336,CsMnCl3,Trigonal,R-3m,166,15,422.315546166055,3.47040082252825,3.33808245309695,-69.1531909,-4.61021272666667,Cs,Mn,Cl,0,,,
mp-558702,CsMnF3,Hexagonal,P6_3/mmc,194,30,505.013004373979,4.83034179679841,4.55945301053994,-166.17227497,-5.53907583233333,Cs,Mn,F,0,,,
mp-540609,CsMnI3,Hexagonal,P6_3/mmc,194,10,415.062599781013,4.54924609440032,4.44990296259163,-38.34038905,-3.834038905,Cs,Mn,I,0.00220943633333093,,,
mp-1183917,CsMoO3,Cubic,Pm-3m,221,5,70.6027203217141,6.51121794210493,6.51121561650134,-30.22164904,-6.044329808,Cs,Mo,O,0.37378243525,,,
mp-1214236,CSN3,Triclinic,P-1,2,10,259.186236209729,1.10318697058045,1.10318690713404,-71.50841767,-7.150841767,C,S,N,0.287041587035715,,,
mp-998609,CsNaF3,Orthorhombic,Pnma,62,20,395.249481282611,3.57761762083351,3.57761766361562,-74.38125847,-3.7190629235,Cs,Na,F,0,,,
mp-1183929,CsNaO3,Cubic,Pm-3m,221,5,88.0228421489506,3.84642194033216,3.84642278663723,-16.43607156,-3.287214312,Cs,Na,O,0.839094736666669,,,
mp-27556,CsNbO3,Monoclinic,P2_1/c,14,40,769.575885775833,4.72647091158344,4.58832400269017,-303.60783079,-7.59019576975,Cs,Nb,O,0,,,
mp-1096944,CsNbO3,Cubic,Pm-3m,221,5,72.5596647635342,6.26618461205244,6.26618374547612,-36.69175933,-7.338351866,Cs,Nb,O,0.251293346750001,,,
mp-1183922,CsNdO3,Cubic,Pm-3m,221,5,104.991989128862,5.14245955138927,5.14245874957031,-29.22429292,-5.844858584,Cs,Nd,O,0.280901470749999,,,
mp-1080570,CsNiBr3,Hexagonal,P6_3/mmc,194,10,310.324911661071,4.61586223029817,4.40737667897919,-32.69665461,-3.269665461,Cs,Ni,Br,0,,,
mp-22950,CsNiCl3,Hexagonal,P6_3/mmc,194,10,267.332248416491,3.70154110632652,3.57974709718525,-36.24859267,-3.624859267,Cs,Ni,Cl,0,15.1199801184652,14.2271189104964,14.6735495144808
mp-611601,CsNiF3,Hexagonal,P6_3/mmc,194,10,259.152608211202,3.18576883092061,3.20282273526942,-44.99231094,-4.499231094,Cs,Ni,F,0.0947646200000003,25.6396141177126,25.6230536688008,25.6313338932567
mp-1194078,CsNiF3,Hexagonal,P6_3/mmc,194,30,475.632126405768,5.207387742686,5.20737007736514,-126.69799255,-4.22326641833333,Cs,Ni,F,0.0286103363333341,,,
mp-557772,CsNiF3,Hexagonal,P6_3/mmc,194,10,172.826412689078,4.77704934590246,4.50961484661745,-42.57219445,-4.257219445,Cs,Ni,F,0,26.0409487252549,24.2050642261511,25.123006475703
mp-505492,CsNiF3,Trigonal,R-3m,166,15,253.077047325582,4.89337324590857,4.90150348698499,-68.83856138,-4.58923742533333,Cs,Ni,F,0.00741919166666705,,,
mp-1183933,CsNpO3,Cubic,Pm-3m,221,5,84.664893572795,8.19637645275136,8.19637525748561,-41.5039359,-8.30078718,Cs,Np,O,0.0890512839999982,,,
mp-1183914,CsOsO3,Cubic,Pm-3m,221,5,66.6889474096607,9.2411404265259,9.24113897957299,-31.47916616,-6.295833232,Cs,Os,O,0.241042682999997,,,
mp-1183920,CsPaO3,Cubic,Pm-3m,221,5,86.9301901977265,7.86886217827183,7.72807540903155,-40.51939859,-8.103879718,Cs,Pa,O,0,,,
mp-567629,CsPbBr3,Orthorhombic,Pnma,62,20,813.530534801932,4.73398103298398,4.54651785974123,-64.40690822,-3.220345411,Cs,Pb,Br,0.00127027600000362,17.750573066771,17.527948581703,17.639260824237
mp-567681,CsPbBr3,Orthorhombic,Pnma,62,20,769.207175746688,5.00676312303922,4.78146946226117,-64.40406944,-3.220203472,Cs,Pb,Br,0,13.2605407915247,12.7149020717561,12.9877214316404
mp-1014168,CsPbBr3,Tetragonal,I4/mcm,140,10,406.141335224806,4.7412535827878,4.50482688723043,-32.11689923,-3.211689923,Cs,Pb,Br,0.00898189350000367,17.2108064466777,16.3686227965888,16.7897146216333
mp-1120725,CsPbBr3,Orthorhombic,Amm2,38,10,407.629402526683,4.72394544852976,4.48815948840638,-32.11066476,-3.211066476,Cs,Pb,Br,0.00765578850000326,,,
mp-600089,CsPbBr3,Cubic,Pm-3m,221,5,210.499491274437,4.57392806294795,4.44975136294405,-16.0334893,-3.20669786,Cs,Pb,Br,0.00886406850000343,12.8698092286481,12.8698092286481,12.8698092286481
mp-23037,CsPbCl3,Cubic,Pm-3m,221,5,183.235408133542,4.04600656488725,3.93260411251791,-17.71325849,-3.542651698,Cs,Pb,Cl,0.00829049499999268,21.2932126300002,21.2932126300002,21.2932126300002
mp-675524,CsPbCl3,Orthorhombic,Amm2,38,10,356.750744626023,4.15624452307886,3.93499924273304,-35.48139873,-3.548139873,Cs,Pb,Cl,0.0031603229999928,,,
mp-675022,CsPbCl3,Trigonal,R32,155,5,182.946487752979,4.05239626807777,3.93645136270408,-17.69625835,-3.53925167,Cs,Pb,Cl,0.0117529949999935,,,
mp-1539667,CsPbCl3,Tetragonal,P4/mbm,127,10,356.965138664945,4.15374827357566,4.01878495797937,-35.50680863,-3.550680863,Cs,Pb,Cl,0,,,
mp-5811,CsPbF3,Cubic,Pm-3m,221,5,112.777383191302,5.84692731054879,5.59630026242375,-22.86037071,-4.572074142,Cs,Pb,F,0.00443717100000107,,,
mp-20282,CsPbF3,Trigonal,R3c,161,10,220.027773463508,5.99379934099832,5.68089848661004,-45.76644903,-4.576644903,Cs,Pb,F,0,,,
mp-1120768,CsPbI3,Orthorhombic,Pnma,62,20,1008.6977999447,4.74650734914947,4.7465073542957,-57.16266662,-2.858133331,Cs,Pb,I,0.0158233169999988,,,
mp-1069538,CsPbI3,Cubic,Pm-3m,221,5,247.098855529186,4.84400414386267,4.53585168564608,-14.17621032,-2.835242064,Cs,Pb,I,0.0250493439999993,,,
mp-540839,CsPbI3,Orthorhombic,Pnma,62,20,930.846658290349,5.14348037656595,4.9835850470074,-57.47745741,-2.8738728705,Cs,Pb,I,0,10.3585671230127,10.0570171285437,10.2077921257782
mp-1185545,CsPbO3,Cubic,Pm-3m,221,5,89.9499576571465,7.16466458301745,7.16466494796264,-22.99580546,-4.599161092,Cs,Pb,O,0.207904502333333,,,
mp-998306,CsPdBr3,Orthorhombic,Amm2,38,5,151.639677482595,5.24572734821181,5.24572727402026,-15.60912084,-3.121824168,Cs,Pd,Br,5.9052000000559E-05,,,
mp-998307,CsPdBr3,Cubic,Pm-3m,221,5,147.17190387895,5.40497460642177,5.23748242302366,-15.60925859,-3.121851718,Cs,Pd,Br,0,,,
mp-29882,CsPdCl3,Orthorhombic,Ibam,72,20,636.523218147674,3.6072370699476,3.33023489116747,-68.7213413,-3.436067065,Cs,Pd,Cl,0.00971832200000078,,,
mp-1147710,CsPdCl3,Cubic,Pm-3m,221,5,129.802011836303,4.42229306753794,4.42229211950473,-33.97401439,-3.397401439,Cs,Pd,Cl,0.0522066935000005,,,
mp-1207302,CsPdF3,Cubic,Pm-3m,221,5,86.0151417165648,5.72052809356408,5.72052753539677,-20.91536805,-4.18307361,Cs,Pd,F,0.0735917179999985,,,
mp-1183913,CsPdO3,Cubic,Pm-3m,221,5,74.0723896964893,6.4411604741401,6.4411617052941,-22.28817307,-4.457634614,Cs,Pd,O,0.238677719000002,,,
mp-1213226,CsPO3,Monoclinic,P2_1/c,14,20,371.029017811869,3.79302648818185,3.59587162334466,-129.86760934,-6.493380467,Cs,P,O,0,,,
mp-1213232,CsPO3,Orthorhombic,Pnma,62,20,396.856639109508,3.54617449667052,3.36448106108443,-130.04261304,-6.502130652,Cs,P,O,0.0048607779999994,,,
mp-1183919,CsPrO3,Cubic,Pm-3m,221,5,107.506870435535,4.9706612862365,4.97066217880337,-29.12625468,-5.825250936,Cs,Pr,O,0.280466315875,,,
mp-504838,CsPS3,Orthorhombic,Immm,71,10,315.357574667391,2.73888073151071,2.58840803633071,-44.43797828,-4.443797828,Cs,P,S,0,,,
mp-1213235,CsPtBr3,Orthorhombic,Pnma,62,20,950.726906746158,3.96618811293278,3.96618788897629,-61.56320975,-3.0781604875,Cs,Pt,Br,0.254459914,,,
mp-2647156,CsPuO3,Tetragonal,P4/mbm,127,20,348.113467284578,8.10734636639799,8.10734636639799,-169.86954828,-8.493477414,Cs,Pu,O,0.0809525219999987,,,
mp-1183926,CsRbO3,Cubic,Pm-3m,221,5,94.8042820162609,4.66561417585596,4.66561318022616,-16.85387759,-3.370775518,Cs,Rb,O,0.662632292000002,,,
mp-1183971,CsRuO3,Cubic,Pm-3m,221,5,67.4400666328872,6.94287962793156,6.94288135886065,-29.29161671,-5.858323342,Cs,Ru,O,0.378263058999989,,,
mp-1185561,CsSbO3,Cubic,Pm-3m,221,5,73.8242428170085,6.8078560489344,6.80785598856546,-25.87410611,-5.174821222,Cs,Sb,O,0.325578187500001,,,
mp-998308,CsScBr3,Monoclinic,Pm,6,5,168.386264299898,4.11789457299547,4.11789498213642,-20.16188481,-4.032376962,Cs,Sc,Br,0.0976127783333318,,,
mp-998435,CsScBr3,Orthorhombic,Pnma,62,20,675.337923067044,4.10696251605993,4.10696275099965,-80.7600988,-4.03800494,Cs,Sc,Br,0.0838518238333323,,,
mp-1213644,CsScBr3,Hexagonal,P6_3/mmc,194,10,337.364497036588,4.11066896498198,3.9575939642966,-41.20164499,-4.120164499,Cs,Sc,Br,0.0139035333333322,,,
mp-27359,CsScCl3,Hexagonal,P6_3/mmc,194,10,292.715770118479,3.22469143079097,3.10760623649072,-45.25660157,-4.525660157,Cs,Sc,Cl,0.0188085583333324,,,
mp-1206489,CsScI3,Hexagonal,P6_3/mmc,194,10,421.157310793205,4.40469729437344,4.33944462308572,-36.76030402,-3.676030402,Cs,Sc,I,0,,,
mp-998415,CsSeBr3,Monoclinic,Pm,6,5,172.346727248067,4.35089202127013,4.3508950423144,-13.27711221,-2.655422442,Cs,Se,Br,0.0535486631176467,,,
mp-1147745,CsSiI3,Trigonal,R3m,160,5,230.122302999406,3.9088834231113,3.93141176496978,-14.40763479,-2.881526958,Cs,Si,I,0.105111749333333,,,
mp-1213166,CsSmBr3,Orthorhombic,Pnma,62,20,780.599259157699,4.450040041124,4.45003989042719,-74.84818301,-3.7424091505,Cs,Sm,Br,0.085970407833333,,,
mp-567939,CsSmCl3,Cubic,Pm-3m,221,5,166.356306200185,3.8891619948811,3.88916174165138,-20.76927421,-4.153854842,Cs,Sm,Cl,0.116181794,,,
mp-1205876,CsSmI3,Orthorhombic,Cmcm,63,10,457.43215492145,4.82066172095351,4.82066238583341,-33.31282181,-3.331282181,Cs,Sm,I,0.0590912799999996,,,
mp-1184022,CsSmO3,Cubic,Pm-3m,221,5,100.856700528029,5.45403758446034,5.45403672377057,-29.36179894,-5.872359788,Cs,Sm,O,0.282108052124999,,,
mp-27214,CsSnBr3,Cubic,Pm-3m,221,5,199.074978520242,4.09829720659759,4.00091335161877,-15.99072169,-3.198144338,Cs,Sn,Br,0,,,
mp-1247749,CsSnBr3,Orthorhombic,Pnma,62,20,783.02093148992,4.1677988189693,4.03842834988728,-63.9637193,-3.198185965,Cs,Sn,Br,0.00729488899999975,,,
mp-27394,CsSnCl3,Monoclinic,P2_1/c,14,20,707.754903356664,3.35952776536324,3.14498356293851,-70.64512614,-3.532256307,Cs,Sn,Cl,0,,,
mp-1070375,CsSnCl3,Cubic,Pm-3m,221,5,172.323849144067,3.44949677701148,3.3401112897581,-17.64620834,-3.529241668,Cs,Sn,Cl,0.00389860000000031,,,
mp-998457,CsSnF3,Trigonal,R3c,161,10,227.802376258389,4.49916342583496,4.27230683424147,-46.18275478,-4.618275478,Cs,Sn,F,0.0135669005000008,,,
mp-1105915,CsSnF3,Monoclinic,P2_1/c,14,20,483.022706078646,4.24377614833353,4.24377563565092,-92.66768898,-4.633384449,Cs,Sn,F,0,,,
mp-27381,CsSnI3,Orthorhombic,Pnma,62,20,910.557512353186,4.61258850266403,4.44910366648218,-56.97459002,-2.848729501,Cs,Sn,I,0.00324933849999987,9.85626905921435,9.62927379281076,9.74277142601255
mp-616378,CsSnI3,Tetragonal,P4/mbm,127,10,477.104999269442,4.4015752496053,4.281712123515,-28.45804859,-2.845804859,Cs,Sn,I,0.0118439939999999,15.5579541541856,15.4877995204131,15.5228768372993
mp-614013,CsSnI3,Cubic,Pm-3m,221,5,248.41075007279,4.22689749866296,4.22689743095273,-14.20968933,-2.841937866,Cs,Sn,I,0,,,
mp-568570,CsSnI3,Orthorhombic,Pnma,62,20,956.318709280358,4.39186964736394,4.2806419235805,-56.90923396,-2.845461698,Cs,Sn,I,0.0110591609999999,,,
mp-984745,CsSnO3,Cubic,Pm-3m,221,5,78.0749624665033,6.37233958428217,6.37234404469197,-25.33497383,-5.066994766,Cs,Sn,O,0.268921915333332,,,
mp-561710,CsSnS3,Triclinic,P-1,2,10,322.270797810511,3.58427041528808,3.50019563400713,-41.63934416,-4.163934416,Cs,Sn,S,0,,,
mp-1542038,CsSnSe3,Triclinic,P-1,2,10,385.790526328853,4.20521358808548,4.20521349976506,-37.63738949,-3.763738949,Cs,Sn,Se,0,,,
mp-613162,CsSnSe3,Triclinic,P-1,2,10,362.33506353039,4.47743463650923,4.34847247267849,-37.58364732,-3.758364732,Cs,Sn,Se,0.00395393900000229,15.5541705941488,9.29743154358173,12.4258010688653
mp-1068320,CsSO3,Trigonal,R3m,160,5,119.753362367776,2.95309258503332,2.9530935455208,-27.2338846,-5.44677692,Cs,S,O,0.187430760500003,,,
mp-561681,CsSO3,Hexagonal,P6_3mc,186,20,402.87071972123,3.51122828371138,3.24736677595281,-112.69229084,-5.634614542,Cs,S,O,0,,,
mp-998297,CsSrBr3,Monoclinic,Cm,8,5,212.852813251876,3.59047295225567,3.47015131541912,-17.53770859,-3.507541718,Cs,Sr,Br,0.0194296700000001,,,
mp-1213104,CsSrBr3,Orthorhombic,Pnma,62,20,823.812485457499,3.7107583693295,3.618270048854,-70.58679427,-3.5293397135,Cs,Sr,Br,0,,,
mp-998433,CsSrBr3,Orthorhombic,Cmcm,63,10,397.175298036608,3.84838771479664,3.70918169040738,-35.22129032,-3.522129032,Cs,Sr,Br,0.00550485400000023,,,
mp-1213642,CsSrCl3,Cubic,Pm-3m,221,5,182.556808567353,2.97334515707101,2.88615192898408,-19.54883186,-3.909766372,Cs,Sr,Cl,0.0128225359999989,,,
mp-1213084,CsSrCl3,Orthorhombic,Pnma,62,20,712.413847947469,3.04769147431903,2.96258215177075,-78.44976913,-3.9224884565,Cs,Sr,Cl,0,,,
mp-1080233,CsSrCl3,Monoclinic,Cm,8,5,182.761827315507,2.97000971492268,2.88508421961342,-19.54846765,-3.90969353,Cs,Sr,Cl,0.0128969439999995,,,
mp-1213645,CsSrCl3,Tetragonal,P4/mbm,127,10,356.368560112998,3.04630914956114,2.90709971135443,-39.13087242,-3.913087242,Cs,Sr,Cl,0.0095993089999995,,,
mp-998561,CsSrCl3,Trigonal,R3c,161,10,360.012813344041,3.01547268610885,2.9425082014524,-39.16948907,-3.916948907,Cs,Sr,Cl,0.00356382299999947,,,
mp-8397,CsSrF3,Cubic,Pm-3m,221,5,108.071034950657,4.26417587672618,4.081814300567,-25.29870598,-5.059741196,Cs,Sr,F,0.00339882600000063,,,
mp-1080232,CsSrI3,Orthorhombic,Cmcm,63,10,489.169530332201,4.08194115387792,3.99617971196434,-30.97986991,-3.097986991,Cs,Sr,I,0,,,
mp-998417,CsSrI3,Monoclinic,Cm,8,5,270.812173687388,3.68661646538664,3.68662280261724,-15.32131266,-3.064262532,Cs,Sr,I,0.0316930179999999,,,
mp-1183972,CsSrO3,Cubic,Pm-3m,221,5,119.7970554329,3.72207824870789,3.72207823438673,-22.28873484,-4.457746968,Cs,Sr,O,0.433773939999997,,,
mp-1185552,CsTaO3,Cubic,Pm-3m,221,5,71.1719581712204,8.44249084145584,8.44249119514519,-39.43617929,-7.887235858,Cs,Ta,O,0.253415689863633,,,
mp-1225870,CsTaS3,Hexagonal,P6_3mc,186,10,288.405519429208,4.72183247853027,4.626240019616,-61.6892278,-6.16892278,Cs,Ta,S,0,,,
mp-685607,CsTaSe3,Orthorhombic,Pnma,62,20,636.377725759877,5.74824778354235,5.66696054678385,-112.57561408,-5.628780704,Cs,Ta,Se,0.00317039799999996,,,
mp-1225880,CsTaSe3,Hexagonal,P6_3mc,186,10,316.305763736236,5.78246948203788,5.62449996944873,-56.28034215,-5.628034215,Cs,Ta,Se,0,,,
mp-1185551,CsTbO3,Cubic,Pm-3m,221,5,96.9529573989754,5.82034162502607,5.82034343222468,-29.57225153,-5.914450306,Cs,Tb,O,0.281882618875001,,,
mp-1183997,CsThO3,Cubic,Pm-3m,221,5,95.7785833923934,7.15928154866707,7.15928195035281,-35.96363648,-7.192727296,Cs,Th,O,0.146533562,,,
mp-22962,CsTiBr3,Hexagonal,P6_3/mmc,194,10,329.350047638087,4.2400531852669,4.11454083459244,-41.34794527,-4.134794527,Cs,Ti,Br,0,15.6726283774311,14.8173311262764,15.2449797518538
mp-28283,CsTiCl3,Hexagonal,P6_3/mmc,194,10,281.016685243297,3.39334294486275,3.31156589888051,-45.52912968,-4.552912968,Cs,Ti,Cl,0.00951331577777737,16.7062029692938,14.9615988775711,15.8339009234324
mp-567698,CsTiI3,Hexagonal,P6_3/mmc,194,10,414.139399649564,4.50268296045956,4.42179161222002,-37.08153689,-3.708153689,Cs,Ti,I,0.00952249444444409,10.3704059795229,10.0099378804259,10.1901719299744
mp-1183977,CsTiO3,Cubic,Pm-3m,221,5,69.2736516028549,5.48379645047965,5.48379728394949,-33.37760169,-6.675520338,Cs,Ti,O,0.34868673833334,,,
mp-1112177,CsTlBr3,Cubic,Fm-3m,225,10,400.009409094863,4.79054876311822,4.58396078448924,-27.59446608,-2.759446608,Cs,Tl,Br,0.0113081332499991,,,
mp-1080231,CsTlCl3,Monoclinic,Cm,8,5,173.736763610052,4.24029093515697,4.21440268419777,-15.28283432,-3.056566864,Cs,Tl,Cl,0.0263848450000008,,,
mp-1395579,CsTlCl3,Tetragonal,P4mm,99,5,173.736707123992,4.24029231377944,4.24029231377944,-15.24259289,-3.048518578,Cs,Tl,Cl,0.0264673270000006,,,
mp-1112176,CsTlCl3,Cubic,Fm-3m,225,10,348.566202840027,4.22699858928845,4.03546748551176,-30.75817912,-3.075817912,Cs,Tl,Cl,0,,,
mp-1078203,CsTlF3,Cubic,Fm-3m,225,10,218.427036852322,5.99489816681638,5.68806773297705,-40.37809716,-4.037809716,Cs,Tl,F,0,,,
mp-998240,CsTlF3,Orthorhombic,Amm2,38,10,206.639093783082,6.33688339818072,6.33688329667085,-31.60486363,-3.160486363,Cs,Tl,F,0.877708656999999,,,
mp-2695837,CsTlF3,Cubic,Pm-3m,221,5,109.880795138506,5.95849275188876,5.95849275188876,-19.87406308,-3.974812616,Cs,Tl,F,0.0633824039999995,,,
mp-998235,CsTlF3,Orthorhombic,Amm2,38,5,110.352003156199,5.93304971979369,5.93313210788295,-19.86032886,-3.972065772,Cs,Tl,F,0.064264036,,,
mp-998234,CsTlF3,Trigonal,R3m,160,5,109.355583498639,5.98711012696219,5.98710952477592,-19.8591774,-3.97183548,Cs,Tl,F,0.0648219439999993,43.9252099017686,43.9229908546278,43.9241003781982
mp-1112542,CsTlI3,Cubic,Fm-3m,225,10,503.760516484044,4.73348188563711,4.73348133181484,-24.20408561,-2.420408561,Cs,Tl,I,0.0602546797500003,,,
mp-1185544,CsTlO3,Cubic,Pm-3m,221,5,93.2680154711474,6.85962955520484,6.85962921843169,-19.82931741,-3.965863482,Cs,Tl,O,0.354172761166667,,,
mp-1206103,CsTmBr3,Tetragonal,P4/mbm,127,10,352.343648548094,5.10449213359018,5.10449251277652,-36.23723348,-3.623723348,Cs,Tm,Br,0.121960370888888,,,
mp-579768,CsTmCl3,Cubic,Pm-3m,221,5,149.906446473265,4.52168563104245,4.52168647789624,-20.22683534,-4.045367068,Cs,Tm,Cl,0.201543684777778,,,
mp-1207081,CsTmH3,Cubic,Pm-3m,221,5,88.2280423042757,5.73783242213138,5.73783167288917,-16.35237207,-3.270474414,Cs,Tm,H,0.318203782747123,,,
mp-1213177,CsTmI3,Orthorhombic,Pnma,62,20,880.106579276983,5.15122176156844,5.15122156566602,-63.54330958,-3.177165479,Cs,Tm,I,0.203302871888889,,,
mp-2647024,CsUBr3,Cubic,Pm-3m,221,5,193.712872479116,5.23456250911477,5.23456207486916,-21.89524954,-4.379049908,Cs,U,Br,0.285750126999998,,,
mp-865424,CsUO3,Cubic,Pm-3m,221,5,86.082677427204,8.0812296515063,8.08122952205393,-41.01327203,-8.202654406,Cs,U,O,0.0214696040000018,,,
mp-23038,CsVBr3,Hexagonal,P6_3/mmc,194,10,326.198756478303,4.31231678643681,4.1329241612024,-42.37648876,-4.237648876,Cs,V,Br,0,10.9814314046912,10.8293637887879,10.9053975967395
mp-22977,CsVCl3,Hexagonal,P6_3/mmc,194,10,281.024609596326,3.42958092661,3.26669839407025,-46.33601455,-4.633601455,Cs,V,Cl,0,14.6319663738103,13.8344021035372,14.2331842386738
mp-22991,CsVI3,Hexagonal,P6_3/mmc,194,10,407.905499913054,4.59652805166202,4.52394089459161,-38.20842917,-3.820842917,Cs,V,I,0,10.7093137030985,10.5359049728825,10.6226093379905
mp-504651,CsVO3,Orthorhombic,Pbcm,57,20,387.562191818137,3.97343126093596,3.75403219531825,-146.25112902,-7.312556451,Cs,V,O,0,21.6083558767816,17.1207060359961,19.3645309563888
mp-568005,CsYbBr3,Cubic,Pm-3m,221,5,180.591623741347,5.01731750947155,4.79782669528077,-17.47350228,-3.494700456,Cs,Yb,Br,0,,,
mp-1070599,CsYbCl3,Cubic,Pm-3m,221,5,152.395059267556,4.49258429376658,4.28641020529038,-19.64308433,-3.928616866,Cs,Yb,Cl,0,,,
mp-8398,CsYbF3,Cubic,Pm-3m,221,5,86.7126097861929,6.95028264936802,6.56318692939604,-26.23601798,-5.247203596,Cs,Yb,F,0,,,
mp-1206323,CsYbH3,Cubic,Pm-3m,221,5,98.1155750637206,5.22909381141278,5.22909253722082,-14.4359161,-2.88718322,Cs,Yb,H,0.0499967945000006,,,
mp-1185576,CsYbI3,Orthorhombic,Pnma,62,20,901.476352500722,5.05936228920051,4.88529100679441,-60.47116869,-3.0235584345,Cs,Yb,I,0,,,
mp-1185564,CsYbO3,Cubic,Pm-3m,221,5,97.4170229509064,6.03320901780394,6.03320852779758,-23.26622381,-4.653244762,Cs,Yb,O,0.431311846,,,
mp-1188802,CuAgF3,Triclinic,P-1,2,20,256.918076027011,5.90511580477451,5.90511599141549,-76.35350081,-3.8176750405,Cu,Ag,F,0.0173620945000019,,,
mp-998414,CuAgF3,Cubic,Pm-3m,221,5,64.4053969728588,5.88899014130252,5.88909055464991,-18.99651787,-3.799303574,Cu,Ag,F,0.0349288620000019,,,
mp-998422,CuAgF3,Trigonal,R-3c,167,10,120.997921845692,6.26924400079428,5.9344486203441,-38.17060697,-3.817060697,Cu,Ag,F,0.0127575390000017,,,
mp-776320,CuAsO3,Trigonal,R-3,148,10,109.09535595382,5.67638728115781,5.6746332684858,-55.67591971,-5.567591971,Cu,As,O,0.0916785578750039,73.2341002801869,33.1642954943167,53.1991978872518
mp-1178368,CuAsO3,Orthorhombic,Pmma,51,10,142.256767858049,4.35316716592058,4.35316735218885,-55.79145959,-5.579145959,Cu,As,O,0.075245013875004,,,
mp-1184051,CuBiO3,Cubic,Pm-3m,221,5,57.0692041538544,9.32628425431426,9.32628432293125,-26.22833144,-5.245666288,Cu,Bi,O,0.167379187562501,,,
mp-1184042,CuBO3,Cubic,Pm-3m,221,5,37.627671376176,5.3996322964141,5.39963424024369,-26.87975265,-5.37595053,Cu,B,O,1.11873884229167,,,
mp-1178374,CuCO3,Triclinic,P-1,2,10,119.735433857442,3.42701791291173,3.42701802145853,-65.70797763,-6.570797763,Cu,C,O,0.0851143270000039,,,
mp-1080068,CuCO3,Monoclinic,P2_1,4,10,141.799163997977,2.89377923727086,2.89377922662436,-65.28696732,-6.528696732,Cu,C,O,0.129320376000004,,,
mp-758727,CuCO3,Triclinic,P1,1,45,561.522059938487,3.2884008957386,3.28840113202952,-293.73041995,-6.52734266555556,Cu,C,O,0.125428172444449,,,
mp-27249,CuCO3,Monoclinic,Cm,8,5,58.3901767735174,3.51373723555688,3.56024264966773,-32.4908587,-6.49817174,Cu,C,O,0.140410678000004,,,
mp-760595,CuCO3,Monoclinic,P2_1/c,14,20,279.553101473028,2.93565318701573,2.93565313582585,-130.99212093,-6.5496060465,Cu,C,O,0.103005435000004,,,
mp-760536,CuCO3,Hexagonal,P-6,174,15,185.524581644125,3.31763699184744,3.3176373050607,-97.8238895,-6.52159263333333,Cu,C,O,0.131750988000004,,,
mp-1096939,CuGeI3,Tetragonal,I4/mcm,140,10,360.906067726574,4.75653772858023,4.75653825543258,-24.65615532,-2.465615532,Cu,Ge,I,0.457582302000001,,,
mp-1096949,CuGeI3,Monoclinic,Cm,8,5,168.737259110261,5.08679392052122,5.08679438318477,-13.34780086,-2.669560172,Cu,Ge,I,0.254386665000001,,,
mp-554874,CuGeO3,Monoclinic,P2_1/c,14,20,212.589175163423,5.75466853973832,5.75466931413941,-116.41576186,-5.820788093,Cu,Ge,O,0.0928725298333388,,,
mp-1202570,CuGeO3,Orthorhombic,Pbam,55,80,1021.22194940297,4.79182900021719,4.79182896982995,-471.43366299,-5.892920787375,Cu,Ge,O,0.021574157458339,,,
mp-1181636,CuGeO3,Orthorhombic,Pmna,53,20,247.321047258196,4.94652700109546,4.94652645942447,-117.41741509,-5.8708707545,Cu,Ge,O,0.039667415333339,,,
mp-561216,CuGeO3,Orthorhombic,Cmce,64,80,1038.75522857274,4.7109471203637,4.71094692008231,-471.19535949,-5.889941993625,Cu,Ge,O,0.0195386968333393,,,
mp-554624,CuGeO3,Orthorhombic,Pnnm,58,80,1030.8101295728,4.74725733907515,4.74725731774878,-471.125317,-5.8890664625,Cu,Ge,O,0.0247483522083396,,,
