    0.7275901438E-02    0.1672953888E+00    0.1251325114E+00    0.6528009749E-01   -0.3019827010E-02    0.3263355547E-02    0.9612833686E+00    0.2045395644E+01    0.9732029995E-02    0.0000000000E+00    0.2404977284E+01    0.1085300381E+00    0.3667014998E+00    0.8919335545E-02    0.1500961875E-01    0.2682402237E+00    0.1294987768E+01   -0.1277454182E-11    0.1104664185E-11    0.1545660795E-02    0.3925355895E-01    0.6127632150E-01    0.5131242852E+00    0.3645202734E+00   -0.9062474684E-12    0.1444370435E+00    0.0000000000E+00    0.9458370392E+01    0.2207622106E+00    0.3268201036E+01    0.0000000000E+00    0.2565443785E-11    0.4132348948E-01    0.1973862990E-01    0.1577608576E+00    0.1232262004E+00    0.1406471304E+00    0.2698453270E+00    0.4827919512E-01    0.1146397574E+00    0.6958017612E-02
    0.7187929961E-02    0.1279899225E+00    0.1266851281E+00    0.6261887193E-01   -0.5646837883E-02    0.6891096173E-02    0.8721356966E+00    0.4144737987E+01    0.1516535502E-01   -0.2749511575E-02    0.2622765377E+01    0.8214638052E-01    0.4400756727E+01    0.4149164176E-02    0.2126483499E-01    0.1903489232E+00    0.1426558192E+01    0.6868408457E-03    0.6268440438E-01    0.9454035674E-02    0.4301111200E-01    0.2432696479E-01    0.9139470698E+00    0.1657256875E+01   -0.1883022261E+00    0.1126103864E+00    0.1093571846E-01    0.2301532146E+01    0.1773488155E+00    0.3734126764E+01    0.1790037932E-01    0.1883022261E+00    0.6506027723E-01    0.4237120354E-02    0.2026134325E+00    0.8092837898E-01    0.1505162880E+00    0.3090991041E+01    0.1004647935E+00    0.1509519354E+00    0.2874606695E-01
    0.3155221267E-02    0.2138056466E+00    0.3269968713E+00    0.0000000000E+00    0.1823565459E-03    0.1153542737E-01   -0.5992432061E+00    0.1524174001E+01    0.0000000000E+00    0.0000000000E+00    0.1027502563E+01    0.0000000000E+00    0.1611962908E+01    0.1002568535E-01    0.0000000000E+00    0.0000000000E+00    0.6718285988E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.8436830749E-01    0.0000000000E+00    0.2960865464E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2835117404E-02    0.2261446662E+01    0.0000000000E+00    0.1524397754E+01    0.3352287679E-02    0.0000000000E+00    0.1109383164E+00    0.1804162990E-01    0.2544735146E+00    0.0000000000E+00    0.0000000000E+00    0.1086524836E+01    0.2138056466E+00    0.0000000000E+00    0.3745072325E-02
    0.4929913672E-01    0.5811840040E+00    0.4636522567E+00    0.2138056466E+00   -0.1494147183E-02    0.2361299252E-01    0.1191348807E+01    0.3478393236E+01    0.1077517285E+00   -0.4866975836E-01    0.1852245724E+01    0.3786835503E+00    0.3905574143E+01    0.3004292797E-01    0.1444605181E+00    0.1092894605E+01    0.1211634705E+01    0.1864674266E-01    0.1507880859E+00    0.5430368739E-01    0.1169014213E+00    0.2138056466E+00    0.8023885332E+00    0.3611449424E+01   -0.7595145168E+00    0.4492312822E+00    0.2177180036E-02    0.1021709636E+02    0.7702846062E+00    0.3693415288E+01    0.2574332124E-02    0.8116062842E+00    0.1759379448E+00    0.5468632222E-01    0.5811840040E+00    0.3044622751E+00    0.4552212373E+00    0.1958643272E+01    0.2138056466E+00    0.4000016134E+00    0.1594923151E+00
   -0.2558976026E-02    0.1279899225E+00    0.6697652903E-01    0.6261887193E-01   -0.5178276159E-03    0.6891096173E-02    0.6712041501E+00    0.2730892315E+01    0.1516535502E-01   -0.5675100245E-02    0.1728092303E+01    0.8214638052E-01    0.2497812713E+01    0.4840691539E-02    0.2126483499E-01    0.1006346236E+00    0.1045860263E+01    0.1174382441E-01    0.4822759708E-01    0.9454035674E-02    0.4301111200E-01    0.2432696479E-01    0.6757806051E+00    0.5227448830E+00   -0.2084282272E+00    0.5553211364E-01    0.3199099520E-02    0.1970398047E+01    0.1773488155E+00    0.2119442151E+01    0.5236518762E-02    0.2084282272E+00    0.6047896901E-01    0.5346409373E-02    0.2026134325E+00    0.8092837898E-01    0.1505162880E+00    0.2036597659E+01    0.1004647935E+00    0.1509519354E+00    0.6144917680E-02
    0.2257798788E-01    0.2787504527E+00    0.3017160382E+00    0.1373738435E+00    0.1228226422E-01    0.8931531759E-02   -0.6926013008E+00    0.1120461088E+02    0.2858109619E-01   -0.1401672564E-02    0.7471045022E+01    0.1004456367E+00    0.5996151531E+01    0.5603642668E-02    0.5153921807E-01    0.1886422364E+00    0.2792455873E+01    0.6516926529E-02   -0.1928019953E-01    0.1440402799E-01    0.7658906304E-01    0.5671184896E-01    0.1685369181E+01    0.6682624687E+00    0.7888134071E-01    0.1171815511E+00    0.6430015520E-01    0.6363297936E+01    0.2043176358E+00    0.5670428194E+01    0.7602952094E-01    0.1498940116E+00    0.1613048805E+00    0.9733673638E-02    0.2954354866E+00    0.8075847777E-01    0.1282657030E+00    0.7900200217E+01    0.2138056466E+00    0.1336779297E+00    0.7316461457E+00
   -0.6699732316E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1864190874E-01    0.0000000000E+00   -0.1381650970E+02    0.3602897122E+02    0.0000000000E+00    0.0000000000E+00    0.3700920752E+02    0.0000000000E+00    0.1859948274E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.5960282398E+01   -0.9597997052E-01   -0.4544257215E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.3646070486E+01    0.0000000000E+00    0.8101823885E+00    0.0000000000E+00    0.3609594990E+00    0.6293795322E+02    0.0000000000E+00    0.1865903933E+02    0.3575141489E+00   -0.4586077953E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.3689108020E+02    0.0000000000E+00    0.0000000000E+00    0.1270107151E+01
   -0.3186718086E-02    0.1786976537E+00    0.2903836873E+00    0.0000000000E+00    0.0000000000E+00    0.9439270584E-02   -0.1625000024E+01    0.8126851299E+01    0.0000000000E+00    0.0000000000E+00    0.3990224863E+01    0.0000000000E+00    0.4874144338E+01    0.1107747391E-01    0.0000000000E+00    0.0000000000E+00    0.2638469110E+01    0.1430316804E-02   -0.2522663846E-01    0.0000000000E+00    0.7072280525E-01    0.0000000000E+00    0.2119456814E+01    0.0000000000E+00    0.7185911103E-01    0.0000000000E+00    0.7336167644E-02    0.2622494530E+02    0.0000000000E+00    0.3103230663E+01    0.2842642411E-01    0.0000000000E+00    0.1580081169E+00    0.1126391673E-01    0.2137484315E+00    0.0000000000E+00    0.0000000000E+00    0.6267317527E+01    0.1786976537E+00    0.0000000000E+00    0.3050481006E+00
   -0.1713279676E-01    0.2938287659E+00    0.2166066124E+00    0.1459249539E+00    0.6698879113E-02    0.1534410557E-01   -0.1294030446E+00    0.3796285048E+01    0.3425748115E-01   -0.4359215097E-02    0.2320357104E+01    0.1203947702E+00    0.2448205263E+01    0.1462978796E-01    0.5628485566E-01    0.1623262651E+00    0.2480012560E+01    0.9307547256E-02   -0.2320260738E-01    0.1726475828E-01    0.9461926533E-01    0.6797517785E-01    0.1596643722E+01    0.3429507884E+00    0.2437649000E+00    0.1063193217E+00    0.2996031619E-01    0.7259633073E+01    0.2448963997E+00    0.2315213696E+01    0.3542555193E-01   -0.1588024589E+00    0.1638412238E+00    0.2641697237E-01    0.3695666454E+00    0.9679761795E-01    0.1563389434E+00    0.2453644121E+01    0.2138056466E+00    0.1271724168E+00    0.4458385335E+00
    0.1274595789E+00    0.2352313659E+00    0.3705964541E+00    0.9772902443E-01    0.9714184753E-02    0.1153542737E-01   -0.5136052289E+00    0.1912204032E+01    0.1029052244E-01   -0.3741297564E-03    0.1275025305E+01    0.3616509569E-01    0.2003793428E+01    0.1037139864E-01    0.1792942530E-01    0.8342579274E-01    0.7355915224E+00    0.0000000000E+00    0.0000000000E+00    0.5186119252E-02    0.8436830749E-01    0.2041890032E-01    0.2855467537E+00    0.1655206687E+00    0.0000000000E+00    0.4813026504E-01    0.1979724475E-01    0.3694939636E+01    0.7356384101E-01    0.1894943230E+01    0.2340857545E-01    0.0000000000E+00    0.1267365677E+00    0.1872760917E-01    0.2810968438E+00    0.2907680384E-01    0.4788052655E-01    0.1348265894E+01    0.2138056466E+00    0.4813026504E-01    0.2475476682E+00
