   -0.1647404400E-02    0.2257189562E+01   -0.6898114313E+00   -0.2994496061E+00   -0.9627641072E-03    0.1010860598E+01   -0.9377647976E-03    0.2154675200E+02    0.6429591132E+00    0.2129553488E+00    0.1010860598E+01    0.1114507087E+00    0.7051562720E+00    0.7193957266E+01   -0.3029993872E-01    0.1139970544E+01   -0.1139970544E+01    0.1743816474E-01   -0.1978105659E-03    0.6095558666E-01   -0.7351149391E-03
   -0.5223518790E-01    0.0000000000E+00    0.5196593010E+01    0.3503217239E+01   -0.3714374298E-01    0.1808605429E+01   -0.1976065070E-01    0.8732516598E+00    0.4407762364E+01    0.4358468243E+00    0.1808605429E+01    0.1719631068E+00    0.4966487930E+01   -0.2179256604E+01    0.6390131191E-01    0.1353703132E+00   -0.1353703132E+00   -0.6365644276E+00   -0.1544363606E-01    0.4456731244E-01   -0.7956600791E-02
   -0.9860492000E-02    0.0000000000E+00    0.6650562075E+01    0.5898264075E+01   -0.2652419722E-02    0.2373371659E+01   -0.1411100106E-02    0.4118138637E+01    0.2304182311E+01    0.3181583336E+00    0.2373371659E+01    0.1342824560E-01    0.3009853495E+01   -0.6463933029E+01    0.4491676368E-01    0.3581897175E-01   -0.3581897175E-01    0.0000000000E+00   -0.1102823829E-02    0.6185671190E-01   -0.2224176863E-03
   -0.1731405800E-02    0.0000000000E+00    0.6650562075E+01    0.5813151482E+01   -0.2621014209E-02    0.1158307608E+00   -0.1394392221E-02    0.4296395673E+01    0.4478057514E+01    0.1022962119E+00   -0.1158307608E+00    0.2757013183E-01    0.5179703333E+01    0.1166546686E+01    0.4765422125E+00    0.2239649867E-01   -0.2239649867E-01    0.0000000000E+00   -0.1089766036E-02    0.2446661046E+00   -0.1625475121E-03
   -0.2455263100E-02   -0.1368463530E+02   -0.1352974664E+01   -0.1065027123E+01    0.3375662842E-03   -0.8900053503E+00    0.1795868939E-03   -0.1594022719E+01   -0.1320100336E+01    0.1296502951E+00   -0.8900053503E+00    0.2923948301E-01   -0.1417589097E+01   -0.4528637194E+01   -0.6415779364E+00   -0.1859406621E+02    0.1859406621E+02    0.1264048534E+01    0.1403534060E-03    0.1388160536E+00    0.2531858072E-03
    0.1340914090E-01    0.1216708465E+02   -0.9176552973E+00   -0.6077796400E+00    0.1550427983E-02   -0.9313370271E+00    0.8248351769E-03   -0.1573634724E+01   -0.2005867255E+00    0.1168019859E+00   -0.9313370271E+00    0.7657035627E-01   -0.6271934039E-01   -0.6570044944E+01    0.1423400408E+00    0.2321074505E+02   -0.2321074505E+02   -0.4584906818E+00    0.6446373892E-03    0.6353304931E-01    0.7533165028E-03
   -0.3631433900E-01   -0.7839855326E+02    0.0000000000E+00    0.0000000000E+00   -0.2073454314E-01   -0.2250908749E+01   -0.1294656860E-01   -0.1341093646E+01    0.1580053177E+02    0.4101664443E+00   -0.2250908749E+01    0.1012238721E+00    0.2311337216E+02    0.7197395300E+01   -0.1196070555E+01   -0.9415280365E+01    0.9415280365E+01    0.1606303825E+02   -0.8554857731E-02    0.2034605097E+01   -0.5934381785E-02
    0.1620926970E-01    0.1820242603E+02    0.7464550751E+01    0.5495698287E+01    0.1850511072E-02   -0.2826100433E+01    0.1155451962E-02   -0.3581181332E+01   -0.6819392626E-02    0.1543073619E+00   -0.2826100433E+01    0.4063508137E-02   -0.8410878513E+00    0.9949344206E+01    0.1062161948E+00    0.4963751968E+01   -0.4963751968E+01   -0.1260294163E+01    0.7635017007E-03   -0.5935712816E+00    0.7685321326E-03
   -0.2463882620E-01   -0.3792336048E+01   -0.1362906912E+01   -0.7816417542E+00   -0.9793965624E-02   -0.4221582204E+00   -0.6115314285E-02   -0.1156470828E+01   -0.1050756088E-02    0.4451328769E+00   -0.4221582204E+00    0.6170600563E-02   -0.1699150072E+00   -0.9362321304E+02   -0.2157671434E-01   -0.2877185837E+01    0.2877185837E+01    0.3295175740E+01   -0.4040888770E-02    0.1215498044E+00   -0.1351511578E-02
    0.1909106680E-01    0.1675241101E+02   -0.4256067378E+01   -0.2693213949E+01    0.2194881749E-01   -0.4081396829E+01    0.1370475682E-01   -0.1004988591E+02   -0.3296673600E+00    0.1240086493E+00   -0.4081396829E+01    0.5976078441E-01   -0.5456046271E+00    0.1807270895E+03    0.9095718710E-01    0.6558683916E+01   -0.6558683916E+01   -0.6282746269E+01    0.9055854749E-02   -0.9964221039E-01    0.1945824212E-02
   -0.3153804400E-01   -0.4309273184E+02    0.2116689976E+02    0.1558391103E+02    0.1374638399E-02   -0.2266629730E+01    0.1261745390E-02   -0.7824101848E-01   -0.5937584207E+00    0.1359433799E+00   -0.2266629730E+01    0.1413380857E+00   -0.2852689985E+00    0.9724767910E+01   -0.1011412264E+01   -0.2574916321E+02    0.2574916321E+02    0.9164452589E+01    0.1388011559E-03    0.1002833255E+01    0.1914235119E-03
   -0.1727552645E-01    0.5987699747E-01   -0.6359783009E+01   -0.6162531757E+01    0.0000000000E+00    0.1624827887E+00    0.0000000000E+00    0.4256292147E+00    0.1484939766E+01    0.1181250496E+00    0.1624827887E+00    0.1074106534E+00    0.1110600588E+01   -0.6202794313E+00    0.5783414641E-03    0.0000000000E+00    0.0000000000E+00    0.4260891614E+00    0.0000000000E+00    0.2494583315E+00    0.0000000000E+00
    0.1070402473E-01    0.6689470239E-01   -0.5033076495E+01   -0.5388111544E+01    0.0000000000E+00    0.1064178608E+00    0.0000000000E+00    0.5353342285E+00    0.1728670724E+01    0.2073949735E+00    0.1064178608E+00    0.4264585744E-01    0.1356686628E+01   -0.1922617217E+01    0.2626495807E-02    0.0000000000E+00    0.0000000000E+00    0.3763055342E+00    0.0000000000E+00    0.3039671544E+00    0.0000000000E+00
