    0.1864954080E-01    0.3243692580E+00   -0.1139970544E+01    0.1139970544E+01    0.5757439677E+01    0.0000000000E+00    0.1412157547E+00    0.3830562693E+01   -0.2055220322E+01   -0.1673882736E+01    0.1673882736E+01    0.1333201918E+02    0.1673977550E-02    0.2055220322E+01    0.7064153623E+00    0.9700852039E-01   -0.1398383897E+01    0.1398383897E+01    0.9700852039E-01    0.8990762369E+01    0.7240099782E+01
   -0.1407074610E-01    0.9052201100E-02   -0.1353703132E+00    0.1353703132E+00    0.2390873431E+01    0.3846400167E+00    0.1779109409E+00    0.4541355970E+00   -0.8456294687E+00   -0.4341868854E+01    0.4341868854E+01    0.5836106491E+01    0.4425490482E-01    0.8456294687E+00    0.5871527229E+00    0.1895760626E+01    0.0000000000E+00    0.0000000000E+00    0.1328915718E+01    0.2545447811E+01    0.1052192281E+02
   -0.3653471900E-01    0.3418536586E+00   -0.3581897175E-01    0.3581897175E-01    0.2153925150E+01    0.0000000000E+00    0.8139857542E+00    0.1750796517E+01   -0.8323647673E+00   -0.4003965752E+01    0.4003965752E+01    0.5257717277E+01    0.5118123307E+00    0.8323647673E+00    0.0000000000E+00    0.2225992022E+01    0.0000000000E+00    0.0000000000E+00    0.2007424907E+01    0.2020182721E+01    0.9479144260E+01
    0.3763271100E-02    0.1253582203E+00   -0.2239649867E-01    0.2239649867E-01    0.2121119699E+01    0.0000000000E+00    0.8264614792E+00    0.0000000000E+00   -0.8302331227E+00   -0.3215047821E+01    0.3215047821E+01    0.5177639385E+01    0.3008245879E+00    0.8302331227E+00    0.0000000000E+00    0.1862386510E+01    0.0000000000E+00    0.0000000000E+00    0.1744159239E+01    0.0000000000E+00    0.9334771740E+01
   -0.6068923950E-01    0.3109610199E+00    0.1859406621E+02   -0.1859406621E+02   -0.1026578509E+03    0.1686269626E-01    0.1216627117E+00    0.2216852583E+01    0.2404182976E+02    0.1864284907E+03   -0.1864284907E+03   -0.2505871461E+03    0.2059743026E+00   -0.2404182976E+02    0.2226922131E+00    0.6328347428E+00    0.4018508780E+02   -0.4018508780E+02    0.6328347428E+00   -0.1331586058E+03   -0.4517838412E+03
    0.4927837380E-01    0.1415575573E-01   -0.2321074505E+02    0.2321074505E+02    0.1867021537E+03    0.1151446315E+00    0.1374314798E+00    0.1050593476E+01   -0.7712338175E+02   -0.3390544458E+03    0.3390544458E+03    0.4557387426E+03    0.2971561657E-01    0.7712338175E+02    0.2986202659E+00    0.5336333435E-01   -0.8213047231E+02    0.8213047231E+02    0.5336333435E-01    0.2226279022E+03    0.8216518802E+03
    0.1147236600E-02    0.2044293775E+00    0.9415280365E+01   -0.9415280365E+01   -0.7121882043E+02    0.9893681674E-01    0.0000000000E+00    0.1664462445E+00    0.3622460696E+02    0.4373885690E+02   -0.4373885690E+02   -0.1498970751E+03    0.8756490280E-01   -0.3622460696E+02    0.4836580150E-01    0.3074880605E+00    0.3756257635E+02   -0.3756257635E+02    0.3074880605E+00   -0.1700456889E+03   -0.1542706336E+03
   -0.3507654500E-02    0.6419587090E+00   -0.4963751968E+01    0.4963751968E+01    0.3527436981E+02    0.4739769697E+00    0.1069358183E+01    0.5454868767E+01   -0.1428200461E+02   -0.2166366424E+02    0.2166366424E+02    0.7424336471E+02    0.4095270169E+00    0.1428200461E+02    0.8654835815E+00    0.2162646357E+01   -0.2149472746E+02    0.2149472746E+02    0.2162646357E+01    0.7908276899E+02    0.7640956909E+02
    0.2499857290E-01    0.1945088970E-01    0.2877185837E+01   -0.2877185837E+01   -0.9293932441E+01    0.6321393106E-01    0.5091822777E-01    0.8909566381E-01    0.3463478284E+00    0.5396507908E+01   -0.5396507908E+01   -0.1956130810E+02    0.1942440600E-02   -0.3463478284E+00    0.0000000000E+00    0.5138894155E-01    0.5819633159E+01   -0.5819633159E+01    0.5138894155E-01   -0.1740267819E+02   -0.2013204989E+02
    0.1898770480E-01    0.4893117361E+00   -0.6558683916E+01    0.6558683916E+01    0.3613463341E+02    0.4749169538E+00    0.3899062255E+00    0.2548874110E+01   -0.1492936447E+02   -0.2098152060E+02    0.2098152060E+02    0.7605399563E+02    0.2521289829E+00    0.1492936447E+02    0.0000000000E+00    0.1252745690E+01   -0.2130021109E+02    0.2130021109E+02    0.1252745690E+01    0.7451445058E+02    0.7827302892E+02
   -0.5482653510E-01    0.7242225330E+00    0.2574916321E+02   -0.2574916321E+02   -0.1405271079E+03    0.8759578211E+00    0.2761587384E+01    0.8641332903E+01    0.3464532582E+02    0.1072305776E+03   -0.1072305776E+03   -0.3390399894E+03    0.4943302542E+00   -0.3464532582E+02    0.2409643853E+01    0.4951906142E+01    0.1185307290E+03   -0.1185307290E+03    0.4951906142E+01   -0.1933206876E+03   -0.2683334247E+03
    0.1100717161E-01    0.1198771177E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2102121123E+00    0.4233842115E+00    0.1275459292E+01   -0.2344601121E+00   -0.9114766099E+01    0.9114766099E+01    0.6902444230E+01    0.1538448116E+00    0.2344601121E+00    0.9380446323E+00    0.2276181328E+01    0.0000000000E+00    0.0000000000E+00    0.7966778084E+00    0.6072372459E+01    0.1344412559E+02
    0.4101256568E-01    0.1396091602E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.3093616802E-01    0.4791184485E+00    0.7984217154E+00   -0.4703949592E+00   -0.8200103453E+01    0.8200103453E+01    0.8415895648E+01    0.1955027904E+00    0.4703949592E+00    0.1123846725E+01    0.1759939730E+01    0.0000000000E+00    0.0000000000E+00    0.7627102107E+00    0.6421925677E+01    0.1639192644E+02
    0.4639857739E-01    0.2282869845E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4536969466E+00    0.3436450928E+00    0.1322222222E+01    0.0000000000E+00   -0.1183339386E+02    0.1183339386E+02    0.7100036315E+01    0.2282869845E+00    0.0000000000E+00    0.7315886363E+00    0.2688725707E+01    0.0000000000E+00    0.0000000000E+00    0.6446076263E+00    0.7281540120E+01    0.1382898242E+02
   -0.6763292121E-01    0.7288358196E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1116874708E+01    0.1371628361E+01    0.1723252771E+02    0.7207306281E+02    0.2653983388E+03   -0.2653983388E+03   -0.2039514328E+03    0.6306950599E+00   -0.7207306281E+02    0.1961368051E+01    0.6426901938E+01    0.0000000000E+00    0.0000000000E+00    0.4269302828E+01   -0.2488665395E+03   -0.3972431484E+03
    0.3044571530E-01    0.1581731132E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1996030526E+00    0.4599507265E-02    0.0000000000E+00    0.1352636355E+01    0.3679202924E+01   -0.3679202924E+01   -0.5518804385E+01    0.4032690181E+00   -0.1352636355E+01    0.4550584690E-01    0.1030839477E+01    0.0000000000E+00    0.0000000000E+00    0.1030839477E+01   -0.4768719758E+00   -0.1074916317E+02
   -0.4286411720E-01    0.6001527165E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4198667672E+00    0.9654940157E+00    0.2235125747E+01   -0.4405573088E+00   -0.2543794798E+01    0.2543794798E+01    0.3174655908E+01    0.4613794694E+00    0.4405573088E+00    0.4579911618E+00    0.2609636532E+01    0.0000000000E+00    0.0000000000E+00    0.1769983040E+01    0.1515176683E+01    0.6183385381E+01
    0.2894754700E-02    0.2647477336E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1205192079E+00    0.1193327800E+00    0.3207534921E+01    0.6892072300E+01    0.3329881276E+02   -0.3329881276E+02   -0.4155691832E+02    0.9890116510E-01   -0.6892072300E+01    0.1191085568E+00    0.1228096129E+01    0.0000000000E+00    0.0000000000E+00    0.1228096129E+01   -0.2596866391E+02   -0.8094182445E+02
