Name,B_Ra,B_Rc,B_Rvdw,A_Rvdw,X_Rvdw,mean_A2X,mean_A2B,mean_X2X,std_A2X,std_A2B,std_B2X,X_G,X_EA,A_EA,B_CvM,A_ChiA,A_MP,B_MP
CsBrO3,0.34615384615384615,0.3697478991596639,0.3333333333333335,1.0,0.4772727272727273,0.6437765116385894,0.4779299431366246,0.4948705154700983,0.147621152316709,0.08467087031825302,0.8921365044481108,0.9375,0.39181286549707595,0.7634228187919463,0.10173410404624278,0.0,0.0,0.0
CsCaF3,0.8461538461538463,0.8403361344537814,0.8124999999999998,1.0,0.4204545454545454,0.5508701359781318,0.4263789628693213,0.2592106607496587,0.0,0.0,0.0,1.0,0.9385964912280701,0.7634228187919463,0.1517341040462428,0.0,0.0,0.2402806858695037
CsCaH3,0.8461538461538463,0.8403361344537814,0.8124999999999998,1.0,0.0,0.5643871543670975,0.44407612348602266,0.2789646129277328,0.0,0.0,0.0,0.0,0.19239766081871343,0.7634228187919463,0.1517341040462428,0.0,0.0,0.2402806858695037
CsCdCl3,0.653846153846154,0.5714285714285714,0.6770833333333333,1.0,0.7386363636363635,0.7714114626441848,0.7151227648172116,0.5815127169343701,0.0,0.0,0.0,1.0,0.9999999999999999,0.7634228187919463,0.03150289017341041,0.0,0.0,0.09292626336936224
CsCdF3,0.653846153846154,0.5714285714285714,0.6770833333333333,1.0,0.4204545454545454,0.5457199225357889,0.41963604428501,0.25168406966874657,0.0,0.0,0.0,1.0,0.9385964912280701,0.7634228187919463,0.03150289017341041,0.0,0.0,0.09292626336936224
CsGeCl3,0.42307692307692313,0.3697478991596639,0.6041666666666663,1.0,0.7386363636363635,0.8362830909587424,0.7700997823767357,0.6112383728858095,0.040964183495904624,0.05407745363355237,0.24181572383080194,1.0,0.9999999999999999,0.7634228187919463,0.05722543352601157,0.0,0.0,0.267557014317243
CsIO3,0.5384615384615383,0.5294117647058822,0.4687499999999998,1.0,0.4772727272727273,0.6045991633867378,0.45588535039272426,0.38877641604070057,0.05719179637791469,0.019162105519289,0.387512787188614,0.9375,0.39181286549707595,0.7634228187919463,0.026589595375722544,0.0,0.0,0.034251032765548084
CsMgBr3,0.6153846153846154,0.546218487394958,0.20833333333333326,1.0,0.8522727272727273,0.8642531480241014,0.7988684092543783,0.6055015210579411,0.07021367830666783,0.0,1.7124189994706959e-06,1.0,0.928654970760234,0.7634228187919463,0.26040462427745664,0.0,0.0,0.18595438854620563
CsMgCl3,0.6153846153846154,0.546218487394958,0.20833333333333326,1.0,0.7386363636363635,0.7912795571346762,0.6988456125673637,0.4541545069807662,0.07185911102615453,0.0,9.082062843239986e-09,1.0,0.9999999999999999,0.7634228187919463,0.26040462427745664,0.0,0.0,0.18595438854620563
CsPbF3,0.8461538461538463,0.588235294117647,0.5104166666666667,1.0,0.4204545454545454,0.5891792759334475,0.5276903644658528,0.5237036413362457,0.13941881149680044,0.036803282639194065,0.013488007811824137,1.0,0.9385964912280701,0.7634228187919463,0.0023121387283236983,0.0,0.0,0.09473431045215325
CsReO3,0.5000000000000002,0.6302521008403361,0.6562500000000002,1.0,0.4772727272727273,0.3979522798728894,0.22617121122009487,0.035734452480055356,1.7581832030930154e-16,0.0,1.43253835324729e-16,0.9375,0.39181286549707595,0.7634228187919463,0.004335260115606941,0.0,0.0,0.9035142323581009
CsSbO3,0.5769230769230769,0.5294117647058822,0.5520833333333333,1.0,0.4772727272727273,0.43854348259913056,0.2793152562750141,0.09505498119659794,0.0,0.0,0.0,0.9375,0.39181286549707595,0.7634228187919463,0.024566473988439308,0.0,0.0,0.1805160998245713
CsSnS3,0.5769230769230769,0.5294117647058822,0.6666666666666663,1.0,0.7954545454545456,0.7234396002812302,0.6567255438114181,0.4919425327679803,0.04118606317739258,0.002149654578988767,0.3002909159869693,0.9375,0.5643274853801169,0.7634228187919463,0.03034682080924856,0.0,0.0,0.0677041480391602
CsSrBr3,1.0,1.0,1.0000000000000002,1.0,0.8522727272727273,0.8677040623543808,0.9312357711075745,0.960178229374903,0.367421342633437,0.20414096196644177,0.018866429231885293,1.0,0.928654970760234,0.7634228187919463,0.053179190751445095,0.0,0.0,0.2218889706298455
CsWO3,0.5000000000000002,0.7226890756302522,0.6770833333333333,1.0,0.4772727272727273,0.40370614859615217,0.23370446567257974,0.04414323349429394,0.0,0.0,0.0,0.9375,0.39181286549707595,0.7634228187919463,0.002890173410404623,0.0,0.0,0.9702903061513214
InBO3,0.11538461538461542,0.0672268907563025,0.4062499999999998,0.11764705882352922,0.4772727272727273,0.5339484232221765,0.2361009092075279,0.07799505004267049,0.8290485842537239,0.4249089134898429,0.5772077171796248,0.9375,0.39181286549707595,0.4848993288590604,0.26127167630057807,1.0000000000000002,0.04059023060039717,0.589440325957784
InGaO3,0.4615384615384617,0.38655462184873945,0.35416666666666674,0.11764705882352922,0.4772727272727273,0.30387035729578393,0.27743222527127864,0.47778396917315114,0.34886332808603776,0.0,0.8671143065080331,0.9375,0.39181286549707595,0.4848993288590604,0.07254335260115607,1.0000000000000002,0.04059023060039717,0.010500254654518704
KCaBr3,0.8461538461538463,0.8403361344537814,0.8124999999999998,0.5999999999999999,0.8522727272727273,0.7562877092419951,0.7785790263904813,0.8875963038542403,0.3840934649359553,0.19897525068231073,0.012745235740084812,1.0,0.928654970760234,0.8120805369127516,0.1517341040462428,0.07522567703109329,0.011066031969240608,0.2402806858695037
KMgF3,0.6153846153846154,0.546218487394958,0.20833333333333326,0.5999999999999999,0.4204545454545454,0.39614872166778703,0.22380990206752882,0.033098708301217084,0.0,0.0,0.0,1.0,0.9385964912280701,0.8120805369127516,0.26040462427745664,0.07522567703109329,0.011066031969240608,0.18595438854620563
KMgH3,0.6153846153846154,0.546218487394958,0.20833333333333326,0.5999999999999999,0.0,0.38655464310955323,0.21124885166954233,0.01907779306840629,0.0,0.0,0.0,0.0,0.19239766081871343,0.8120805369127516,0.26040462427745664,0.07522567703109329,0.011066031969240608,0.18595438854620563
KNbO3,0.5769230769230769,0.7394957983193278,0.6770833333333333,0.5999999999999999,0.4772727272727273,0.40013399190823007,0.2139563192626548,0.21310994890844115,0.06625865617303395,0.04757304912435874,0.7578630597478939,0.9375,0.39181286549707595,0.8120805369127516,0.04132947976878613,0.07522567703109329,0.011066031969240608,0.7029030615132138
KSbO3,0.5769230769230769,0.5294117647058822,0.5520833333333333,0.5999999999999999,0.4772727272727273,0.5781914895480538,0.5077878685828505,0.3893072316217081,0.6269902438045288,0.41014580443529347,0.0059696960420323785,0.9375,0.39181286549707595,0.8120805369127516,0.024566473988439308,0.07522567703109329,0.011066031969240608,0.1805160998245713
KTaO3,0.5769230769230769,0.7899159663865547,0.7187500000000002,0.5999999999999999,0.4772727272727273,0.3881865751100406,0.21338545915923346,0.021462720407249725,0.0,0.0,0.0,0.9375,0.39181286549707595,0.8120805369127516,0.005202312138728328,0.07522567703109329,0.011066031969240608,0.8556957727349895
KZnF3,0.5000000000000002,0.38655462184873945,0.4999999999999998,0.5999999999999999,0.4204545454545454,0.4192410749251563,0.2540435729003565,0.0668461834320968,0.0,0.0,0.0,1.0,0.9385964912280701,0.8120805369127516,0.07687861271676302,0.07522567703109329,0.011066031969240608,0.120785467715466
LaAlO3,0.42307692307692313,0.37815126050420167,0.32291666666666674,0.4117647058823528,0.4772727272727273,0.6377788390357741,0.13236027719094468,0.42022801462719306,0.8399745573637718,0.007699865484433811,0.7567347534297081,0.9375,0.39181286549707595,0.8053691275167785,0.22398843930635842,0.43229689067201615,0.2823231699399191,0.18891686944711675
LaCoN3,0.5000000000000002,0.4201680672268908,0.48958333333333326,0.4117647058823528,0.5113636363636362,0.671306804299753,0.25287959672787785,0.32817062332771796,0.6720527598389074,0.5282156683556803,0.8058668531838576,0.875,0.0,0.8053691275167785,0.08641618497109826,0.43229689067201615,0.2823231699399191,0.42504668666176226
LaCrO3,0.5384615384615383,0.5294117647058822,0.5520833333333333,0.4117647058823528,0.4772727272727273,0.47157413846774876,0.13001929808270907,0.2311737906726936,0.6517941474095734,0.06497546805593116,0.7138368429200823,0.9375,0.39181286549707595,0.8053691275167785,0.09450867052023121,0.43229689067201615,0.2823231699399191,0.5416218663346727
LaScO3,0.6923076923076925,0.7899159663865547,0.6458333333333333,0.4117647058823528,0.4772727272727273,0.5137946119769585,0.17108602783825422,0.3036526653566711,0.7082965975123487,0.059595510683339556,0.6936577972863525,0.9375,0.39181286549707595,0.8053691275167785,0.12890173410404623,0.43229689067201615,0.2823231699399191,0.4380623620621358
LiAsO3,0.34615384615384615,0.3613445378151261,0.3333333333333335,0.05294117647058827,0.4772727272727273,0.4709320708609248,0.20164490626086362,0.2671287431369995,0.7506514060528064,0.3778390547494406,0.7805449543821028,0.9375,0.39181286549707595,1.0,0.05982658959537573,0.25376128385155483,0.04817239446255002,0.23320694923886595
LiNbO3,0.5769230769230769,0.7394957983193278,0.6770833333333333,0.05294117647058827,0.4772727272727273,0.46335334999169353,0.16207257081922077,0.2605581547784608,0.7573246473057589,0.36775353526848475,0.6950694114110232,0.9375,0.39181286549707595,1.0,0.04132947976878613,0.25376128385155483,0.04817239446255002,0.7029030615132138
LiSbO3,0.5769230769230769,0.5294117647058822,0.5520833333333333,0.05294117647058827,0.4772727272727273,0.48885705682345537,0.21758647339134662,0.23119365404748193,0.7164722588906235,0.0020766956474781457,0.7386348410957563,0.9375,0.39181286549707595,1.0,0.024566473988439308,0.25376128385155483,0.04817239446255002,0.1805160998245713
LiTaO3,0.5769230769230769,0.7899159663865547,0.7187500000000002,0.05294117647058827,0.4772727272727273,0.46245251401539167,0.15743631915410616,0.2527027252273377,0.7599438467862624,0.3741789057426557,0.6860916092590048,0.9375,0.39181286549707595,1.0,0.005202312138728328,0.25376128385155483,0.04817239446255002,0.8556957727349895
MgCO3,0.0,0.0,0.17708333333333326,0.0,0.4772727272727273,0.4818743642697685,0.17268878025197187,0.0,0.7913467832210743,0.41821862441620794,0.5679068620041876,0.9375,0.39181286549707595,0.0,0.16965317919075143,0.6359077231695087,0.19681004367503746,1.0
MgSiO3,0.3076923076923078,0.2941176470588235,0.5937500000000002,0.0,0.4772727272727273,0.5379862760879763,0.0,0.3760694197401433,0.7665011184696982,0.0791357601993404,0.760951555164225,0.9375,0.39181286549707595,0.0,0.17052023121387283,0.6359077231695087,0.19681004367503746,0.4021277799784958
MgTiO3,0.5384615384615383,0.7058823529411764,0.6041666666666663,0.0,0.4772727272727273,0.4551625203214933,0.20659107536061772,0.24582107141248044,0.7611649985345738,0.3450787215785594,0.6915659701148016,0.9375,0.39181286549707595,0.0,0.1161849710982659,0.6359077231695087,0.19681004367503746,0.47399694414577564
NaBiO3,0.6923076923076925,0.6050420168067228,0.5624999999999998,0.31764705882352917,0.4772727272727273,0.6327762537405468,0.40435597125926703,0.24543089710950716,0.8378072338491915,0.41883163905442566,0.8463480809035295,0.9375,0.39181286549707595,0.8859060402684563,0.0,0.2106318956870612,0.021942034769003707,0.07882972101182728
NaCdF3,0.653846153846154,0.5714285714285714,0.6770833333333333,0.31764705882352917,0.4204545454545454,0.5870377110694829,0.31948132578066124,0.2084638196470574,0.8631849746168301,0.4886101744265244,0.7217791203971926,1.0,0.9385964912280701,0.8859060402684563,0.03150289017341041,0.2106318956870612,0.021942034769003707,0.09292626336936224
NaCoF3,0.5000000000000002,0.4201680672268908,0.48958333333333326,0.31764705882352917,0.4204545454545454,0.6270604094373002,0.1457972812669701,0.3069477812382839,0.7871353665362633,0.16682898615053465,0.8148997219399977,1.0,0.9385964912280701,0.8859060402684563,0.08641618497109826,0.2106318956870612,0.021942034769003707,0.42504668666176226
NaMgF3,0.6153846153846154,0.546218487394958,0.20833333333333326,0.31764705882352917,0.4204545454545454,0.5838560826979748,0.1008283934421117,0.4020190233030605,0.761526931381563,0.1352793222362619,0.8031632321645001,1.0,0.9385964912280701,0.8859060402684563,0.26040462427745664,0.2106318956870612,0.021942034769003707,0.18595438854620563
NaMnF3,0.5384615384615383,0.5294117647058822,0.5416666666666663,0.31764705882352917,0.4204545454545454,0.49843825858755264,0.1412728580267144,0.2912902410317444,0.7455214230246378,0.06316186235933512,0.6417969085545653,1.0,0.9385964912280701,0.8859060402684563,0.10317919075144508,0.2106318956870612,0.021942034769003707,0.3545922698206101
NaNbO3,0.5769230769230769,0.7394957983193278,0.6770833333333333,0.31764705882352917,0.4772727272727273,0.5188960885211511,0.18993091517737581,0.3159163991268428,0.7155982784444493,0.13170894638725733,0.759659273729531,0.9375,0.39181286549707595,0.8859060402684563,0.04132947976878613,0.2106318956870612,0.021942034769003707,0.7029030615132138
NaSbO3,0.5769230769230769,0.5294117647058822,0.5520833333333333,0.31764705882352917,0.4772727272727273,0.602731839690132,0.35376387657984276,0.2004116420732045,0.7958730202576203,0.40889191592991064,0.8909225391456445,0.9375,0.39181286549707595,0.8859060402684563,0.024566473988439308,0.2106318956870612,0.021942034769003707,0.1805160998245713
RbAuBr3,0.5000000000000002,0.5042016806722689,0.6354166666666667,0.7647058823529409,0.8522727272727273,0.7604195014132362,0.7499387624507678,0.880373899442306,0.07883614298958597,0.17614857539590878,0.3103418786692562,1.0,0.928654970760234,0.7869127516778524,0.002023121387283236,0.04714142427281842,0.003442695120367642,0.30318884047309147
RbAuI3,0.5000000000000002,0.5042016806722689,0.6354166666666667,0.7647058823529409,0.9999999999999998,0.8533949908926457,0.8777889631716167,0.9367161392667547,0.10243264417708138,0.25755702295725913,0.32336191832431094,1.0,0.842690058479532,0.7869127516778524,0.002023121387283236,0.04714142427281842,0.003442695120367642,0.30318884047309147
RbBiO3,0.6923076923076925,0.6050420168067228,0.5624999999999998,0.7647058823529409,0.4772727272727273,0.4813401206160912,0.3353467681844189,0.15759856266124306,0.0,0.0,0.0,0.9375,0.39181286549707595,0.7869127516778524,0.0,0.04714142427281842,0.003442695120367642,0.07882972101182728
RbBrO3,0.34615384615384615,0.3697478991596639,0.3333333333333335,0.7647058823529409,0.4772727272727273,0.6006398716933328,0.43305942362299343,0.43923676498044406,0.24793041051402429,0.114979780442217,0.8566568414367928,0.9375,0.39181286549707595,0.7869127516778524,0.10173410404624278,0.04714142427281842,0.003442695120367642,0.0
RbCaH3,0.8461538461538463,0.8403361344537814,0.8124999999999998,0.7647058823529409,0.0,0.539360797055872,0.4113103572317376,0.24239075830303913,0.0,0.0,0.0,0.0,0.19239766081871343,0.7869127516778524,0.1517341040462428,0.04714142427281842,0.003442695120367642,0.2402806858695037
RbIO3,0.5384615384615383,0.5294117647058822,0.4687499999999998,0.7647058823529409,0.4772727272727273,0.5830636585303957,0.4370745242795895,0.4352771572632719,0.15323446546385125,0.027896021407617218,0.8523315511840425,0.9375,0.39181286549707595,0.7869127516778524,0.026589595375722544,0.04714142427281842,0.003442695120367642,0.034251032765548084
RbMgF3,0.6153846153846154,0.546218487394958,0.20833333333333326,0.7647058823529409,0.4204545454545454,0.4185036586233375,0.253078110373109,0.06576851334670653,0.0,0.0,0.0,1.0,0.9385964912280701,0.7869127516778524,0.26040462427745664,0.04714142427281842,0.003442695120367642,0.18595438854620563
RbPbBr3,0.8461538461538463,0.588235294117647,0.5104166666666667,0.7647058823529409,0.8522727272727273,0.8154838622468905,0.8662826805624244,1.0,0.38962413327508555,0.2244656276485149,0.01800254477525126,1.0,0.928654970760234,0.7869127516778524,0.0023121387283236983,0.04714142427281842,0.003442695120367642,0.09473431045215325
RbPbCl3,0.8461538461538463,0.588235294117647,0.5104166666666667,0.7647058823529409,0.7386363636363635,0.748546216835696,0.7692478002638163,0.8746571354182926,0.3910496024207019,0.2142501904557779,0.018331661966925143,1.0,0.9999999999999999,0.7869127516778524,0.0023121387283236983,0.04714142427281842,0.003442695120367642,0.09473431045215325
RbReO3,0.5000000000000002,0.6302521008403361,0.6562500000000002,0.7647058823529409,0.4772727272727273,0.37520543822318,0.19638990156927782,0.00249191265208637,0.0,0.0,0.0,0.9375,0.39181286549707595,0.7869127516778524,0.004335260115606941,0.04714142427281842,0.003442695120367642,0.9035142323581009
RbSbO3,0.5769230769230769,0.5294117647058822,0.5520833333333333,0.7647058823529409,0.4772727272727273,0.4080152088212474,0.2393461041401872,0.05044055196864461,0.0,0.0,0.0,0.9375,0.39181286549707595,0.7869127516778524,0.024566473988439308,0.04714142427281842,0.003442695120367642,0.1805160998245713
RbWO3,0.5000000000000002,0.7226890756302522,0.6770833333333333,0.7647058823529409,0.4772727272727273,0.3817733613272396,0.20498895697824082,0.012090363669418291,0.0,0.0,0.0,0.9375,0.39181286549707595,0.7869127516778524,0.002890173410404623,0.04714142427281842,0.003442695120367642,0.9702903061513214
ReTlO3,0.9230769230769229,0.5798319327731092,0.44791666666666674,0.2529411764705882,0.4772727272727273,0.03397483871001972,0.19826179458801851,0.004581359992004819,0.0,0.0,0.0,0.9375,0.39181286549707595,0.24328859060402686,0.002023121387283236,,1.0,0.08805387357817893
ScBO3,0.11538461538461542,0.0672268907563025,0.4062499999999998,0.24705882352941155,0.4772727272727273,0.496908159695727,0.19361474911208854,0.03750598766606217,0.8204525920941473,0.41415114671887165,0.5447669760509156,0.9375,0.39181286549707595,0.30369127516778527,0.26127167630057807,0.5325977933801405,0.479003360349147,0.589440325957784
SrWN3,0.5000000000000002,0.7226890756302522,0.6770833333333333,0.44705882352941173,0.5113636363636362,0.5666136145802803,0.5509125058505475,0.381769919926612,0.5173616953284391,1.0,0.86076084660914,0.875,0.0,0.08439597315436242,0.002890173410404623,0.30491474423269815,0.2370328845477781,0.9702903061513214
TiCdO3,0.653846153846154,0.5714285714285714,0.6770833333333333,0.22352941176470575,0.4772727272727273,0.5246392446832295,0.29955087639598,0.12607434061611356,1.0,0.33848864457924777,0.6210471362336834,0.9375,0.39181286549707595,0.12751677852348992,0.03150289017341041,0.7231695085255767,0.5192262012218877,0.09292626336936224
TiPbO3,0.8461538461538463,0.588235294117647,0.5104166666666667,0.22352941176470575,0.4772727272727273,0.0,0.18772540906900148,0.04263107340385641,0.09518057659987221,0.0,0.11213529713587989,0.9375,0.39181286549707595,0.12751677852348992,0.0023121387283236983,0.7231695085255767,0.5192262012218877,0.09473431045215325
TlCrO3,0.5384615384615383,0.5294117647058822,0.5520833333333333,0.1352941176470588,0.4772727272727273,0.4500716042362638,0.0953813739123257,0.20358459026477682,0.6635479652461767,0.05185636569726999,0.6759343237170056,0.9375,0.39181286549707595,0.3221476510067114,0.09450867052023121,,0.08722655594300392,0.5416218663346727
TlIO3,0.5384615384615383,0.5294117647058822,0.4687499999999998,0.1352941176470588,0.4772727272727273,0.3962387117850299,0.37138997325316825,0.015565773834524066,4.234665225421242e-12,0.0,2.820945299942019e-12,0.9375,0.39181286549707595,0.3221476510067114,0.026589595375722544,,0.08722655594300392,0.034251032765548084
YVO3,0.5000000000000002,0.6470588235294117,0.5624999999999998,0.3470588235294114,0.4772727272727273,0.4389230821315,0.060572765759091984,0.26159039498588044,0.6836621597261988,0.055899772966050774,0.6365767167466904,0.9375,0.39181286549707595,0.4966442953020134,0.1060693641618497,0.4623871614844537,0.4742526311122091,0.5424707147303492
YWN3,0.5000000000000002,0.7226890756302522,0.6770833333333333,0.3470588235294114,0.5113636363636362,0.3474951378657565,0.18378388419398872,0.14324870729644346,0.489493694405926,0.10929686803930944,0.5615004996746158,0.875,0.0,0.4966442953020134,0.002890173410404623,0.4623871614844537,0.4742526311122091,0.9702903061513214
