Name,desc1,desc2,desc3,desc4,desc5,desc6,desc7,ZPE,unscaled_ZPE
CsIO3,3.739854851894424,0.5693650555263261,-0.017787531110432943,0.24888730374336165,-1.0729117017270315,-0.0,1.2107027804807269,0.3313621238152431,21.462062386428926
CsMgBr3,4.440452748064425,0.5719156618823451,-0.13474820030547885,0.21866919408690388,1.1060169447059374,-0.0,0.15098357632511702,0.09219632254767807,9.759148082768187
CsMgCl3,4.327752259649848,0.651861890408853,-0.0004845027981923413,0.39575872437502746,3.7935777752450295,-0.0,-0.281566632510741,0.12521645957684968,11.37489678889366
CsPbF3,4.298791638402506,0.7448556698408273,0.027681460453993428,0.1830050388500999,98.74713883258455,-0.0,-3.790343630070037,0.09916509112862415,10.100145420483777
CsReO3,3.3673935955076604,0.788786007209,0.04847906661146345,0.5959191103797585,0.015935610801464627,-0.0,1.1625776788910107,0.45171943819825433,27.351413324472738
CsSbO3,3.580964914619121,0.7177534864052016,-0.24603968003334284,0.7499034915691318,0.22877401622759566,-0.0,1.5510499895721563,0.33375332529375634,21.579069190234122
CsSnS3,4.006268650900726,0.40338622910004773,-0.22192387338136474,0.46207278003322294,0.5651328030765782,-0.0,-0.045396993468034864,0.16967050032236108,13.550131820570055
CsSrBr3,4.6613341668689126,0.5920486132829883,0.5538575976146873,0.5638144284741375,-0.5848788385775598,-0.0,-0.0,0.019799843206016687,6.216627416636856
CsWO3,3.3781651040180667,0.8613893096642745,0.1416082791879025,0.5110153900423275,0.009067324383655378,-0.0,1.1277037235400431,0.47686202341105743,28.581695909016428
InBO3,2.4094213474374686,1.1839270240922928,-0.4591585955768448,0.5425275069789692,0.2523113599784216,0.0007556279321750151,0.006288657601174889,0.8108085917062355,44.92244383387482
InGaO3,2.8512914977771526,0.2747978410568143,-0.4444783448374994,0.19849894401129875,4.100676532427208,5.461580482667925e-05,-1.4601651587972506,0.5403935470008981,31.69043458407941
KCaBr3,4.303154409507552,0.2112925908348805,-0.33498147083304197,0.1541494270007444,-5.19532473398697,-2.1261258238088467e-05,-1.6161473015652579,0.06829855527853157,8.589777207344541
KMgF3,3.7396624564860526,0.668574667837875,0.16493613571162202,0.27759141467257065,2.7625621925713113,-9.772219217454225e-06,0.9940585441670389,0.35220952028862396,22.482171838070254
KMgH3,2.0019383192238154,0.5877932731327777,0.02849830387033468,0.19562292520131308,2.4098519168489267,-9.625948793210643e-06,5.276802822176574,0.9304036177361498,50.77449430829176
KNbO3,3.4492165180375447,0.4369885634507016,0.38891611110034885,0.008201864770292944,0.4084235136527747,6.407415327420703e-07,0.26957906265420695,0.45317060895331474,27.422422335361595
KSbO3,3.318637488326326,0.2456336964966126,0.8494543663291687,0.04861413992756081,-2.3584343777307826,-7.557940801696853e-06,-0.0641238240638177,0.4848613619842608,28.973121327332965
KTaO3,3.491046088329243,0.5159761666839298,0.20194925220255244,0.023469492772678624,0.028013683760682674,-4.234871042005922e-05,0.045663914287556256,0.43979561732679273,26.76795426347261
KZnF3,3.5649793219418364,0.37172531198927283,-1.4582994870925263,0.4674889510516169,-3.257413080080543,-5.703418744751847e-06,0.4065760800773345,0.24182704236485897,17.080911821290695
LaAlO3,3.0748061851167097,0.6337803153249798,0.028302208011498214,0.674000834794676,2.8076633500697636,0.002083158944262217,-0.036590445935077764,0.5069723287444837,30.05506008193146
LaCoN3,3.14889985886163,1.00101012436275,-0.0,0.4275765244555676,0.7540275225761185,0.011768407391686405,-0.1491419408494686,0.5941672989059836,34.321703799812695
LaCrO3,3.0900892771730457,0.3440148759285758,-0.16977948724212352,0.6394219081503938,7.486792337198231,0.0031528721236217085,-0.04466161216970059,0.4425884108417233,26.90461185832869
LaScO3,3.3452780037110514,0.22727634725674373,0.34307559635847323,0.506299433002005,-109.14874288687312,-0.002545618880028432,-2.3486133681071197,0.44746431622569527,27.143200747538412
LiAsO3,2.7349684616566177,0.7892363844930808,-0.12558542240827558,0.6608911067188605,-5.19213794817532,0.0003958661008902112,-0.4703400000626597,0.6400065179402452,36.564718684305085
LiNbO3,3.0827758134935865,0.6403331431694657,0.3256831073258431,0.34212659962633163,57.16813396498821,0.0007060864087282154,-1.4516273720240318,0.5184894614382999,30.618618986362076
LiSbO3,3.1405221055581194,0.7638327688612347,0.16699366850970934,0.5145733437144735,-8.607633294128393,-3.0125283424775393e-05,11.212037230118499,0.5845189593929637,33.84958909990552
LiTaO3,3.080190245087057,0.6189418814353124,0.3549694985124171,0.314672741806969,-0.7390098598884713,0.0008651024131988739,-1.7637646711435677,0.5604636669974788,32.672510169883594
MgCO3,2.08725176781594,1.136369045186465,-0.0,0.6186580029691024,0.0,-0.0018305160432641689,-0.0,0.9213227735421621,50.33014841584437
MgSiO3,2.77558374029833,1.163167922319344,-0.0,0.6747900864760427,-0.6925986301899563,0.017038584308154157,-1.2490690143236716,0.7203471813440278,40.49596593592136
MgTiO3,3.011066033429042,0.6720130494809984,0.0,0.31159488195327345,3.047604464469128,0.010999848895510362,-1.842000685294138,0.587027074498589,33.97231674737554
NaBiO3,3.4375380865480882,0.6564576188234307,0.6479794851709424,0.6097399649331712,-0.0,1.2931724641953237e-05,0.18573545293482935,0.4345658516965063,26.512050205805934
NaCdF3,3.497911455352658,0.3004788001718405,-0.8810294906580701,0.7139035878461026,19.23871249462662,2.1444960540275313e-05,0.6107066256755685,0.23881885278902204,16.93371441836518
NaCoF3,3.369010207643202,0.3886675974171238,-0.27666228145527366,0.7438590936726548,16.985227104700765,0.00013899924502902564,-0.0671637364916452,0.3271057539099811,21.25378874537338
NaMgF3,3.4881457097942277,0.09937705109650657,0.5835772568965409,0.4689981536709922,-75.70239724340466,4.0228459504743725e-05,0.14639343716650602,0.38731757764176833,24.200087126938
NaMnF3,3.251141306398496,0.15489712804051892,-2.2898361565350154,0.6508124679611722,-34.07610298744929,8.707126213283406e-06,0.6902827746125236,0.25882214055599406,17.912519754611584
NaNbO3,3.184919503899062,0.4029700435547884,0.20761146519607435,0.4265312800630441,-2.452500325714379,8.519999846843155e-05,-2.462650436197326,0.4625629118996959,27.882008596913053
NaSbO3,3.263545584628512,0.6666631314537531,0.548484360273411,0.6538738495601306,-2.8560797090356442,6.486605958240178e-05,-0.15223427717735488,0.483170056552956,28.890361992934096
RbAuBr3,4.08934657796794,0.2262976662272187,-0.7353294597925353,0.46680076211966737,0.008690316387970153,-1.7709113135756357e-06,-13.456514171671849,0.028945259352409547,6.664132958254045
RbAuI3,4.212416497101803,0.09783099243287913,-0.8830341768234558,0.3882843958473732,0.006517296103685099,-1.8484370476875633e-06,1.4991775415338806,0.025625726954523254,6.501700858953913
RbBiO3,3.8497821077422523,0.5082530810363328,-0.20531937090858318,0.4636654265847677,0.0,-6.197850044563133e-07,0.3187196126006535,0.24222140881972765,17.100209048574474
RbBrO3,3.2440964845554014,0.14097810054955118,-0.25919525318741793,0.28590089466887436,-22.047020663069166,0.0,-0.7616026623754011,0.40811755875931555,25.217876439817612
RbCaH3,2.354157720467954,0.3953859922556051,0.0731980667498578,0.3356801051308971,3.8164862705071645,-2.311630717729696e-06,-0.203016117861128,0.7430936667820911,41.60900203213694
RbIO3,3.612868752325189,0.29069787062156094,-0.13986009745762246,0.03544519885023123,3.2899612182355047,-2.4975214340556603e-08,8.8387221513603,0.3709836479629758,23.40083163865405
RbMgF3,3.7807599958824034,0.8109256132352656,0.20943161811544775,0.47156550533109187,2.497905316975671,-1.235553566888748e-06,-3.337177584672882,0.3249951503315036,21.15051222056502
RbPbBr3,4.377073397436922,0.1818649164560105,-0.22404857880748144,0.5956425045065903,0.014722404933922089,-1.065416079221143e-06,-0.14484038665059581,-0.008387255261879556,4.837370030796831
RbPbCl3,4.286785474623693,0.2727640523281256,-0.18142544388324505,0.47376915317167856,0.01906323505326094,-1.0022518096293217e-06,0.1791050562353181,0.05641666481818164,8.008369894568268
RbReO3,3.324468762881959,0.5762387312116506,0.06708371897191134,0.3308436830818826,0.018933390854683395,-4.813837502688449e-06,0.5756226366589586,0.46083640537114934,27.797526794576743
RbSbO3,3.5267263486709077,0.5129876425360257,-0.14447710267189243,0.47464022178724585,0.22558504123841078,-1.1273358150308864e-06,0.6004491563551253,0.3526404771500684,22.503259515285514
RbWO3,3.3369195788091086,0.648027979286128,0.1545393622091353,0.24700576370092953,0.01118777867203025,-5.233448682136405e-06,0.5607054343596722,0.48489770742541083,28.97489979056163
ReTlO3,3.476441825866245,0.4960824928890238,0.08110015632214353,0.12862896171450244,0.042896764192664284,,-0.8871152529812697,,
ScBO3,2.342639798084146,1.0116655615502748,-0.3590678816974786,0.44700591020894964,3.7217375104141746,0.00419555911934832,0.36672600177356035,0.8254203013958336,45.63742726972161
SrWN3,3.0931111148804127,0.5913107440823888,-0.0,0.04999362974890054,-0.034868831113330334,-0.004065998968471545,-0.0836664098825689,0.5617228210310076,32.734123375749135
TiCdO3,3.171490175041906,0.8631054522059818,-0.04152103829142627,1.0483482832678857,6.574780415342539,0.0001549013755160453,4.513273664614753,0.4757977864310434,28.529620427865353
TiPbO3,3.1853110559325692,0.4024835737486472,0.04337735538155338,0.27216104988381196,-0.338672151961572,-0.023711247865107365,-0.2647901838553813,0.43812385690896405,26.686151310030226
TlCrO3,3.0509658859157054,0.6069265193799034,-0.03571296125281278,0.7214252182909284,25.463945207292905,,-3.4956285731737005,,
TlIO3,3.4356066312603994,0.0483284106909837,-0.38757251960737704,0.02272767380988988,-0.4200219207049015,,2.884035756880682,,
YVO3,2.963485701969742,0.28699992196277735,0.011208606222470168,0.7544540585408002,4.081316146368434,0.007255287687418138,-1.5487156148541383,0.4739335635396331,28.438399857760977
YWN3,2.7726589891013793,0.44432426644535217,0.0,0.6663094162454821,0.04304705762361765,-0.0012776610243671806,0.8046577435650131,0.5721130256305129,33.24253918344849
