   -0.6134297598E-01    0.8544160056E+01    0.1112387434E+02    0.1112387434E+02    0.1042627909E+02    0.8544160056E+01    0.6033803615E-04    0.8401212233E-02    0.3798202243E+01    0.1112387434E+02    0.2146372090E-02    0.3016027674E+00   -0.6169608151E-01    0.5742175978E+02    0.3122848049E-03    0.7472677637E-01    0.4402270894E+01    0.2609445941E+00    0.1901654516E-01    0.9904621614E-01    0.1511814172E+02    0.5544054347E-12    0.2305191998E-02    0.9875109115E-02    0.9315388315E-02    0.9826589595E-01    0.7970253975E-03   -0.3725639937E+00    0.2371303544E+00    0.4262981350E-04    0.1679334271E+02    0.1042627909E+02    0.5463754779E-01    0.4268830733E+00    0.2807366876E+02    0.1511659087E+02    0.5121114321E-01    0.1258314900E+02    0.5921282056E-02    0.2371303544E+00    0.3844338155E+02
    0.3564721310E-01    0.9712633852E-01    0.5133048763E+00    0.5133048763E+00    0.9291624887E-01    0.9712633852E-01    0.8545459238E-02    0.1062847052E-03    0.8534039262E-01    0.1591879131E+00   -0.8392809022E-02    0.1287373234E-01    0.1186600399E+01    0.8890766747E+00    0.0000000000E+00    0.3530040885E-02    0.6663722024E-01    0.2259617493E+00    0.3250174501E-02    0.2310811071E-01    0.1041800544E+02    0.4667867727E-01    0.4193654109E-03    0.4734757479E-04   -0.8220689909E-02    0.6002568396E-01   -0.3321760337E-02    0.1830933678E+01    0.4443553072E-01    0.3545400594E-03    0.6179535305E+00    0.9291624887E-01    0.4536589109E-01    0.4460130155E-01    0.9047482889E+00    0.3668431774E+00    0.8211939184E-02    0.4909764380E+00    0.2274410324E-04    0.4443553072E-01    0.2146996304E+01
   -0.9438763650E-01    0.2867989459E+01    0.4153053577E+01    0.4153053577E+01    0.2658918448E+01    0.2867989459E+01    0.7808466701E-02    0.3124037508E-03    0.5266014258E+01    0.4153053577E+01    0.2016671308E-01    0.4505019370E-01    0.3501048040E+00    0.9759401001E+01    0.3580180895E-02    0.6835303351E-02    0.3793208556E+01    0.2983118832E-01    0.2624648486E-01    0.2539502665E-02    0.1853280398E+01    0.0000000000E+00    0.3767892847E-03    0.3363918959E-03    0.2918041220E-01    0.1137815637E-01    0.9137476613E-02    0.1040051182E+01    0.1309178330E+00    0.5249060995E-04    0.4582606251E+01    0.2658918448E+01    0.9047789854E-01    0.7686188062E-01    0.9423393936E+01    0.6161449881E+01    0.5792686010E-01    0.5488278601E+01    0.8774544985E-04    0.1309178330E+00    0.1096115445E+02
   -0.7730230141E-01    0.5474321727E+01    0.1403964212E+02    0.1403964212E+02    0.9195164346E+01    0.5474321727E+01    0.0000000000E+00    0.3235954751E-01    0.1878252323E+02    0.1019625597E+02    0.1565032390E+00    0.2897557889E+00    0.5581342220E-01    0.6464214299E+02    0.5770698209E-01   -0.3256323427E+01    0.1991474981E+02    0.1446989588E+00    0.1066563854E+00    0.1565799862E+00    0.3441611237E+01    0.1341353164E+00    0.5371215347E-02    0.3235954751E-01    0.2155445997E+00    0.7828999308E-01    0.1087277311E+00    0.1979224184E+00    0.3228347113E+00    0.4347764635E-01    0.2246543681E+02    0.9195164346E+01    0.2344047499E+00    0.4910863636E+00    0.2256050470E+02    0.6682865667E+01    0.1535217337E+00    0.2136318833E+02    0.2072407779E-02    0.3228347113E+00    0.1274831117E+03
    0.1107304567E-01   -0.1155929309E+01    0.7681448387E+00   -0.7681448387E+00   -0.7959738754E+00    0.1155929309E+01    0.1813656539E-01   -0.9104957392E-03   -0.9800467322E+00    0.8729533008E-01   -0.1151659638E+00    0.4165764847E-01    0.1186600399E+01    0.1567094776E+01    0.0000000000E+00    0.2212265034E-02    0.2638856222E+00    0.6822394153E-01   -0.3610704800E-01   -0.2012205312E-02   -0.1599000052E+01   -0.4499118925E-02    0.1397884703E-03   -0.4056064795E-03   -0.1490884909E+00   -0.5226909359E-02   -0.4970626764E-01    0.2248169279E+01    0.1045127441E+00    0.6149677787E-03    0.7250053957E+00    0.7959738754E+00    0.8073266312E-01    0.7129097905E-01    0.1056526813E+01   -0.8862124706E+00   -0.8365751809E-01    0.6682734851E+00    0.1564824180E-04   -0.1045127441E+00    0.2144445482E+01
    0.1604880952E-01    0.8503112450E+00    0.1907041922E+01    0.1907041922E+01    0.2867650372E+00    0.8503112450E+00    0.5759304439E-01    0.7781514392E-03    0.9158149552E+00    0.9688320748E+00    0.3078700951E-01    0.3567554086E-02    0.4055559162E+00    0.1792826023E+01    0.8457486749E-02   -0.6486374207E-01    0.4245805020E+01    0.1189052357E+00    0.3978115152E-02    0.4731794477E-01    0.1957629118E+01    0.1688536157E+00    0.4203123972E-02    0.6015709203E-03    0.3009871998E-01    0.2222754616E+00    0.1258628786E-01    0.1195226686E+01    0.6326474416E-01    0.2575517123E-02    0.1957424764E+01    0.2867650372E+00    0.6471146552E-01    0.5532897291E-01    0.2408013569E+01    0.2192846607E+01    0.9730769739E-02    0.1601239607E+01    0.2265031338E-03    0.6326474416E-01    0.9966697299E+01
   -0.1405848976E-01   -0.7985316647E+00    0.2897936440E+00    0.2897936440E+00   -0.4979548105E+00    0.7985316647E+00    0.1595801828E-01   -0.1961569743E-02   -0.5033553206E+00    0.8130420055E+00   -0.2133872181E-01    0.5713406056E-02    0.2740371848E-01    0.1130380071E+01    0.4113246680E-02    0.5558017866E-01    0.3790254921E+01    0.4316418404E+00   -0.3555435717E-02   -0.1033541887E+00   -0.2245690122E+01   -0.1330001988E+00    0.4195652346E-02   -0.3663032687E-02    0.2782303970E-01   -0.1842671740E+00   -0.5889251678E-02    0.7721804295E+00    0.9775437775E-02    0.1589482731E-02    0.1530998542E+01    0.4979548105E+00    0.7497216318E-02    0.7533585041E-01    0.1241926141E+01    0.4864932948E+00   -0.1288252868E-01    0.9571703794E+00    0.2238715300E-03    0.9775437775E-02    0.6284020790E+01
   -0.2220427192E-01    0.1304837324E+01    0.1583153019E+01    0.1583153019E+01    0.1398215753E+01    0.1304837324E+01    0.3554197504E-01    0.3259390373E-01    0.2000750563E+01    0.1439380863E+01    0.9991271309E-01    0.1229690919E+00   -0.2971767298E+00    0.1083986805E+02    0.4686291659E-01    0.6161823912E-01    0.1028183425E+02    0.2099639576E-01    0.7211189837E-01    0.9141684633E-01    0.5417900786E+01    0.2365011162E-08    0.5881728901E-02    0.1137391432E-01    0.2386235545E+00    0.0000000000E+00    0.4686291659E-01   -0.6216750947E+01    0.4157570554E+00    0.2118160008E-01    0.1871965692E+01    0.1398215753E+01    0.1740792751E+00    0.4303526626E+00    0.1862022534E+01    0.1231231116E+01    0.1537440675E+00    0.2000750563E+01    0.6571108598E-02    0.4157570554E+00    0.1625980207E+02
    0.7136014602E-01   -0.9684464162E+00    0.1538245286E+01    0.1538245286E+01    0.8937893576E+00    0.9684464162E+00    0.2171170355E-01    0.1312733011E-02    0.1737874562E+01    0.4466907536E+00   -0.5727396804E-02    0.4280234002E-01    0.2805183810E+00    0.7054482487E+01    0.2197885758E-01    0.4099756061E-01    0.6539540296E+01    0.6276850639E+00    0.1406924859E-01    0.6481171188E-01    0.4059258729E+01    0.7724579491E-03    0.1705322236E-03    0.2098881075E-02   -0.8681189566E-02    0.6469826467E-01   -0.3002630718E-02    0.1620080905E+01    0.7000654322E-01    0.4975494451E-02    0.5904545852E+01    0.8937893576E+00    0.4618667163E-01    0.2272286614E+00    0.4889898272E+01    0.1526634576E+01    0.2683652336E-01    0.5705235076E+01    0.8883616324E-05    0.7000654322E-01    0.2715047536E+02
   -0.1338934435E+00    0.1432840426E+01    0.1827545229E+01    0.1827545229E+01    0.1004598312E+01    0.1432840426E+01    0.5171531398E-01    0.3037580947E-03    0.2824742554E+01    0.1827545229E+01    0.5398260381E-02    0.2637683812E-01    0.5042411892E+00    0.1846661231E+01    0.1060759796E-02    0.5359602041E-02    0.2725715831E+01    0.1144078466E+00    0.2691648918E-01    0.2913337710E-02    0.6537449682E+00    0.0000000000E+00    0.9444275562E-04    0.2775244411E-03    0.8213654821E-02    0.8670520231E-02    0.2707312315E-02    0.1496968820E+01    0.1485566822E+00    0.2753485059E-04    0.2574064511E+01    0.1004598312E+01    0.9763590864E-01    0.1271200689E+00    0.4707904257E+01    0.2716098610E+01    0.5367028262E-01    0.2934289357E+01    0.1881236398E-05    0.1485566822E+00    0.7107215923E+01
