    0.4305861761E-01   -0.1199158406E-02   -0.3018453796E-01   -0.7923456003E-04    0.1899101122E+01   -0.1037052007E-01   -0.3052549697E-01   -0.2861119614E-01    0.3713899733E+00   -0.2344639321E-01    0.2373049157E+00    0.1352941176E+00    0.5507406746E+01    0.1012191536E+00    0.1181738612E+00   -0.5666084951E-12   -0.6883332297E-01    0.1352941176E+00    0.2336475589E+01    0.1316750480E-02    0.5133650576E+00    0.2162033737E-01    0.2974619105E+00   -0.2820937928E-11    0.9803292649E-01   -0.4148208030E-01   -0.1057776176E-12    0.8962542179E-01    0.1000000000E+01    0.1352941176E+00   -0.6660134942E-12   -0.2820937928E-11    0.9397541660E+01    0.6634495641E-01    0.5472655402E-02    0.3359216825E+00    0.2974619105E+00   -0.7703814912E-01    0.1308859906E+01    0.1352941176E+00    0.6926637176E-01
   -0.2296842051E-01    0.2902575503E-02    0.0000000000E+00    0.6437607183E-02    0.6047096858E+00    0.1398676296E-02    0.7062602589E-02    0.4187506168E-02    0.3368167491E+00    0.4216299558E-02    0.2714991099E+00    0.4209733076E+00   -0.2199500785E+01    0.6830861461E-03    0.3103001228E+00   -0.2331676801E-02    0.8029913629E-02    0.4209733076E+00   -0.1134288008E+01    0.4473075559E-03    0.1778927275E+00    0.2330464653E+00    0.6744325898E+00    0.3883196545E+00    0.3195783438E+00    0.6060930615E-02   -0.2072096378E-02    0.1775104922E+00    0.3276618061E+00    0.8550531048E+00   -0.6203549042E-02    0.9529212986E-01    0.9328552322E+00    0.3608049894E-01   -0.4520016052E-02    0.4236517313E+00    0.5138456064E+00    0.1212186123E-01    0.0000000000E+00    0.4351968097E+00    0.2578558347E+00
   -0.6600882106E-01    0.2224508847E-02    0.8872786431E-02    0.1619758504E-02    0.5266014258E+01    0.3048428633E-02    0.9980252359E-02    0.6389678490E-02    0.1342241167E+00    0.6892099519E-02    0.4955927067E+01    0.4108862013E+00    0.1012833718E+01   -0.3742384006E-01    0.3195808215E+00    0.0000000000E+00    0.1443019271E-01    0.4108862013E+00    0.2291664170E+01   -0.5451667258E-05    0.2947968716E+00    0.1418570376E+00    0.7235879913E+00    0.0000000000E+00    0.3251400105E+00    0.1480665336E-01    0.0000000000E+00    0.1443935311E+00    0.5813652482E+00    0.5588235294E+00    0.4092864957E-01    0.0000000000E+00    0.7191537478E+01    0.9787161058E-03   -0.1055509188E-01    0.4108862013E+00    0.5320325746E+00    0.2264546985E-01    0.4166035023E+01    0.4108862013E+00    0.2605190114E+00
   -0.7173788459E-01   -0.9008608256E-01   -0.8035958955E-01    0.0000000000E+00    0.1105320069E+02   -0.2760919308E-01   -0.1231893534E+00   -0.8881912922E-01   -0.3071284227E+00   -0.6242078435E-01    0.4807909605E+00    0.7258390719E-01    0.2770979577E+02    0.4298962030E-01    0.4280048778E-01    0.2841072078E+00   -0.1854082438E+00    0.1216199792E+00    0.1175567093E+02    0.1214937802E-02    0.9879505690E-02    0.5936286681E+00    0.9720189709E-01   -0.5577751428E+00    0.1116178910E-01   -0.7099506792E-01    0.1431816381E+00    0.1910934145E-01    0.1629220425E-01    0.1178232702E+00    0.5295878858E+00   -0.6727549233E+00    0.1242552790E+02    0.4498973097E-02    0.3997650717E-01    0.6664693172E-01    0.2591815937E-01   -0.2050968629E+00    0.9664717349E+00   -0.4003064768E+00    0.3892381440E-01
    0.1073733500E-01    0.4627761991E-02    0.0000000000E+00    0.6437607183E-02    0.7923782090E+00    0.1398676296E-02    0.6868411607E-02    0.6678084946E-02    0.5121763605E+00    0.4216299558E-02    0.5917124454E+00    0.4650328726E+00    0.1835274261E+02    0.8378474890E-02    0.2645650456E+00   -0.6270865112E-01    0.8075129677E-02    0.4650328726E+00    0.9464554864E+01    0.3646840248E-04    0.1846268788E+00    0.3640174498E+00    0.5889129146E+00   -0.1392391534E+00    0.3752760043E+00    0.6060930615E-02   -0.5572743563E-01    0.1396230334E+00    0.3135058630E+00    0.6940247752E+00   -0.1782277023E+00   -0.3335680045E-01    0.1088331104E+01    0.3460465757E-02   -0.4520016052E-02    0.5201940511E+00    0.5812553121E+00    0.1212186123E-01    0.0000000000E+00    0.7568221668E-01    0.2238801527E+00
   -0.3036608258E-02    0.4485426818E-01    0.5563015846E-01    0.2391509467E-01    0.1564530924E+01    0.1911288739E-01    0.7367361864E-01    0.2696666659E-01    0.2735709488E+00    0.4321174541E-01    0.5493234813E+00    0.3596684209E+00   -0.1687844544E+01    0.5462480254E-02    0.3217228493E+00    0.3137487035E-01    0.9896209130E-01    0.4429057640E+00   -0.2864221045E+01    0.1578027337E-02    0.2135286566E+00    0.3330664984E+00    0.5642473747E+00    0.2560741025E+00    0.1654668830E+00    0.8191237454E-01    0.4889559277E-01    0.1431515896E+00    0.3871255706E+00    0.9040962226E+00    0.1888402503E+00    0.1243651561E+00    0.2808327926E+01    0.1830376894E-01   -0.5775516578E-01    0.5231805636E+00    0.5122600254E+00    0.1419814492E+00    0.5291120180E+00    0.4386763420E+00    0.2499253014E+00
    0.3054254147E-01    0.1495584105E-01    0.6733782369E-01    0.2172837223E-01    0.9352270902E+00    0.1103740029E-01    0.4211590631E-01    0.2292058130E-01    0.5188025206E+00    0.1559632649E-01    0.7651894497E+00    0.1105164554E+01   -0.4733335876E+01    0.0000000000E+00    0.2941514147E+00   -0.4874190733E-03    0.6542958741E-01    0.1105164554E+01    0.0000000000E+00    0.0000000000E+00    0.2592085312E+00    0.6937599309E-01    0.5158917493E+00    0.2331689460E+00    0.2131669001E+00    0.4690895123E-01   -0.1323935591E-02    0.1308835934E+00    0.4486549822E+00    0.9580755952E+00   -0.2854842880E-02    0.8648500275E-01    0.1678729588E+01    0.3201950259E-01   -0.4803139871E-01    0.5169682536E+00    0.6599319432E+00    0.7174310188E-01    0.1072760603E+01    0.4327017237E+00    0.2285068690E+00
    0.8660720764E-01    0.1736174463E+01    0.3822871812E+01    0.1910718849E+01    0.0000000000E+00    0.1176268250E+01    0.3024960314E+01    0.2671597193E+01    0.3155113775E+00    0.2493177269E+01    0.0000000000E+00    0.7702831523E+00    0.8101102615E+00    0.1442155332E+01    0.3678794378E+00    0.4898692070E-09    0.3576800132E+01    0.7702831523E+00    0.5525710764E+01    0.1547967232E-01    0.2735720667E+00    0.1558888674E+00    0.9999999909E+00   -0.9082062880E-08    0.2874084424E+00    0.2352536500E+01    0.1146485364E-08    0.2004018498E+00    0.4457821901E+00    0.1074503938E+01    0.1154427895E+00   -0.9082062880E-08    0.0000000000E+00    0.0000000000E+00   -0.1814244250E+01    0.6166657650E+00    0.6166657650E+00    0.3822871812E+01    0.0000000000E+00    0.6885248669E+00    0.3678794378E+00
    0.7732331269E-01    0.3091401565E+01    0.3111298242E+01    0.5928027183E+00    0.2746119816E+01    0.1068950630E+01    0.4591289168E+01    0.4032229776E+01    0.3967981186E+00    0.2416757947E+01    0.3996200221E+00    0.1243523878E+01   -0.2757812248E+02    0.4884299350E-02    0.3260107430E+00    0.3012568336E-03    0.6488040697E+01    0.1243523878E+01   -0.1337121090E+02    0.6235451503E-03    0.3628579054E+00    0.4868959418E+00    0.6484153489E+00    0.4041761084E+00    0.2170880244E+00    0.4581216987E+01    0.2774248464E-03    0.1436866814E+00    0.6877880449E+00    0.1112005675E+01    0.1078507980E-01   -0.5969696042E-02    0.3613315548E+01    0.1124875864E-01   -0.2960967363E+01    0.6720368735E+00    0.5337804314E+00    0.7940776111E+01    0.4199090769E+00    0.1110030798E+01    0.2697394925E+00
   -0.6131544313E-01    0.6647541821E-03    0.1213542533E-01    0.5507427775E-02    0.2824742554E+01    0.4169375466E-02    0.1202311004E-01    0.6609081872E-02    0.1159798808E+00    0.9426414097E-02    0.7140135855E+00    0.5025944217E+00    0.2240316701E+01    0.1034322215E-02    0.3292869817E+00    0.0000000000E+00    0.2145015609E-01    0.5025944217E+00    0.3801749554E+01    0.1320448554E-03    0.3833230847E+00    0.1238025055E+00    0.6549315864E+00    0.0000000000E+00    0.2231184930E+00    0.1786875200E-01    0.0000000000E+00    0.1451306579E+00    0.7206630364E+00    0.6000000000E+00    0.3765841294E-01    0.0000000000E+00    0.3716766519E+01    0.4463356359E-02   -0.1259898446E-01    0.5529600091E+00    0.5486082698E+00    0.3097250346E-01    0.6877426178E+00    0.5025944217E+00    0.2724502343E+00
