TlCrO3,0.0,26.39191275
TlCrO3,10.0,26.3918239
TlCrO3,20.0,26.3882468
TlCrO3,30.0,26.367811475
TlCrO3,40.0,26.31754485
TlCrO3,50.0,26.230832125
TlCrO3,60.0,26.104473725
TlCrO3,70.0,25.936587825
TlCrO3,80.0,25.72582295
TlCrO3,90.0,25.471106525
TlCrO3,100.0,25.17158035
TlCrO3,110.0,24.826594725
TlCrO3,120.0,24.435713125
TlCrO3,130.0,23.998710825
TlCrO3,140.0,23.51556415
TlCrO3,150.0,22.9864317
TlCrO3,160.0,22.41163115
TlCrO3,170.0,21.79161425
TlCrO3,180.0,21.126942275
TlCrO3,190.0,20.4182634
TlCrO3,200.0,19.6662923
TlCrO3,210.0,18.871792625
TlCrO3,220.0,18.035562225
TlCrO3,230.0,17.1584209
TlCrO3,240.0,16.241200125
TlCrO3,250.0,15.284735075
TlCrO3,260.0,14.289858175
TlCrO3,270.0,13.257393925
TlCrO3,280.0,12.18815495
TlCrO3,290.0,11.082939175
TlCrO3,300.0,9.94252745
TlCrO3,310.0,8.767682025
TlCrO3,320.0,7.559145475
TlCrO3,330.0,6.317640025
TlCrO3,340.0,5.043867125
TlCrO3,350.0,3.7385074
TlCrO3,360.0,2.40222065
TlCrO3,370.0,1.0356462
TlCrO3,380.0,-0.360596875
TlCrO3,390.0,-1.78590925
TlCrO3,400.0,-3.23971085
TlCrO3,410.0,-4.72144035
TlCrO3,420.0,-6.23055455
TlCrO3,430.0,-7.766527825
TlCrO3,440.0,-9.3288515
TlCrO3,450.0,-10.91703335
TlCrO3,460.0,-12.5305968
TlCrO3,470.0,-14.169080575
TlCrO3,480.0,-15.832037925
TlCrO3,490.0,-17.519036225
TlCrO3,500.0,-19.2296563
TlCrO3,510.0,-20.963492
TlCrO3,520.0,-22.720149625
TlCrO3,530.0,-24.4992475
TlCrO3,540.0,-26.3004154
TlCrO3,550.0,-28.123294225
TlCrO3,560.0,-29.967535475
TlCrO3,570.0,-31.832800875
TlCrO3,580.0,-33.718761925
TlCrO3,590.0,-35.625099575
TlCrO3,600.0,-37.5515039
TlCrO3,610.0,-39.497673575
TlCrO3,620.0,-41.4633158
TlCrO3,630.0,-43.4481457
TlCrO3,640.0,-45.451886275
TlCrO3,650.0,-47.474267925
TlCrO3,660.0,-49.515028275
TlCrO3,670.0,-51.573911825
TlCrO3,680.0,-53.650669825
TlCrO3,690.0,-55.7450599
TlCrO3,700.0,-57.856845875
TlCrO3,710.0,-59.98579755
TlCrO3,720.0,-62.1316905
TlCrO3,730.0,-64.29430585
TlCrO3,740.0,-66.4734301
TlCrO3,750.0,-68.6688549
TlCrO3,760.0,-70.880376925
TlCrO3,770.0,-73.107797675
TlCrO3,780.0,-75.350923325
TlCrO3,790.0,-77.60956455
TlCrO3,800.0,-79.8835364
TlCrO3,810.0,-82.172658125
TlCrO3,820.0,-84.47675305
TlCrO3,830.0,-86.795648475
TlCrO3,840.0,-89.129175525
TlCrO3,850.0,-91.477169025
TlCrO3,860.0,-93.839467325
TlCrO3,870.0,-96.215912325
TlCrO3,880.0,-98.606349275
TlCrO3,890.0,-101.01062665
TlCrO3,900.0,-103.4285961
TlCrO3,910.0,-105.8601124
TlCrO3,920.0,-108.305033225
TlCrO3,930.0,-110.763219175
TlCrO3,940.0,-113.23453365
TlCrO3,950.0,-115.7188428
TlCrO3,960.0,-118.216015325
TlCrO3,970.0,-120.725922625
TlCrO3,980.0,-123.248438475
TlCrO3,990.0,-125.78343915
TlCrO3,1000.0,-128.33080325
