CsCdF3,0.0,14.0750994
CsCdF3,10.0,14.074468
CsCdF3,20.0,14.0588807
CsCdF3,30.0,13.9928918
CsCdF3,40.0,13.8497812
CsCdF3,50.0,13.6161368
CsCdF3,60.0,13.286693
CsCdF3,70.0,12.8608176
CsCdF3,80.0,12.3403397
CsCdF3,90.0,11.7282948
CsCdF3,100.0,11.0282425
CsCdF3,110.0,10.2439067
CsCdF3,120.0,9.3789885
CsCdF3,130.0,8.4370706
CsCdF3,140.0,7.4215702
CsCdF3,150.0,6.3357189
CsCdF3,160.0,5.1825571
CsCdF3,170.0,3.9649362
CsCdF3,180.0,2.6855263
CsCdF3,190.0,1.3468255
CsCdF3,200.0,-0.0488295
CsCdF3,210.0,-1.4992525
CsCdF3,220.0,-3.0023967
CsCdF3,230.0,-4.5563446
CsCdF3,240.0,-6.1592981
CsCdF3,250.0,-7.8095692
CsCdF3,260.0,-9.5055717
CsCdF3,270.0,-11.2458133
CsCdF3,280.0,-13.0288881
CsCdF3,290.0,-14.8534704
CsCdF3,300.0,-16.7183084
CsCdF3,310.0,-18.6222188
CsCdF3,320.0,-20.5640816
CsCdF3,330.0,-22.5428359
CsCdF3,340.0,-24.557475
CsCdF3,350.0,-26.607043
CsCdF3,360.0,-28.6906315
CsCdF3,370.0,-30.8073756
CsCdF3,380.0,-32.9564517
CsCdF3,390.0,-35.1370745
CsCdF3,400.0,-37.3484944
CsCdF3,410.0,-39.5899952
CsCdF3,420.0,-41.8608923
CsCdF3,430.0,-44.1605305
CsCdF3,440.0,-46.4882823
CsCdF3,450.0,-48.8435459
CsCdF3,460.0,-51.2257443
CsCdF3,470.0,-53.6343234
CsCdF3,480.0,-56.068751
CsCdF3,490.0,-58.5285151
CsCdF3,500.0,-61.0131234
CsCdF3,510.0,-63.5221017
CsCdF3,520.0,-66.0549934
CsCdF3,530.0,-68.611358
CsCdF3,540.0,-71.1907709
CsCdF3,550.0,-73.7928221
CsCdF3,560.0,-76.4171157
CsCdF3,570.0,-79.0632692
CsCdF3,580.0,-81.7309127
CsCdF3,590.0,-84.4196886
CsCdF3,600.0,-87.1292504
CsCdF3,610.0,-89.8592631
CsCdF3,620.0,-92.6094017
CsCdF3,630.0,-95.3793516
CsCdF3,640.0,-98.1688074
CsCdF3,650.0,-100.9774731
CsCdF3,660.0,-103.8050613
CsCdF3,670.0,-106.6512929
CsCdF3,680.0,-109.515897
CsCdF3,690.0,-112.3986101
CsCdF3,700.0,-115.2991763
CsCdF3,710.0,-118.2173467
CsCdF3,720.0,-121.152879
CsCdF3,730.0,-124.1055375
CsCdF3,740.0,-127.0750929
CsCdF3,750.0,-130.0613216
CsCdF3,760.0,-133.064006
CsCdF3,770.0,-136.0829339
CsCdF3,780.0,-139.1178987
CsCdF3,790.0,-142.1686986
CsCdF3,800.0,-145.2351369
CsCdF3,810.0,-148.3170219
CsCdF3,820.0,-151.4141662
CsCdF3,830.0,-154.526387
CsCdF3,840.0,-157.6535057
CsCdF3,850.0,-160.795348
CsCdF3,860.0,-163.9517435
CsCdF3,870.0,-167.1225255
CsCdF3,880.0,-170.3075315
CsCdF3,890.0,-173.506602
CsCdF3,900.0,-176.7195816
CsCdF3,910.0,-179.9463179
CsCdF3,920.0,-183.1866618
CsCdF3,930.0,-186.4404676
CsCdF3,940.0,-189.7075924
CsCdF3,950.0,-192.9878965
CsCdF3,960.0,-196.281243
CsCdF3,970.0,-199.5874977
CsCdF3,980.0,-202.9065292
CsCdF3,990.0,-206.2382087
CsCdF3,1000.0,-209.5824101
