Name Coef_b density E_coh TF OF B_Hf mean_A2B mean_A2X mean_B2X mean_X2X std_A2B std_A2X std_B2X std_X2X A_Rvdw B_Ra X_Ra A_Z B_Z X_Z A_G B_G A_EA B_EA X_EA B_MP A_BP A_Kappa B_Kappa X_Kappa A_CvM B_CvM A_B B_B B_MV X_MV A_Rho B_Rho A_ChiP B_ChiP A_ChiA X_ChiA s_A s_B s_X A_IEI B_IEI X_IEI A_IEII B_IEII X_IEII 0
MgTiO3 0.808523789898247 0.213062999922271 0.70644703838962 0.238292558734525 0.356632780341775 0.097465034965035 0.206591075360614 0.455162520321495 0.647889618294398 0.245821071412482 0.34507872157856 0.761164998534573 0.691565970114804 0.808125204152466 0 0.538461538461538 0.304347826086956 0.115384615384615 0.2375 0.134615384615385 0.0833333333333333 0.1875 0 0.0234134319162046 0.391812865497076 0.473996944145776 0.0850761421319797 0.662162162162162 0.0684006502438414 0.0345920563490511 0.258905299739357 0.116184971098266 0 1 0.211505922165821 0.424242424242424 0.0587258969978033 0.19389797412741 0.468468468468468 0.293532338308458 0.635907723169509 0.69202324352879 0.131578947368421 0.377118644067796 0.0710382513661203 0.735763243112875 0.223665973692951 0.503970452687666 0.0766565142359769 0.0393964392453788 0.197725448783027 36
RbSbO3 0.527426921070212 0.457375269100643 0.83325444690009 0.554529193464288 0.352625670450294 0.146765734265734 0.239346104140186 0.40801520882125 0.116479631615439 0.0504405519686462 0 0 0 0 0.764705882352941 0.576923076923077 0.304347826086956 0.435897435897436 0.6 0.134615384615385 0 0.875 0.786912751677852 0.317929759704251 0.391812865497076 0.180516099824571 0.00345177664974619 0.202702702702703 0.0746529948730774 0.0345920563490511 0.0677671589921807 0.0245664739884393 0 0.5 0.467005076142132 0.424242424242424 0.0486697583597754 0.300805467415182 0.0270270270270269 0.54726368159204 0.0471414242728184 0.69202324352879 0.859649122807017 0.372881355932203 0.0710382513661203 0.0555348471494131 0.500876740732482 0.503970452687666 0.263355860038756 0.0866724758899178 0.197725448783027 37
RbAuI3 0.0334303875676527 0.334759841298004 1 0.266708016243434 0.417650135507503 0.083479020979021 0.877788963171616 0.853394990892648 0.720545767415607 0.936716139266757 0.257557022957259 0.102432644177081 0.32336191832431 0.425495142372208 0.764705882352941 0.5 1 0.435897435897436 0.95 1 0 0.625 0.786912751677852 0.686383240911892 0.842690058479532 0.303188840473091 0.00345177664974619 0.202702702702703 1 0.861083936607318 0.0677671589921807 0.00202312138728324 0 1 0.196954314720812 1 0.0486697583597754 0.916036123993166 0.0270270270270269 0.791044776119403 0.0471414242728184 0.0311674590596938 0.859649122807017 0.805084745762712 1 0.0555348471494131 0.596973317527449 0.0911124698679733 0.263355860038756 0.141927165960635 0 38
CsSrBr3 0.0561651684703695 0.204415438244084 0.938158828934729 0.295219343347561 0.523132285220439 0.0387237762237762 0.931235771107575 0.867704062354379 0.698278838496995 0.960178229374905 0.204140961966442 0.367421342633437 0.0188664292318851 0.16742602928953 1 1 0.782608695652174 0.666666666666667 0.4375 0.653846153846154 0 0.0625 0.763422818791946 0.0154959950708564 0.928654970760234 0.221888970629845 0 0.103603603603604 0.109040890333875 0.217374290745451 0.0327251665218651 0.0531791907514451 0 0 1 0.590909090909091 0.0656089821820845 0.102269953624603 0 0 0 0.20338087691495 1 0.864406779661017 0.737704918032787 0 0.04720136665981 0.26874834591632 0.20040185160103 0 0.0304159705794702 39
CsBeH3 0.623307062372039 0.0426348704929785 0.961386483305077 1 0.00493182755874477 0.0427884615384615 0.282259153959435 0.527355058934903 0.559715818455716 0.397127649429972 0.0254279284708427 0.086408566511294 1 0.981534891411666 1 0.269230769230769 0 0.666666666666667 0.0125 0 0 0.0625 0.763422818791946 0 0.192397660818713 0.366193197894856 0 0.103603603603604 0.593597599099662 0.335746429270202 0.0327251665218651 0.492196531791907 0 0 0.0155668358714044 0.0151515151515151 0.0656089821820845 0.0640956797656822 0 0.308457711442786 0 0 1 0 0.0163934426229508 0 0.612103927060403 0.501414265990997 0.20040185160103 0.111144576914683 1 40
ReTlO3 0.591213346318822 1 0.743666518295559 0.558920942032372 0.336597230884372 0.00998251748251748 0.198261794588018 0.0339748387100206 0.552447377932812 0.00458135999200682 0 0 0 0 0.252941176470588 0.923076923076923 0.304347826086956 0.923076923076923 0.975 0.134615384615385 0.5 0.75 0.243288590604027 0.0591497227356747 0.391812865497076 0.0880538735781789 1 0.157657657657658 0.143428785794673 0.0345920563490511 0.00231682594845063 0.00202312138728324 0.666666666666667 0.5 0.434179357021997 0.424242424242424 1 0.55235538198682 1 0.333333333333333  0.69202324352879 0.842105263157895 0.35593220338983 0.0710382513661203 0.772486404185168 0.111564304467664 0.503970452687666 0.0456481540589586 0.145460680174401 0.197725448783027 41
CsCaH3 0.819208599196233 0.128012158757944 0.966782655757003 0.281653938405101 0.986981990193918 0.0484265734265734 0.44407612348602 0.564387154367097 0.266900828841094 0.278964612927732 0 0 0 0 1 0.846153846153846 0 0.666666666666667 0.2125 0 0 0.0625 0.763422818791946 0.00730129390018484 0.192397660818713 0.240280685869504 0 0.103603603603604 0.624859322245842 0.335746429270202 0.0327251665218651 0.151734104046243 0 0 0.738071065989848 0.0151515151515151 0.0656089821820845 0.0495484500854284 0 0.0248756218905473 0 0 1 1 0.0163934426229508 0 0.112337574066724 0.501414265990997 0.20040185160103 0.0130261771028898 1 42
RbPbCl3 0.100271645095448 0.232313287678345 0.938134139511785 0.261082945335402 0.583089836032136 0.015506993006993 0.769247800263814 0.748546216835695 0.604759962664183 0.874657135418297 0.214250190455778 0.391049602420702 0.0183316619669255 0.291075298036491 0.764705882352941 0.846153846153846 0.652173913043478 0.435897435897436 0.9875 0.307692307692308 0 0.8125 0.786912751677852 0.108133086876155 1 0.0947343104521532 0.00345177664974619 0.202702702702703 0.109040890333875 0 0.0677671589921807 0.0023121387283237 0 0.5 0.469373942470389 0.426308539944904 0.0486697583597754 0.527459116426654 0.0270270270270269 0.686567164179105 0.0471414242728184 0.300581088219757 0.859649122807017 0.872881355932203 0.573770491803279 0.0555348471494131 0.315304493979443 0.419174463946517 0.263355860038756 0.0619468533460043 0.0579000280701928 43
AlBiO3 0.70529998386592 0.672824418320829 0 0.379292611398393 0.300533241861046 0.0708566433566433 0.151484041305012 0.474179321803649 0.702269079003519 0.43637268420011 0.244175476228923 0.934389347560976 0.535291493335446 1 0.0647058823529412 0.692307692307693 0.304347826086956 0.128205128205128 1 0.134615384615385 1 0.875 0.713087248322148 0.280961182994455 0.391812865497076 0.0788297210118273 0.375228426395939 1 0.0246342378391897 0.0345920563490511 0.22241529105126 0 0.333333333333333 0.5 0.57258883248731 0.424242424242424 0.105687088113254 0.451305833536734 0.738738738738739 0.532338308457711 0.956870611835507 0.69202324352879 0.37719298245614 0.317796610169491 0.0710382513661203 0.410176051953807 0.294885878891904 0.503970452687666 0.134449039302567 0.0878023336980865 0.197725448783027 44
LaAlO3 0.735080844067714 0.477400323731733 0.682042707908701 0.453667035655702 0.300533241861046 0.0673951048951049 0.132360277190943 0.637778839035775 0.67006232920256 0.420228014627192 0.00769986548443433 0.839974557363774 0.756734753429706 0.958624081796567 0.411764705882353 0.423076923076923 0.304347826086956 0.692307692307692 0.125 0.134615384615385 0.166666666666667 0.75 0.805369127516778 0.130930375847197 0.391812865497076 0.188916869447117 0.568324873096447 0 0.734275353257472 0.0345920563490511 0.0191138140747176 0.223988439306358 1 0.5 0.189847715736041 0.424242424242424 0.273907737368806 0.105687088113254 0.279279279279279 0.328358208955224 0.432296890672016 0.69202324352879 0.543859649122807 0.317796610169491 0.0710382513661203 0.330004519683171 0.0925010133008288 0.503970452687666 0.0160760446564752 0.120700542796073 0.197725448783027 45
LaCoN3 0.688245824260407 0.335368975430295 0.687202372668276 0.438481355802047 0.264524144754042 0.115384615384615 0.252879596727875 0.671306804299753 0.871931210103106 0.328170623327719 0.52821566835568 0.672052759838907 0.805866853183857 0.946743618563698 0.411764705882353 0.5 0.347826086956522 0.692307692307692 0.3 0.115384615384615 0.166666666666667 0.5 0.805369127516778 0.196241528034504 0 0.425046686661762 0.568324873096447 0 0.312242090784044 0.0331246331441988 0.0191138140747176 0.0864161849710983 1 1 0.0771573604060914 0.161157024793388 0.273907737368806 0.408347571393703 0.279279279279279 0.462686567164179 0.432296890672016 0.404648705758056 0.543859649122807 0.313559322033898 0.191256830601093 0.330004519683171 0.387614388544772 0.623396924023618 0.0160760446564752 0.093699262806474 0.12946912711593 46
CsCdF3 0.271005382177545 0.366147210499978 0.912495325909356 0.292801514129289 0.974741175003124 0.0280594405594406 0.419636044285009 0.545719922535792 0.248943980180343 0.25168406966875 0 0 0 0 1 0.653846153846154 0.217391304347826 0.666666666666667 0.5625 0.153846153846154 0 0.6875 0.763422818791946 0 0.93859649122807 0.0929262633693623 0 0.103603603603604 0.30286357384019 0.0367834083349638 0.0327251665218651 0.0315028901734104 0 1 0.291370558375635 0 0.0656089821820845 0.396143519648523 0 0.368159203980099 0 1 1 0.974576271186441 0 0 0.560893112372765 1 0.20040185160103 0.0909800200898005 0.195866880511248 47
MgCO3 0.95924193740935 0.122670141629557 0.72660099025579 0.487445311991451 0 1 0.172688780251968 0.481874364269771 0.355968119847243 0 0.418218624416208 0.791346783221074 0.567906862004187 0.362760632049554 0 0 0.304347826086956 0.115384615384615 0.0375 0.134615384615385 0.0833333333333333 0.8125 0 0.474121996303142 0.391812865497076 1 0.0850761421319797 0.662162162162162 0.437288983368763 0.0345920563490511 0.258905299739357 0.169653179190751 0 0.5 0.0304568527918782 0.424242424242424 0.0587258969978033 0.0845496704906029 0.468468468468468 0.796019900497512 0.635907723169509 0.69202324352879 0.131578947368421 0 0.0710382513661203 0.735763243112875 0.913812983673049 0.503970452687666 0.0766565142359769 0.206674209370391 0.197725448783027 48
CsWO3 0.617479760614581 0.737746213972888 0.726357316890143 0.602664262557481 0.368654110016216 0.431031468531469 0.233704465672578 0.403706148596153 0.11233455306114 0.0441432334942931 0 0 0 0 1 0.5 0.304347826086956 0.666666666666667 0.8875 0.134615384615385 0 0.3125 0.763422818791946 0.242144177449168 0.391812865497076 0.970290306151321 0 0.103603603603604 0.531074152807303 0.0345920563490511 0.0327251665218651 0.00289017341040462 0 1 0.171912013536379 0.424242424242424 0.0656089821820845 0.91359531364413 0 0.701492537313433 0 0.69202324352879 1 0.389830508474576 0.0710382513661203 0 0.384970385767479 0.503970452687666 0.20040185160103 0.0784693986525285 0.197725448783027 49
LaCrO3 0.651506695817873 0.4984607785439 0.653453951030365 0.410478673049608 0.364647000124735 0.157342657342657 0.130019298082709 0.471574138467751 0.683309526536373 0.231173790672692 0.0649754680559311 0.651794147409573 0.713836842920079 0.660913732820234 0.411764705882353 0.538461538461538 0.304347826086956 0.692307692307692 0.2625 0.134615384615385 0.166666666666667 0.3125 0.805369127516778 0.198089956869994 0.391812865497076 0.541621866334673 0.568324873096447 0 0.293485056896336 0.0345920563490511 0.0191138140747176 0.0945086705202312 1 1 0.0961082910321489 0.424242424242424 0.273907737368806 0.32243104710764 0.279279279279279 0.353233830845771 0.432296890672016 0.69202324352879 0.543859649122807 0.385593220338983 0.0710382513661203 0.330004519683171 0.214072510141183 0.503970452687666 0.0160760446564752 0.0844390720307569 0.197725448783027 50
CsCdCl3 0.111533289768726 0.219983669005219 0.973055565507941 0.265529100610081 0.654819316962506 0.0280594405594406 0.715122764817209 0.771411462644185 0.466046808621226 0.581512716934372 0 0 0 0 1 0.653846153846154 0.652173913043478 0.666666666666667 0.5625 0.307692307692308 0 0.6875 0.763422818791946 0 1 0.0929262633693623 0 0.103603603603604 0.30286357384019 0 0.0327251665218651 0.0315028901734104 0 1 0.291370558375635 0.426308539944904 0.0656089821820845 0.396143519648523 0 0.368159203980099 0 0.300581088219757 1 0.974576271186441 0.573770491803279 0 0.560893112372765 0.419174463946517 0.20040185160103 0.0909800200898005 0.0579000280701928 51
CaCO3 0.855477839644908 0.0929603246888485 0.708704604770672 0.707341113233199 0 1 0.347802094609954 0.63979637490573 0.506395923597156 0.174405288451162 0.554434443753779 0.893407942676589 0.695795739586101 0.541791259780329 0.341176470588235 0 0.304347826086956 0.217948717948718 0.0375 0.134615384615385 0.0833333333333333 0.8125 0.0397651006711409 0.474121996303142 0.391812865497076 1 0.16507614213198 0.842342342342342 0.437288983368763 0.0345920563490511 0.150014480162178 0.169653179190751 0 0.5 0.0304568527918782 0.424242424242424 0.0495484500854284 0.0845496704906029 0.189189189189189 0.796019900497512 0.376128385155466 0.69202324352879 0.526315789473684 0 0.0710382513661203 0.435155291803883 0.913812983673049 0.503970452687666 0.0284582418504919 0.206674209370391 0.197725448783027 52
CsPbF3 0.237961979194488 0.414770055306274 0.879963072797522 0.336435387340715 0.873705875015595 0.015506993006993 0.527690364465852 0.589179275933449 0.344299238570472 0.523703641336248 0.0368032826391944 0.1394188114968 0.0134880078118241 0.465281146646721 1 0.846153846153846 0.217391304347826 0.666666666666667 0.9875 0.153846153846154 0 0.8125 0.763422818791946 0.108133086876155 0.93859649122807 0.0947343104521532 0 0.103603603603604 0.109040890333875 0.0367834083349638 0.0327251665218651 0.0023121387283237 0 0.5 0.469373942470389 0 0.0656089821820845 0.527459116426654 0 0.686567164179105 0 1 1 0.872881355932203 0 0 0.315304493979443 1 0.20040185160103 0.0619468533460043 0.195866880511248 53
KMgF3 0.495589003354732 0.133228319223475 0.854048158182764 0.469300404923059 0.477984283397782 0.0479020979020979 0.223809902067525 0.396148721667786 0.105064724687884 0.0330987083012142 0 0 0 0 0.6 0.615384615384615 0.217391304347826 0.205128205128205 0.1125 0.153846153846154 0 0.0625 0.812080536912752 0 0.93859649122807 0.185954388546206 0.0178680203045685 0.391891891891892 0.499812429661123 0.0367834083349638 0.181870836953374 0.260404624277457 0 0 0.325211505922166 0 0.0156700024408104 0.0587258969978033 0.0270270270270269 0.17910447761194 0.0752256770310933 1 0.789473684210526 0.474576271186441 0 0.0876011266854447 0.351056923760382 1 0.329485556515561 0.0619900355827822 0.195866880511248 54
RbReO3 0.672963977325626 0.685036270422415 0.739383375808011 0.566567289985742 0.336597230884372 0.271678321678322 0.196389901569277 0.37520543822318 0.0849184397607685 0.00249191265208348 0 0 0 0 0.764705882352941 0.5 0.304347826086956 0.435897435897436 0.9 0.134615384615385 0 0.375 0.786912751677852 0.0446703635243376 0.391812865497076 0.903514232358101 0.00345177664974619 0.202702702702703 0.149681130423909 0.0345920563490511 0.0677671589921807 0.00433526011560694 0 1 0.151269035532995 0.424242424242424 0.0486697583597754 1 0.0270270270270269 0.472636815920398 0.0471414242728184 0.69202324352879 0.859649122807017 0.35593220338983 0.0710382513661203 0.0555348471494131 0.38021958925775 0.503970452687666 0.263355860038756 0.0304891355659118 0.197725448783027 55
BaLiF3 0.451748074082987 0.342847530615573 0.828106866545253 0.437420660005621 0.511662716726957 0 0.220004919066259 0.393242491323172 0.102269091197972 0.0288515042511812 0 0 0 0 0.558823529411765 0.576923076923077 0.217391304347826 0.67948717948718 0 0.153846153846154 0.0833333333333333 0 0.234060402684564 0.183610597658657 0.93859649122807 0.0531633750212212 0.243451776649746 0.0225225225225225 0.265349506064774 0.0367834083349638 0.0217202432667246 1 0 0 0.292047377326565 0 0.145228215767635 0 0.0900900900900901 0.0149253731343283 0.222668004012036 1 0.763157894736842 0.508474576271186 0 0.258388424120794 0 1 0 1 0.195866880511248 56
BaTiO3 0.626590307275996 0.411662652764454 0.696557765521365 0.510041027174463 0.356632780341775 0.097465034965035 0.218493008138202 0.403673717599302 0.556817712941707 0.215687862890944 0.0459974949886133 0.0572784288720012 0.7632045420674 0.569627003269415 0.558823529411765 0.538461538461538 0.304347826086956 0.67948717948718 0.2375 0.134615384615385 0.0833333333333333 0.1875 0.234060402684564 0.0234134319162046 0.391812865497076 0.473996944145776 0.243451776649746 0.0225225225225225 0.0684006502438414 0.0345920563490511 0.0217202432667246 0.116184971098266 0 1 0.211505922165821 0.424242424242424 0.145228215767635 0.19389797412741 0.0900900900900901 0.293532338308458 0.222668004012036 0.69202324352879 0.763157894736842 0.377118644067796 0.0710382513661203 0.258388424120794 0.223665973692951 0.503970452687666 0 0.0393964392453788 0.197725448783027 57
CsGeCl3 0.137291046716953 0.140285362947825 0.937979099781647 0.464801623622104 0.308126825799045 0.296678321678322 0.770099782376736 0.836283090958744 0.523686460702877 0.611238372885813 0.0540774536335523 0.0409641834959047 0.241815723830802 0.206265029878416 1 0.423076923076923 0.652173913043478 0.666666666666667 0.3625 0.307692307692308 0 0.8125 0.763422818791946 0.36660505237215 1 0.267557014317243 0 0.103603603603604 0.187195198199325 0 0.0327251665218651 0.0572254335260116 0 0.5 0.312690355329949 0.426308539944904 0.0656089821820845 0.233731999023676 0 0.527363184079602 0 0.300581088219757 1 0.483050847457627 0.573770491803279 0 0.390482617706005 0.419174463946517 0.20040185160103 0.0759095742293364 0.0579000280701928 58
TiPbO3 0.5855173487846 0.571421049295501 0.715171100357623 0 0.825464637645007 0.015506993006993 0.187725409069 0 0.436562617742874 0.042631073403858 0 0.0951805765998722 0.11213529713588 0.116486128116014 0.223529411764706 0.846153846153846 0.304347826086956 0.243589743589744 0.9875 0.134615384615385 0.25 0.8125 0.12751677852349 0.108133086876155 0.391812865497076 0.0947343104521532 0.531167512690355 0.0405405405405405 0.109040890333875 0.0345920563490511 0.11439328120475 0.0023121387283237 0.666666666666667 0.5 0.469373942470389 0.424242424242424 0.19389797412741 0.527459116426654 0.675675675675676 0.686567164179105 0.723169508525577 0.69202324352879 0 0.872881355932203 0.0710382513661203 0.575345863607531 0.315304493979443 0.503970452687666 0.0544161854660319 0.0619468533460043 0.197725448783027 59
RbWO3 0.675549804602198 0.664475260885634 0.713440321803428 0.542735525298593 0.368654110016216 0.431031468531469 0.204988956978239 0.381773361327242 0.0912364199659121 0.0120903636694196 0 0 0 0 0.764705882352941 0.5 0.304347826086956 0.435897435897436 0.8875 0.134615384615385 0 0.3125 0.786912751677852 0.242144177449168 0.391812865497076 0.970290306151321 0.00345177664974619 0.202702702702703 0.531074152807303 0.0345920563490511 0.0677671589921807 0.00289017341040462 0 1 0.171912013536379 0.424242424242424 0.0486697583597754 0.91359531364413 0.0270270270270269 0.701492537313433 0.0471414242728184 0.69202324352879 0.859649122807017 0.389830508474576 0.0710382513661203 0.0555348471494131 0.384970385767479 0.503970452687666 0.263355860038756 0.0784693986525285 0.197725448783027 60
BaSeO3 0.546077130104792 0.311994103928978 0.774473432728374 0.573449003143781 0.272483472620681 0.0322552447552448 0.30837938842161 0.413366105655834 0.49588098283167 0.314244842553405 0.0589013780517582 0.104209008663586 0.679139057147709 0.649441498283444 0.558823529411765 0.346153846153846 0.304347826086956 0.67948717948718 0.3875 0.134615384615385 0.0833333333333333 0.9375 0.234060402684564 0.600739371534196 0.391812865497076 0.0645690679644615 0.243451776649746 0.0225225225225225 0.00125046892584719 0.0345920563490511 0.0217202432667246 0.057514450867052 0 0.5 0.407106598984772 0.424242424242424 0.145228215767635 0.209128630705394 0.0900900900900901 0.796019900497512 0.222668004012036 0.69202324352879 0.763157894736842 0.288135593220339 0.0710382513661203 0.258388424120794 0.679012145751509 0.503970452687666 0 0.157249895139909 0.197725448783027 61
InGaO3 0.728489151879536 0.474779216945095 0.80526282703662 0.243091839004139 0.368654110016216 0.0225961538461538 0.277432225271277 0.303870357295787 0.662847725195524 0.477783969173153 0 0.348863328086038 0.867114306508033 0.867537557239569 0.117647058823529 0.461538461538462 0.304347826086956 0.58974358974359 0.35 0.134615384615385 1 0.75 0.48489932885906 0.0890326555760936 0.391812865497076 0.0105002546545187 0.284467005076142 0.310810810810811 0.0902838564461673 0.0345920563490511 0.0301187373298581 0.0725433526011561 0.333333333333333 0.5 0.250761421319797 0.424242424242424 0.330729802294362 0.262094215279473 0.891891891891892 0.427860696517413 1 0.69202324352879 0.157894736842105 0.389830508474576 0.0710382513661203 0.371075792439678 0.0946082741715651 0.503970452687666 0.135085121511508 0.146804901416037 0.197725448783027 62
CsAuBr3 0.0679822211042402 0.346832744859014 0.984462665881508 0.315794474453189 0.484492296981162 0.083479020979021 0.859468502830588 0.893436196571447 0.571655286393589 0.744111002159955 0 0.0274696155490693 0.262636436104976 0.34970496714371 1 0.5 0.782608695652174 0.666666666666667 0.95 0.653846153846154 0 0.625 0.763422818791946 0.686383240911892 0.928654970760234 0.303188840473091 0 0.103603603603604 1 0.217374290745451 0.0327251665218651 0.00202312138728324 0 1 0.196954314720812 0.590909090909091 0.0656089821820845 0.916036123993166 0 0.791044776119403 0 0.20338087691495 1 0.805084745762712 0.737704918032787 0 0.596973317527449 0.26874834591632 0.20040185160103 0.141927165960635 0.0304159705794702 63
LiTaO3 0.738792602694599 0.565100275729108 0.679425568163777 0.234546723829661 0.384682549582139 0.293444055944056 0.157436319154103 0.462452514015393 0.654977362559434 0.252702725227336 0.374178905742656 0.759943846786262 0.686091609259007 0.784786072170453 0.0529411764705883 0.576923076923077 0.304347826086956 0 0.875 0.134615384615385 0 0.25 1 0.0955021565003081 0.391812865497076 0.85569577273499 0.136243654822335 0.324324324324324 0.177816681255471 0.0345920563490511 1 0.00520231213872833 0 1 0.218612521150592 0.424242424242424 0 0.786673175494264 0.171171171171171 0.27363184079602 0.253761283851555 0.69202324352879 0.157894736842105 0.406779661016949 0.0710382513661203 0.293693914506418 0.336004949174574 0.503970452687666 1 0.0614441440088903 0.197725448783027 64
