Name,density,mean_A2B,mean_A2X,mean_B2X,mean_X2X,std_A2B,std_A2X,std_B2X,std_X2X,E_coh,TF,OF,A_Z,B_Z,X_Z,A_G,B_G,X_G,A_IEI,B_IEI,X_IEI,A_IEII,B_IEII,X_IEII,A_EA,B_EA,X_EA,A_ChiP,B_ChiP,X_ChiP,A_ChiA,B_ChiA,A_Rvdw,B_Rvdw,X_Rvdw,B_Rc,B_Ra,A_MP,B_MP,A_Rho,B_Rho,X_Rho,B_MV,X_MV,B_Hf,A_Kappa,B_Kappa,X_Kappa,A_CvM,B_CvM,A_B,B_B,B_MendeleevNo
CdSnO3,0.5230421599486419,0.34600800817042865,0.5759002869607588,0.7953993431709632,0.1708609651428017,0.39643664013484636,0.805524658878642,0.7865216666150733,0.2505848545478432,0.832544394995291,0.35498084784472905,0.42475364849694397,0.576923076923077,0.5875,0.13461538461538464,0.9166666666666666,0.8125,0.9375,0.9999999999999999,0.30398261871813814,0.5039704526876663,0.10519321892182315,0.05575151795622654,0.9999999999999998,0.0,0.33056069008009853,0.39181286549707595,0.8108108108108109,0.5024875621890548,0.696629213483146,0.8635907723169511,0.5727047146401985,0.2647058823529411,0.6666666666666663,0.4772727272727273,0.5294117647058822,0.5769230769230769,0.09268039310700861,0.0677041480391602,0.3961435196485233,0.3307298022943617,,0.40270727580372256,0.4242424242424243,0.036276223776223776,0.37837837837837834,0.20907840440165062,0.03459205634905106,0.029539530842745437,0.03034682080924856,0.6666666666666667,0.5,0.8255813953488371
CsAuBr3,0.3468327448590136,0.8594685028305895,0.8934361965714448,0.5716552863935862,0.7441110021599511,0.0,0.027469615549069418,0.26263643610497606,0.34970496714370947,0.9844626658815078,0.3157944744531894,0.4844922969811599,0.6666666666666666,0.9500000000000001,0.6538461538461539,0.0,0.625,1.0,0.0,0.5969733175274491,0.26874834591632024,0.20040185160103036,0.14192716596063457,0.1538293161890707,0.7634228187919463,0.6863832409118915,0.928654970760234,0.0,0.7910447761194032,0.4269662921348314,0.0,,1.0,0.6354166666666667,0.8522727272727273,0.5042016806722689,0.5000000000000002,0.0,0.30318884047309147,0.06560898218208445,0.9160361239931658,,0.19695431472081226,0.590909090909091,0.08347902097902098,0.10360360360360361,1.0,0.21737429074545098,0.03272516652186505,0.002023121387283236,0.0,1.0,0.6744186046511628
CsAuCl3,0.27640871182868765,0.7724884526456759,0.8283820827914392,0.5078130183232554,0.6823131815081132,3.976068375978215e-16,0.024434608907492786,0.28700287588632406,0.41908987291557076,0.9687828389534003,0.32530144454614185,0.5352701820785526,0.6666666666666666,0.9500000000000001,0.3076923076923077,0.0,0.625,1.0,0.0,0.5969733175274491,0.4191744639465167,0.20040185160103036,0.14192716596063457,0.2928304293987418,0.7634228187919463,0.6863832409118915,0.9999999999999999,0.0,0.7910447761194032,0.5393258426966292,0.0,,1.0,0.6354166666666667,0.7386363636363635,0.5042016806722689,0.5000000000000002,0.0,0.30318884047309147,0.06560898218208445,0.9160361239931658,,0.19695431472081226,0.4263085399449036,0.08347902097902098,0.10360360360360361,1.0,0.0,0.03272516652186505,0.002023121387283236,0.0,1.0,0.6744186046511628
CsAuI3,0.3650877752307764,0.9999999999999998,1.0,0.6749774812153333,0.8748245446299889,3.976068375978215e-16,0.02556378543636749,0.26158912040849397,0.2853270308056199,0.998960246234239,0.30237557285975347,0.4176501355075011,0.6666666666666666,0.9500000000000001,1.0000000000000002,0.0,0.625,1.0,0.0,0.5969733175274491,0.09111246986797328,0.20040185160103036,0.14192716596063457,0.0,0.7634228187919463,0.6863832409118915,0.842690058479532,0.0,0.7910447761194032,0.2584269662921348,0.0,,1.0,0.6354166666666667,0.9999999999999998,0.5042016806722689,0.5000000000000002,0.0,0.30318884047309147,0.06560898218208445,0.9160361239931658,1.0,0.19695431472081226,1.0,0.08347902097902098,0.10360360360360361,1.0,0.8610839366073176,0.03272516652186505,0.002023121387283236,0.0,1.0,0.6744186046511628
CsAuSe3,0.38913277931705204,0.5441711127546238,0.8975545718671272,0.6745775332136825,0.5484320590961103,0.3008545197282195,0.3111336124979528,0.34671573471900713,0.8641156015654874,0.9448468235946244,0.31459661673274,0.47830320795582115,0.6666666666666666,0.9500000000000001,0.6346153846153846,0.0,0.625,0.9375,0.0,0.5969733175274491,0.0,0.20040185160103036,0.14192716596063457,0.1287508286532666,0.7634228187919463,0.6863832409118915,0.5497076023391813,0.0,0.7910447761194032,0.196629213483146,0.0,,1.0,0.6354166666666667,0.909090909090909,0.5042016806722689,0.5000000000000002,0.0,0.30318884047309147,0.06560898218208445,0.9160361239931658,0.9593959731543624,0.19695431472081226,0.359504132231405,0.08347902097902098,0.10360360360360361,1.0,1.0000000000000002,0.03272516652186505,0.002023121387283236,0.0,1.0,0.6744186046511628
CsBeH3,0.04263487049297915,0.28225915395943635,0.5273550589349039,0.5597158184557178,0.3971276494299709,0.02542792847084204,0.08640856651129433,1.0,0.9815348914116659,0.9613864833050771,1.0,0.0049318275587453,0.6666666666666666,0.012499999999999997,0.0,0.0,0.0625,0.0,0.0,0.6121039270604028,0.5014142659909968,0.20040185160103036,0.11114457691468341,,0.7634228187919463,0.0,0.19239766081871343,0.0,0.3084577114427861,0.0,0.0,0.4496277915632754,1.0,0.0,0.0,0.16806722689075637,0.2692307692307694,0.0,0.36619319789485594,0.06560898218208445,0.0640956797656822,,0.015566835871404394,0.015151515151515138,0.042788461538461525,0.10360360360360361,0.5935975990996624,0.33574642927020154,0.03272516652186505,0.4921965317919075,0.0,0.0,0.7558139534883721
CsBiO3,0.5904807702422176,0.3659139968570646,0.5046872439776742,0.20947280386069056,0.19171836224343441,0.0,0.0,0.0,0.0,0.8619234168654046,0.4544691042328488,0.5890451540476487,0.6666666666666666,1.0,0.13461538461538464,0.0,0.875,0.9375,0.0,0.2948858788919043,0.5039704526876663,0.20040185160103036,0.08780233369808652,0.9999999999999998,0.7634228187919463,0.2809611829944547,0.39181286549707595,0.0,0.5323383084577115,0.696629213483146,0.0,,1.0,0.5624999999999998,0.4772727272727273,0.6050420168067228,0.6923076923076925,0.0,0.07882972101182728,0.06560898218208445,0.4513058335367342,,0.5725888324873097,0.4242424242424243,0.07085664335664334,0.10360360360360361,0.024634237839189697,0.03459205634905106,0.03272516652186505,0.0,0.0,0.5,0.872093023255814
CsBrO3,0.2293498456516296,0.4779299431366246,0.6437765116385894,0.7943361488576375,0.4948705154700983,0.08467087031825302,0.147621152316709,0.8921365044481108,0.8209368792814673,0.9049374819966504,0.7625818592156424,0.1843270550081077,0.6666666666666666,0.4,0.13461538461538464,0.0,1.0,0.9375,0.0,0.9999999999999999,0.5039704526876663,0.20040185160103036,0.16345637433272617,0.9999999999999998,0.7634228187919463,1.0,0.39181286549707595,0.0,1.0,0.696629213483146,0.0,1.0,1.0,0.3333333333333335,0.4772727272727273,0.3697478991596639,0.34615384615384615,0.0,0.0,0.06560898218208445,,,0.520812182741117,0.4242424242424243,0.019973776223776222,0.10360360360360361,0.0,0.03459205634905106,0.03272516652186505,0.10173410404624278,0.0,0.5,1.0
CsCaF3,0.2323883498898596,0.4263789628693213,0.5508701359781318,0.2538982017912623,0.2592106607496587,0.0,0.0,0.0,0.0,0.8419715351022614,0.2825163868723102,1.0,0.6666666666666666,0.2125,0.15384615384615385,0.0,0.0625,1.0,0.0,0.11233757406672373,1.0000000000000002,0.20040185160103036,0.013026177102889835,0.990600257664261,0.7634228187919463,0.007301293900184843,0.9385964912280701,0.0,0.02487562189054726,1.0000000000000002,0.0,0.18064516129032254,1.0,0.8124999999999998,0.4204545454545454,0.8403361344537814,0.8461538461538463,0.0,0.2402806858695037,0.06560898218208445,0.04954845008542837,,0.7380710659898478,0.0,0.048426573426573416,0.10360360360360361,0.6248593222458423,0.036783408334963796,0.03272516652186505,0.1517341040462428,0.0,0.0,0.046511627906976744
CsCaH3,0.12801215875794406,0.44407612348602266,0.5643871543670975,0.26690082884109523,0.2789646129277328,0.0,0.0,0.0,0.0,0.9667826557570034,0.2816539384051021,0.9869819901939149,0.6666666666666666,0.2125,0.0,0.0,0.0625,0.0,0.0,0.11233757406672373,0.5014142659909968,0.20040185160103036,0.013026177102889835,,0.7634228187919463,0.007301293900184843,0.19239766081871343,0.0,0.02487562189054726,0.0,0.0,0.18064516129032254,1.0,0.8124999999999998,0.0,0.8403361344537814,0.8461538461538463,0.0,0.2402806858695037,0.06560898218208445,0.04954845008542837,,0.7380710659898478,0.015151515151515138,0.048426573426573416,0.10360360360360361,0.6248593222458423,0.33574642927020154,0.03272516652186505,0.1517341040462428,0.0,0.0,0.046511627906976744
CsCdCl3,0.21998366900521857,0.7151227648172116,0.7714114626441848,0.46604680862122305,0.5815127169343701,0.0,0.0,0.0,0.0,0.9730555655079411,0.2655291006100826,0.6548193169625044,0.6666666666666666,0.5625000000000001,0.3076923076923077,0.0,0.6875,1.0,0.0,0.5608931123727651,0.4191744639465167,0.20040185160103036,0.09098002008980052,0.2928304293987418,0.7634228187919463,0.0,0.9999999999999999,0.0,0.3681592039800995,0.5393258426966292,0.0,0.4218362282878411,1.0,0.6770833333333333,0.7386363636363635,0.5714285714285714,0.653846153846154,0.0,0.09292626336936224,0.06560898218208445,0.3961435196485233,,0.2913705583756346,0.4263085399449036,0.028059440559440558,0.10360360360360361,0.3028635738401901,0.0,0.03272516652186505,0.03150289017341041,0.0,1.0,0.7325581395348837
CsCdF3,0.36614721049997767,0.41963604428501,0.5457199225357889,0.24894398018034192,0.25168406966874657,0.0,0.0,0.0,0.0,0.912495325909356,0.29280151412928934,0.9747411750031184,0.6666666666666666,0.5625000000000001,0.15384615384615385,0.0,0.6875,1.0,0.0,0.5608931123727651,1.0000000000000002,0.20040185160103036,0.09098002008980052,0.990600257664261,0.7634228187919463,0.0,0.9385964912280701,0.0,0.3681592039800995,1.0000000000000002,0.0,0.4218362282878411,1.0,0.6770833333333333,0.4204545454545454,0.5714285714285714,0.653846153846154,0.0,0.09292626336936224,0.06560898218208445,0.3961435196485233,,0.2913705583756346,0.0,0.028059440559440558,0.10360360360360361,0.3028635738401901,0.036783408334963796,0.03272516652186505,0.03150289017341041,0.0,1.0,0.7325581395348837
CsGeCl3,0.14028536294782532,0.7700997823767357,0.8362830909587424,0.523686460702877,0.6112383728858095,0.05407745363355237,0.040964183495904624,0.24181572383080194,0.2062650298784163,0.9379790997816466,0.46480162362210975,0.3081268257990444,0.6666666666666666,0.36250000000000004,0.3076923076923077,0.0,0.8125,1.0,0.0,0.3904826177060051,0.4191744639465167,0.20040185160103036,0.07590957422933639,0.2928304293987418,0.7634228187919463,0.3666050523721503,0.9999999999999999,0.0,0.5273631840796019,0.5393258426966292,0.0,0.6570719602977666,1.0,0.6041666666666663,0.7386363636363635,0.3697478991596639,0.42307692307692313,0.0,0.267557014317243,0.06560898218208445,0.2337319990236759,,0.3126903553299493,0.4263085399449036,0.29667832167832164,0.10360360360360361,0.18719519819932476,0.0,0.03272516652186505,0.05722543352601157,0.0,0.5,0.8372093023255813
CsIO3,0.30245881057588464,0.45588535039272426,0.6045991633867378,0.256944415973803,0.38877641604070057,0.019162105519289,0.05719179637791469,0.387512787188614,0.7963969778257012,0.8880464633523099,0.42908262928506313,0.6331233628539352,0.6666666666666666,0.6250000000000001,0.13461538461538464,0.0,1.0,0.9375,0.0,0.7878351269627398,0.5039704526876663,0.20040185160103036,0.12538635719912897,0.9999999999999998,0.7634228187919463,0.9094269870609981,0.39181286549707595,0.0,0.8507462686567165,0.696629213483146,0.0,0.838213399503722,1.0,0.4687499999999998,0.4772727272727273,0.5294117647058822,0.5384615384615383,0.0,0.034251032765548084,0.06560898218208445,0.21503539175006103,,0.7218274111675128,0.4242424242424243,0.041608391608391596,0.10360360360360361,0.001028510691509316,0.03459205634905106,0.03272516652186505,0.026589595375722544,0.0,0.5,0.9883720930232558
CsMgBr3,0.2111588728324967,0.7988684092543783,0.8642531480241014,0.4826348498556239,0.6055015210579411,0.0,0.07021367830666783,1.7124189994706959e-06,0.13422024058309062,0.9597362232797264,0.450103139442269,0.2692123625051867,0.6666666666666666,0.11250000000000002,0.6538461538461539,0.0,0.0625,1.0,0.0,0.35105692376038233,0.26874834591632024,0.20040185160103036,0.06199003558278224,0.1538293161890707,0.7634228187919463,0.0,0.928654970760234,0.0,0.17910447761194037,0.4269662921348314,0.0,0.3091811414392059,1.0,0.20833333333333326,0.8522727272727273,0.546218487394958,0.6153846153846154,0.0,0.18595438854620563,0.06560898218208445,0.05872589699780327,,0.3252115059221659,0.590909090909091,0.0479020979020979,0.10360360360360361,0.4998124296611229,0.21737429074545098,0.03272516652186505,0.26040462427745664,0.0,0.0,0.7093023255813953
CsMgCl3,0.12304888793058469,0.6988456125673637,0.7912795571346762,0.3833342350291402,0.4541545069807662,0.0,0.07185911102615453,9.082062843239986e-09,0.15361739639913347,0.935631720920109,0.4690385751813131,0.30214936905484674,0.6666666666666666,0.11250000000000002,0.3076923076923077,0.0,0.0625,1.0,0.0,0.35105692376038233,0.4191744639465167,0.20040185160103036,0.06199003558278224,0.2928304293987418,0.7634228187919463,0.0,0.9999999999999999,0.0,0.17910447761194037,0.5393258426966292,0.0,0.3091811414392059,1.0,0.20833333333333326,0.7386363636363635,0.546218487394958,0.6153846153846154,0.0,0.18595438854620563,0.06560898218208445,0.05872589699780327,,0.3252115059221659,0.4263085399449036,0.0479020979020979,0.10360360360360361,0.4998124296611229,0.0,0.03272516652186505,0.26040462427745664,0.0,0.0,0.7093023255813953
CsPbF3,0.414770055306274,0.5276903644658528,0.5891792759334475,0.34429923857047107,0.5237036413362457,0.036803282639194065,0.13941881149680044,0.013488007811824137,0.46528114664672116,0.879963072797522,0.336435387340716,0.873705875015592,0.6666666666666666,0.9875000000000002,0.15384615384615385,0.0,0.8125,1.0,0.0,0.3153044939794435,1.0000000000000002,0.20040185160103036,0.06194685334600428,0.990600257664261,0.7634228187919463,0.10813308687615526,0.9385964912280701,0.0,0.6865671641791046,1.0000000000000002,0.0,,1.0,0.5104166666666667,0.4204545454545454,0.588235294117647,0.8461538461538463,0.0,0.09473431045215325,0.06560898218208445,0.5274591164266537,,0.4693739424703893,0.0,0.015506993006993004,0.10360360360360361,0.1090408903338752,0.036783408334963796,0.03272516652186505,0.0023121387283236983,0.0,0.5,0.813953488372093
CsReO3,0.7570089397477281,0.22617121122009487,0.3979522798728894,0.10679964832479727,0.035734452480055356,0.0,1.7581832030930154e-16,1.43253835324729e-16,2.2765674541721486e-16,0.7525366163569305,0.6277380736126972,0.33659723088437066,0.6666666666666666,0.9,0.13461538461538464,0.0,0.375,0.9375,0.0,0.3802195892577499,0.5039704526876663,0.20040185160103036,,0.9999999999999998,0.7634228187919463,0.04467036352433764,0.39181286549707595,0.0,0.4726368159203981,0.696629213483146,0.0,,1.0,0.6562500000000002,0.4772727272727273,0.6302521008403361,0.5000000000000002,0.0,0.9035142323581009,0.06560898218208445,1.0000000000000002,,0.15126903553299492,0.4242424242424243,0.2716783216783217,0.10360360360360361,0.149681130423909,0.03459205634905106,0.03272516652186505,0.004335260115606941,0.0,1.0,0.5348837209302325
CsSbO3,0.5203525549711399,0.2793152562750141,0.43854348259913056,0.1458461492146914,0.09505498119659794,0.0,0.0,0.0,0.0,0.8449582384671837,0.6150725844386553,0.3526256704502931,0.6666666666666666,0.6000000000000001,0.13461538461538464,0.0,0.875,0.9375,0.0,0.500876740732482,0.5039704526876663,0.20040185160103036,0.0866724758899178,0.9999999999999998,0.7634228187919463,0.31792975970425136,0.39181286549707595,0.0,0.5472636815920399,0.696629213483146,0.0,0.6521091811414392,1.0,0.5520833333333333,0.4772727272727273,0.5294117647058822,0.5769230769230769,0.0,0.1805160998245713,0.06560898218208445,0.3008054674151818,,0.46700507614213216,0.4242424242424243,0.14676573426573425,0.10360360360360361,0.07465299487307742,0.03459205634905106,0.03272516652186505,0.024566473988439308,0.0,0.5,0.8837209302325582
CsSnS3,0.18404197881048348,0.6567255438114181,0.7234396002812302,0.4971550887600016,0.4919425327679803,0.002149654578988767,0.04118606317739258,0.3002909159869693,0.5534143210918201,0.9029129948408754,0.47778805238487165,0.2774923599850317,0.6666666666666666,0.5875,0.2884615384615385,0.0,0.8125,0.9375,0.0,0.30398261871813814,0.07921610448463667,0.20040185160103036,0.05575151795622654,0.2630789628388097,0.7634228187919463,0.33056069008009853,0.5643274853801169,0.0,0.5024875621890548,0.2134831460674158,0.0,0.5727047146401985,1.0,0.6666666666666663,0.7954545454545456,0.5294117647058822,0.5769230769230769,0.0,0.0677041480391602,0.06560898218208445,0.3307298022943617,0.0,0.40270727580372256,0.29820936639118445,0.036276223776223776,0.10360360360360361,0.20907840440165062,0.38368225396204264,0.03272516652186505,0.03034682080924856,0.0,0.5,0.8255813953488371
CsSrBr3,0.20441543824408445,0.9312357711075745,0.8677040623543808,0.6982788384969971,0.960178229374903,0.20414096196644177,0.367421342633437,0.018866429231885293,0.16742602928952996,0.9381588289347291,0.2952193433475623,0.5231322852204372,0.6666666666666666,0.4375,0.6538461538461539,0.0,0.0625,1.0,0.0,0.04720136665981001,0.26874834591632024,0.20040185160103036,0.0,0.1538293161890707,0.7634228187919463,0.015495995070856439,0.928654970760234,0.0,0.0,0.4269662921348314,0.0,0.14540942928039702,1.0,1.0000000000000002,0.8522727272727273,1.0,1.0,0.0,0.2218889706298455,0.06560898218208445,0.10226995362460338,,1.0,0.590909090909091,0.03872377622377621,0.10360360360360361,0.1090408903338752,0.21737429074545098,0.03272516652186505,0.053179190751445095,0.0,0.0,0.034883720930232565
CsWO3,0.7377462139728875,0.23370446567257974,0.40370614859615217,0.11233455306113727,0.04414323349429394,0.0,0.0,0.0,0.0,0.7263573168901434,0.6026642625574874,0.36865411001621545,0.6666666666666666,0.8875000000000001,0.13461538461538464,0.0,0.3125,0.9375,0.0,0.3849703857674792,0.5039704526876663,0.20040185160103036,0.07846939865252853,0.9999999999999998,0.7634228187919463,0.24214417744916816,0.39181286549707595,0.0,0.701492537313433,0.696629213483146,0.0,0.10918114143920593,1.0,0.6770833333333333,0.4772727272727273,0.7226890756302522,0.5000000000000002,0.0,0.9702903061513214,0.06560898218208445,0.9135953136441299,,0.17191201353637908,0.4242424242424243,0.4310314685314685,0.10360360360360361,0.5310741528073027,0.03459205634905106,0.03272516652186505,0.002890173410404623,0.0,1.0,0.5
